"hh_id","hh_cluster","hhweight","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","monthly_exp","monthly_exp_per_cap","country","dried","fresh","any_fish"
"2_232_4","2_232",193.496337890625,7101,13.87408171,-14.08195627,"rural",10,4,6,6400,640,"SEN","yes","yes","yes"
"1_97_3","1_97",144.810562133789,7101,12.9790665,-16.7136288,"rural",12,9,3,7500,625,"SEN","yes","yes","yes"
"2_136_3","2_136",97.4098434448242,7101,14.67072126,-16.22381645,"urban",14,11,3,85750,6125,"SEN","no","yes","yes"
"1_402_4","1_402",70.2092361450195,7101,13.8860184,-16.3713529,"urban",6,4,2,27850,4641.66666666667,"SEN","yes","yes","yes"
"2_363_2","2_363",298.63671875,7101,14.96747985,-15.78218749,"rural",18,10,8,45250,2513.88888888889,"SEN","yes","yes","yes"
"2_342_2","2_342",374.272094726563,7101,15.02612162,-16.76987521,"rural",10,6,4,19000,1900,"SEN","yes","yes","yes"
"1_398_1","1_398",346.648223876953,7101,14.4476307,-16.4871642,"rural",11,8,3,22800,2072.72727272727,"SEN","yes","yes","yes"
"1_259_6","1_259",158.094421386719,7101,14.1528808,-16.087872,"urban",11,6,5,9600,872.727272727273,"SEN","yes","yes","yes"
"2_496_3","2_496",69.0016784667969,7101,14.09406413,-15.54515514,"urban",11,8,3,14750,1340.90909090909,"SEN","no","yes","yes"
"2_280_4","2_280",272.517852783203,7101,13.749039,-15.53420993,"rural",17,9,8,15800,929.411764705882,"SEN","yes","yes","yes"
"1_220_7","1_220",217.781204223633,7101,14.7244254,-12.3394244,"rural",29,14,15,12050,415.51724137931,"SEN","no","no","no"
"1_421_8","1_421",140.144561767578,7101,12.8795805,-14.9392088,"urban",7,4,3,7800,1114.28571428571,"SEN","no","yes","yes"
"1_129_1","1_129",481.601745605469,7101,14.8754314,-16.6127192,"rural",6,2,4,6700,1116.66666666667,"SEN","yes","yes","yes"
"1_491_9","1_491",71.9949569702148,7101,14.1096506,-15.5498495,"urban",9,8,1,65000,7222.22222222222,"SEN","yes","yes","yes"
"2_123_4","2_123",217.264877319336,7101,12.55441147,-16.25138012,"urban",7,5,2,4300,614.285714285714,"SEN","no","yes","yes"
"1_381_12","1_381",289.711669921875,7101,15.7039376,-16.4756692,"rural",15,7,8,8500,566.666666666667,"SEN","yes","yes","yes"
"1_31_10","1_31",743.110534667969,7101,14.7377188,-17.4490136,"urban",1,1,0,12000,12000,"SEN","no","no","no"
"2_56_3","2_56",465.658996582031,7101,14.74850211,-17.36794673,"urban",4,3,1,700,175,"SEN","yes","yes","yes"
"2_587_3","2_587",161.858535766602,7101,13.14603758,-15.53756973,"rural",18,7,11,8600,477.777777777778,"SEN","no","yes","yes"
"2_291_6","2_291",166.853851318359,7101,14.36945377,-15.74769671,"urban",14,8,6,7000,500,"SEN","yes","yes","yes"
"2_272_4","2_272",234.432144165039,7101,14.08846018,-16.05955093,"rural",4,4,0,6500,1625,"SEN","yes","yes","yes"
"2_176_4","2_176",164.270065307617,7101,16.46179092,-15.66348418,"urban",10,4,6,7500,750,"SEN","no","yes","yes"
"2_371_3","2_371",106.150657653809,7101,15.62948014,-16.22627289,"urban",5,5,0,15700,3140,"SEN","no","yes","yes"
"2_248_3","2_248",241.948822021484,7101,14.17444651,-14.15952309,"rural",13,5,8,3400,261.538461538462,"SEN","yes","yes","yes"
"1_148_1","1_148",132.999176025391,7101,14.7876327,-15.9024853,"urban",8,7,1,7500,937.5,"SEN","yes","yes","yes"
"2_94_7","2_94",255.830673217773,7101,12.75740188,-16.08666585,"rural",8,4,4,1800,225,"SEN","yes","yes","yes"
"1_537_1","1_537",26.6528244018555,7101,12.5608378,-12.1883412,"urban",5,4,1,1500,300,"SEN","yes","yes","yes"
"2_403_3","2_403",84.9969100952148,7101,13.87680189,-16.36375934,"urban",12,4,8,16900,1408.33333333333,"SEN","no","yes","yes"
"2_48_4","2_48",608.004272460938,7101,14.75673157,-17.39200817,"urban",14,9,5,35000,2500,"SEN","yes","yes","yes"
"1_589_3","1_589",64.3938598632813,7101,12.5709959,-15.8843654,"urban",6,4,2,12000,2000,"SEN","yes","yes","yes"
"2_178_3","2_178",233.109283447266,7101,16.2727418,-16.14615137,"urban",14,8,6,12900,921.428571428571,"SEN","yes","yes","yes"
"2_14_4","2_14",617.504333496094,7101,14.7242726,-17.4290068,"urban",6,4,2,11000,1833.33333333333,"SEN","yes","yes","yes"
"2_238_4","2_238",232.44157409668,7101,13.34400986,-13.67866146,"rural",7,4,3,55900,7985.71428571429,"SEN","yes","yes","yes"
"1_563_11","1_563",85.9177780151367,7101,13.225472,-11.607298,"rural",13,6,7,6000,461.538461538462,"SEN","no","no","no"
"2_168_3","2_168",612.507446289063,7101,14.8355977,-15.90673207,"rural",8,5,3,16450,2056.25,"SEN","yes","yes","yes"
"2_198_4","2_198",228.407669067383,7101,16.63271898,-14.9100564,"rural",3,3,0,11000,3666.66666666667,"SEN","no","yes","yes"
"2_354_1","2_354",95.7251510620117,7101,15.35194104,-15.48240049,"urban",8,3,5,65200,8150,"SEN","yes","yes","yes"
"2_570_6","2_570",72.2414703369141,7101,12.82699602,-15.9770689,"urban",2,2,0,950,475,"SEN","no","yes","yes"
"2_556_5","2_556",86.108528137207,7101,12.41166992,-12.41830906,"rural",11,8,3,850,77.2727272727273,"SEN","no","no","no"
"2_203_5","2_203",212.498199462891,7101,16.03133358,-16.48560835,"urban",8,8,0,1500,187.5,"SEN","yes","yes","yes"
"2_395_3","2_395",327.73095703125,7101,14.5375431,-16.4761656,"rural",8,5,3,8900,1112.5,"SEN","no","yes","yes"
"2_336_2","2_336",532.218933105469,7101,15.12786616,-16.90957999,"rural",16,7,9,6500,406.25,"SEN","no","yes","yes"
"1_186_1","1_186",232.295318603516,7101,16.4275847,-14.3538956,"urban",18,11,7,5200,288.888888888889,"SEN","yes","yes","yes"
"2_36_3","2_36",439.187561035156,7101,14.7850251,-17.3832189,"urban",4,2,2,14950,3737.5,"SEN","no","no","no"
"2_352_7","2_352",143.638153076172,7101,15.39689151,-15.10667033,"urban",10,3,7,39700,3970,"SEN","no","yes","yes"
"2_517_4","2_517",175.399139404297,7101,13.91704762,-14.8664711,"rural",6,2,4,5700,950,"SEN","no","yes","yes"
"1_289_10","1_289",242.791625976563,7101,13.7165313,-16.1267116,"rural",5,1,4,7800,1560,"SEN","yes","yes","yes"
"1_255_7","1_255",204.119567871094,7101,14.1659281,-16.0614263,"urban",12,9,3,36000,3000,"SEN","yes","yes","yes"
"2_590_5","2_590",67.8582229614258,7101,12.56979708,-15.67807812,"urban",1,1,0,1400,1400,"SEN","no","yes","yes"
"2_123_5","2_123",217.264877319336,7101,12.55441147,-16.25138012,"urban",6,4,2,9150,1525,"SEN","no","yes","yes"
"2_338_5","2_338",361.056945800781,7101,15.16155364,-16.53827289,"rural",13,5,8,12000,923.076923076923,"SEN","yes","yes","yes"
"1_93_6","1_93",212.90251159668,7101,12.6746074,-16.1933417,"rural",13,9,4,11000,846.153846153846,"SEN","no","yes","yes"
"2_160_4","2_160",579.943786621094,7101,14.8765447,-15.86169413,"rural",12,6,6,37000,3083.33333333333,"SEN","yes","yes","yes"
"1_152_9","1_152",123.8896484375,7101,14.902758,-15.8967352,"urban",1,1,0,2600,2600,"SEN","yes","yes","yes"
"1_152_11","1_152",123.8896484375,7101,14.902758,-15.8967352,"urban",14,5,9,25300,1807.14285714286,"SEN","yes","yes","yes"
"2_526_6","2_526",209.692337036133,7101,14.14828503,-15.28603317,"rural",13,4,9,1000,76.9230769230769,"SEN","yes","yes","yes"
"1_184_9","1_184",238.718017578125,7101,16.4782313,-15.9889216,"rural",4,4,0,6000,1500,"SEN","yes","yes","yes"
"2_102_6","2_102",159.345520019531,7101,12.46723322,-16.7814248,"rural",1,1,0,750,750,"SEN","no","yes","yes"
"1_70_7","1_70",103.887939453125,7101,14.8067132,-17.1824951,"rural",9,7,2,24000,2666.66666666667,"SEN","yes","yes","yes"
"2_492_3","2_492",80.3821563720703,7101,14.11228508,-15.54186886,"urban",14,8,6,3700,264.285714285714,"SEN","yes","yes","yes"
"2_412_5","2_412",228.66650390625,7101,13.88893174,-16.73073775,"rural",16,8,8,36900,2306.25,"SEN","yes","yes","yes"
"2_231_2","2_231",157.518341064453,7101,13.7719749,-13.65078966,"urban",11,7,4,2500,227.272727272727,"SEN","yes","yes","yes"
"1_472_7","1_472",194.325729370117,7101,15.7378246,-13.3878787,"rural",4,4,0,11200,2800,"SEN","no","yes","yes"
"2_556_6","2_556",86.108528137207,7101,12.41166992,-12.41830906,"rural",15,4,11,3000,200,"SEN","no","no","no"
"1_59_4","1_59",454.123107910156,7101,14.7636012,-17.3521539,"urban",5,4,1,22300,4460,"SEN","yes","yes","yes"
"2_517_5","2_517",175.399139404297,7101,13.91704762,-14.8664711,"rural",12,7,5,10500,875,"SEN","yes","yes","yes"
"2_544_2","2_544",20.7945690155029,7101,12.55526125,-12.2046947,"urban",5,4,1,1000,200,"SEN","no","yes","yes"
"2_260_3","2_260",133.804794311523,7101,14.15200001,-16.08126138,"urban",2,2,0,4700,2350,"SEN","no","no","no"
"2_232_5","2_232",193.496337890625,7101,13.87408171,-14.08195627,"rural",15,7,8,2300,153.333333333333,"SEN","yes","yes","yes"
"2_140_5","2_140",101.169662475586,7101,14.64786275,-16.21847826,"urban",1,1,0,4300,4300,"SEN","no","no","no"
"1_200_10","1_200",176.571685791016,7101,16.0440411,-16.5071284,"urban",8,2,6,20500,2562.5,"SEN","yes","yes","yes"
"1_99_8","1_99",181.050109863281,7101,13.0355242,-16.7084681,"rural",8,3,5,4000,500,"SEN","no","yes","yes"
"2_458_2","2_458",98.7994689941406,7101,15.66048223,-13.25514598,"urban",6,4,2,13600,2266.66666666667,"SEN","yes","yes","yes"
"2_401_3","2_401",67.0701217651367,7101,14.12143781,-16.4658029,"urban",4,3,1,29775,7443.75,"SEN","yes","yes","yes"
"2_26_2","2_26",354.073608398438,7101,14.7335877,-17.4556509,"urban",1,1,0,1800,1800,"SEN","no","no","no"
"1_35_4","1_35",739.865478515625,7101,14.7727247,-17.41414,"urban",6,5,1,16050,2675,"SEN","yes","yes","yes"
"2_306_4","2_306",595.924255371094,7101,14.44958994,-17.01394436,"urban",5,4,1,28900,5780,"SEN","no","no","no"
"2_498_4","2_498",70.9442901611328,7101,14.09955965,-15.53904728,"urban",5,3,2,53500,10700,"SEN","yes","yes","yes"
"1_489_10","1_489",222.002304077148,7101,14.9418442,-14.6226557,"rural",6,2,4,2400,400,"SEN","yes","no","yes"
"1_93_10","1_93",212.90251159668,7101,12.6746074,-16.1933417,"rural",12,9,3,5000,416.666666666667,"SEN","no","yes","yes"
"1_7_12","1_7",518.303466796875,7101,14.6964147,-17.4598233,"urban",2,2,0,13100,6550,"SEN","no","no","no"
"2_288_3","2_288",202.978820800781,7101,13.79507854,-16.16608365,"rural",8,5,3,21500,2687.5,"SEN","no","yes","yes"
"1_208_7","1_208",237.063842773438,7101,15.9996792,-16.4869715,"urban",9,6,3,22700,2522.22222222222,"SEN","yes","yes","yes"
"2_164_2","2_164",520.631408691406,7101,14.87081516,-15.95060034,"rural",5,2,3,7500,1500,"SEN","yes","yes","yes"
"1_25_5","1_25",482.840606689453,7101,14.733364,-17.4538673,"urban",5,2,3,7500,1500,"SEN","yes","yes","yes"
"1_17_10","1_17",335.467834472656,7101,14.7257672,-17.457808,"urban",3,3,0,88250,29416.6666666667,"SEN","yes","yes","yes"
"2_78_3","2_78",563.59521484375,7101,14.71628437,-17.25165135,"urban",7,5,2,18900,2700,"SEN","yes","yes","yes"
"2_494_3","2_494",95.1344299316406,7101,14.10475532,-15.55388741,"urban",6,4,2,114250,19041.6666666667,"SEN","yes","yes","yes"
"1_114_4","1_114",156.57096862793,7101,12.5645255,-16.2705968,"urban",1,1,0,19920,19920,"SEN","no","no","no"
"1_253_12","1_253",161.160003662109,7101,14.1666693,-16.087006,"urban",23,10,13,64700,2813.04347826087,"SEN","yes","yes","yes"
"2_448_2","2_448",226.592330932617,7101,12.73554602,-14.20123103,"rural",1,1,0,3000,3000,"SEN","no","no","no"
"2_405_4","2_405",75.4841461181641,7101,13.9858149,-16.2562793,"urban",10,4,6,12300,1230,"SEN","yes","yes","yes"
"1_510_11","1_510",221.558090209961,7101,13.9162518,-15.6703297,"rural",1,1,0,3000,3000,"SEN","no","yes","yes"
"1_357_8","1_357",127.58129119873,7101,15.6496388,-15.3509948,"urban",11,6,5,13500,1227.27272727273,"SEN","yes","yes","yes"
"2_322_3","2_322",329.554321289063,7101,14.77319821,-17.06988871,"rural",8,6,2,9050,1131.25,"SEN","no","yes","yes"
"1_402_1","1_402",70.2092361450195,7101,13.8860184,-16.3713529,"urban",18,10,8,22750,1263.88888888889,"SEN","yes","yes","yes"
"2_254_2","2_254",205.013732910156,7101,14.17206287,-16.08036769,"urban",8,5,3,20800,2600,"SEN","yes","yes","yes"
"2_456_1","2_456",248.949432373047,7101,13.44530267,-15.13293807,"rural",23,7,16,19200,834.782608695652,"SEN","yes","yes","yes"
"2_314_4","2_314",344.528198242188,7101,14.51150104,-16.89109763,"rural",7,5,2,1500,214.285714285714,"SEN","no","yes","yes"
"1_406_4","1_406",103.938484191895,7101,13.9692263,-16.2814062,"urban",11,5,6,6725,611.363636363636,"SEN","yes","yes","yes"
"1_127_8","1_127",101.101005554199,7101,14.6923649,-16.451961,"urban",6,1,5,20300,3383.33333333333,"SEN","yes","yes","yes"
"1_163_12","1_163",579.179016113281,7101,14.9027479,-15.8964956,"rural",12,8,4,5500,458.333333333333,"SEN","yes","yes","yes"
"2_232_6","2_232",193.496337890625,7101,13.87408171,-14.08195627,"rural",7,1,6,1000,142.857142857143,"SEN","no","no","no"
"1_571_9","1_571",77.1212005615234,7101,12.8811606,-14.9399391,"urban",6,1,5,1850,308.333333333333,"SEN","yes","yes","yes"
"1_368_9","1_368",96.7171401977539,7101,15.6128886,-16.2447957,"urban",7,5,2,33700,4814.28571428571,"SEN","yes","yes","yes"
"1_285_1","1_285",269.806701660156,7101,13.7966706,-15.8596192,"rural",12,4,8,6300,525,"SEN","yes","yes","yes"
"2_50_2","2_50",502.146362304688,7101,14.74270815,-17.41955227,"urban",1,1,0,4450,4450,"SEN","no","no","no"
"1_11_4","1_11",309.685638427734,7101,14.7091987,-17.452053,"urban",3,3,0,5200,1733.33333333333,"SEN","yes","yes","yes"
"2_174_3","2_174",187.847030639648,7101,16.47524379,-15.71801313,"urban",18,11,7,10500,583.333333333333,"SEN","no","no","no"
"2_476_5","2_476",105.613227844238,7101,15.48604986,-13.17498535,"urban",8,3,5,2250,281.25,"SEN","yes","no","yes"
"2_36_4","2_36",439.187561035156,7101,14.7850251,-17.3832189,"urban",9,7,2,15800,1755.55555555556,"SEN","yes","yes","yes"
"2_575_6","2_575",157.904235839844,7101,12.92928768,-15.84668069,"rural",19,6,13,3400,178.947368421053,"SEN","yes","yes","yes"
"2_73_4","2_73",200.256210327148,7101,14.80015704,-17.27201119,"rural",4,1,3,11250,2812.5,"SEN","yes","yes","yes"
"2_524_2","2_524",189.223693847656,7101,14.48105344,-15.25259468,"rural",7,6,1,11600,1657.14285714286,"SEN","yes","yes","yes"
"1_150_6","1_150",119.871246337891,7101,14.7892209,-15.9138928,"urban",6,3,3,11200,1866.66666666667,"SEN","yes","yes","yes"
"2_401_4","2_401",67.0701217651367,7101,14.12143781,-16.4658029,"urban",12,7,5,32000,2666.66666666667,"SEN","yes","yes","yes"
"2_132_3","2_132",617.611755371094,7101,14.57457785,-16.57977614,"rural",11,4,7,3800,345.454545454545,"SEN","yes","yes","yes"
"2_153_4","2_153",108.694854736328,7101,14.81231056,-15.90447468,"urban",16,11,5,54000,3375,"SEN","yes","yes","yes"
"1_39_6","1_39",874.916076660156,7101,14.7854217,-17.3400317,"urban",9,6,3,15100,1677.77777777778,"SEN","yes","yes","yes"
"2_266_3","2_266",139.908493041992,7101,14.13720328,-16.06427549,"urban",16,8,8,6750,421.875,"SEN","yes","yes","yes"
"2_352_8","2_352",143.638153076172,7101,15.39689151,-15.10667033,"urban",15,8,7,21200,1413.33333333333,"SEN","yes","yes","yes"
"2_594_5","2_594",146.051620483398,7101,12.55221704,-15.74046134,"rural",11,5,6,8600,781.818181818182,"SEN","no","yes","yes"
"2_462_2","2_462",89.4395217895508,7101,15.60144527,-13.32282816,"urban",6,3,3,10000,1666.66666666667,"SEN","no","yes","yes"
"1_210_11","1_210",153.274032592773,7101,16.023654,-16.4932636,"urban",2,2,0,17200,8600,"SEN","no","yes","yes"
"1_400_9","1_400",300.459411621094,7101,14.355382,-16.6297153,"rural",2,2,0,4900,2450,"SEN","yes","yes","yes"
"2_132_4","2_132",617.611755371094,7101,14.57457785,-16.57977614,"rural",8,2,6,5700,712.5,"SEN","yes","yes","yes"
"1_491_3","1_491",71.9949569702148,7101,14.1096506,-15.5498495,"urban",6,4,2,3500,583.333333333333,"SEN","yes","yes","yes"
"2_420_4","2_420",357.006103515625,7101,14.53007902,-16.1418634,"rural",3,1,2,4500,1500,"SEN","yes","yes","yes"
"1_533_4","1_533",25.4791393280029,7101,12.5607393,-12.1828481,"urban",4,2,2,4250,1062.5,"SEN","yes","yes","yes"
"1_49_1","1_49",386.681671142578,7101,14.7593521,-17.3915714,"urban",9,7,2,32400,3600,"SEN","yes","yes","yes"
"2_142_6","2_142",102.932426452637,7101,14.62813492,-16.23910282,"urban",9,4,5,30200,3355.55555555556,"SEN","yes","yes","yes"
"2_71_2","2_71",123.075996398926,7101,14.78999689,-17.29423081,"rural",8,3,5,28700,3587.5,"SEN","yes","yes","yes"
"1_139_12","1_139",116.063957214355,7101,14.6494338,-16.224754,"urban",11,8,3,11100,1009.09090909091,"SEN","yes","yes","yes"
"1_345_12","1_345",106.60285949707,7101,15.4772716,-16.3402398,"urban",6,4,2,3500,583.333333333333,"SEN","yes","yes","yes"
"1_591_2","1_591",61.2916946411133,7101,12.4927853,-15.6308584,"urban",21,11,10,3500,166.666666666667,"SEN","no","yes","yes"
"2_192_5","2_192",311.200256347656,7101,16.14658796,-13.72176558,"rural",9,3,6,2000,222.222222222222,"SEN","no","yes","yes"
"2_284_2","2_284",400.037414550781,7101,13.70502846,-15.8097208,"rural",21,8,13,19000,904.761904761905,"SEN","yes","yes","yes"
"2_530_4","2_530",26.1334857940674,7101,12.55509697,-12.17619435,"urban",8,5,3,48000,6000,"SEN","yes","yes","yes"
"2_272_5","2_272",234.432144165039,7101,14.08846018,-16.05955093,"rural",7,2,5,1500,214.285714285714,"SEN","yes","yes","yes"
"1_329_9","1_329",326.408081054688,7101,14.7709471,-16.9569379,"urban",14,6,8,17500,1250,"SEN","yes","yes","yes"
"1_118_12","1_118",151.12629699707,7101,12.5623422,-16.2611619,"urban",1,1,0,3300,3300,"SEN","yes","yes","yes"
"1_137_4","1_137",120.585922241211,7101,14.6630259,-16.2046259,"urban",9,6,3,7700,855.555555555556,"SEN","yes","yes","yes"
"2_555_3","2_555",19.4504089355469,7101,12.63845487,-12.81940262,"urban",6,5,1,4100,683.333333333333,"SEN","yes","no","yes"
"2_399_3","2_399",311.331176757813,7101,14.33394518,-16.47461182,"rural",9,4,5,3100,344.444444444444,"SEN","yes","yes","yes"
"2_107_4","2_107",152.395248413086,7101,12.56173002,-16.29196878,"urban",8,4,4,9800,1225,"SEN","no","yes","yes"
"1_120_2","1_120",156.751358032227,7101,12.5795006,-16.2654004,"urban",9,2,7,13300,1477.77777777778,"SEN","no","yes","yes"
"1_520_1","1_520",189.650451660156,7101,14.4381636,-14.7745642,"rural",11,5,6,6000,545.454545454545,"SEN","yes","no","yes"
"2_320_4","2_320",349.594787597656,7101,14.8618402,-16.66415703,"rural",6,3,3,11000,1833.33333333333,"SEN","yes","yes","yes"
"1_11_5","1_11",309.685638427734,7101,14.7091987,-17.452053,"urban",15,9,6,19100,1273.33333333333,"SEN","yes","yes","yes"
"2_532_3","2_532",19.1370525360107,7101,12.55726283,-12.17462466,"urban",27,15,12,38500,1425.92592592593,"SEN","yes","yes","yes"
"1_47_6","1_47",614.466186523438,7101,14.7729092,-17.4143652,"urban",11,7,4,6700,609.090909090909,"SEN","yes","yes","yes"
"1_398_11","1_398",346.648223876953,7101,14.4476307,-16.4871642,"rural",8,4,4,3100,387.5,"SEN","yes","yes","yes"
"1_582_2","1_582",180.779968261719,7101,13.2420642,-15.4935532,"rural",8,3,5,2600,325,"SEN","no","yes","yes"
"1_390_10","1_390",293.753173828125,7101,14.3804947,-16.328893,"rural",19,9,10,25700,1352.63157894737,"SEN","yes","no","yes"
"2_236_4","2_236",261.236999511719,7101,13.61617687,-13.95474451,"rural",9,4,5,6350,705.555555555556,"SEN","no","no","no"
"2_356_3","2_356",116.81713104248,7101,15.35339825,-15.46866283,"urban",12,8,4,23700,1975,"SEN","yes","yes","yes"
"1_533_6","1_533",25.4791393280029,7101,12.5607393,-12.1828481,"urban",1,1,0,11000,11000,"SEN","yes","yes","yes"
"2_448_3","2_448",226.592330932617,7101,12.73554602,-14.20123103,"rural",10,6,4,4800,480,"SEN","no","yes","yes"
"1_413_7","1_413",331.553863525391,7101,13.7286623,-16.2212995,"rural",5,1,4,5700,1140,"SEN","no","yes","yes"
"1_364_2","1_364",348.287261962891,7101,15.3753517,-15.4724998,"rural",8,3,5,6000,750,"SEN","yes","yes","yes"
"2_203_6","2_203",212.498199462891,7101,16.03133358,-16.48560835,"urban",22,9,13,17600,800,"SEN","yes","yes","yes"
"2_162_4","2_162",548.033020019531,7101,14.88739653,-15.88053467,"rural",4,3,1,32500,8125,"SEN","yes","yes","yes"
"2_365_6","2_365",78.5437088012695,7101,15.61029864,-16.21604837,"urban",9,9,0,16600,1844.44444444444,"SEN","yes","yes","yes"
"2_460_3","2_460",164.665786743164,7101,15.60494869,-13.33878673,"urban",13,5,8,20000,1538.46153846154,"SEN","no","yes","yes"
"2_153_5","2_153",108.694854736328,7101,14.81231056,-15.90447468,"urban",12,3,9,30600,2550,"SEN","yes","yes","yes"
"2_473_3","2_473",306.066955566406,7101,15.77231169,-13.45718028,"rural",10,6,4,22500,2250,"SEN","yes","yes","yes"
"1_230_4","1_230",146.563507080078,7101,13.7691853,-13.656384,"urban",1,1,0,3000,3000,"SEN","no","no","no"
"2_426_1","2_426",142.782241821289,7101,12.90890905,-14.93644324,"urban",4,1,3,3600,900,"SEN","yes","yes","yes"
"1_244_12","1_244",190.327850341797,7101,13.9798113,-13.409813,"rural",8,3,5,2600,325,"SEN","no","no","no"
"2_395_4","2_395",327.73095703125,7101,14.5375431,-16.4761656,"rural",10,6,4,13500,1350,"SEN","yes","yes","yes"
"1_427_11","1_427",132.350662231445,7101,12.8978599,-14.9273533,"urban",13,8,5,11000,846.153846153846,"SEN","yes","yes","yes"
"1_518_4","1_518",255.992004394531,7101,14.0051219,-14.7243575,"rural",3,2,1,2000,666.666666666667,"SEN","yes","yes","yes"
"1_184_1","1_184",238.718017578125,7101,16.4782313,-15.9889216,"rural",7,2,5,31800,4542.85714285714,"SEN","yes","yes","yes"
"1_385_5","1_385",79.6749725341797,7101,14.3335083,-16.4016014,"urban",2,2,0,15600,7800,"SEN","no","no","no"
"2_407_3","2_407",95.8694610595703,7101,13.60698863,-16.42324615,"urban",9,5,4,19900,2211.11111111111,"SEN","yes","yes","yes"
