Country (Name),ASFIS species (Name),FAO major fishing area (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S
Malawi,Lake Malawi sardine,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2160,,2711,,1814,,13821,,15301,,18975,,54860,,37183,,86082,,76840,,71969,,99370,,109387,,110135,,156717,,98463,,105201,,101800,,105638.17,
Malawi,Lake Malawi utaka,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7850,,13447,,12816,,8213,,10564,,8139,,7964,,6817,,13816,,9570,,11734,,12805,,12929,,35571,,19136,,13482,,16408,,15771,,20052.45,
Mauritania,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,802,I,805,I,801,I,830,I,1150,I,1320,I,690,I,950,I,810,I,900,I,1416,,2382,,2862,,90349,,43326,,36372,,38808,,33485,,30182.53,,21790,I,20480,I,11002,,10700,I
Mauritania,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,506,,0,...,0,...,0,...,0,...,0,...
Mauritania,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3000,I,8000,I,12000,I,12200,I,16000,I,19000,I,25000,I,33411,,37429,,16292,,17742,,12567,,6979,,5031,,19638,,24915,,1,,0,,77,,788,,0,N,5.55,,0,...,0,...,1152.58,,1100,I
Mauritania,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3000,I,3600,I,2500,I,2500,I,3000,I,4500,I,6000,I,8092,,14779,,9120,,22319,,15276,,13409,,16674,,27955,,11361,,1491,,1532,,14793,,6584,,157826,,324966.84,,234630,I,220550,I,304014.15,,295205,I
Mauritania,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,127996.18,,163551,I
Mauritania,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,34855.5,,44540,I
Mauritania,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",1000,,1000,,2000,,2000,,2000,,2500,,2500,,3000,,5000,,5000,,6000,,6000,,7000,,7000,,7000,,8000,,8000,,9700,,11000,,12000,,13200,,17361,,8895,,7200,,7770,,6030,I,5500,I,6860,I,6610,I,4120,I,492,,4464,,722,,1324,,1353,,1421,,2440,,2319,,2825,,2830,I,2780,I,2920,I,2660,I,2750,I,1340,I,3020,I,5440,I,6000,I,8500,I,10500,I,10500,I,14000,I,15000,I,16000,I,19231,,30523,,14604,,28785,,21849,,89000,I,147651,,165031,,216248,,205026,,233814,,190165,,365447,,300040,,340197.8,,245620,I,230880,I,0,...,0,...
Mauritius,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,,0,N,0,,100,,0,N,100,,200,,100,,100,,97,,99,,133,,39,,33,,61,,22,,26,,20,,36,,0,...,41,,17,,31,,0,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Mayotte,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15.99,,0.04,,0,...,0,...,0,...,0.01,,0,...,0,...
Morocco,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,100,,100,,400,,1000,,1500,,1000,,1000,,1300,,1500,,800,,1300,,900,,900,,1100,,600,,1100,,600,,500,,1983,,1768,,1323,,1523,,1338,,600,,2003,,4445,,1485,,1272,,2337,,2702,,2699,,1997,,10676,,2947,,2162,,2752,,8855,,7928,,10326,,19124,,16654,,10353,,7516,,10489,,12042,,24272,,40442,,39627,,21708,,47049,,20757,,16991,,7071,,6935,,9752,,18168,,18776,,15629,,29541,,38235,,49222,,34611,,17516,,24609,,26079,,17161,,22096,,19088.9,,47808.58,,43437.11,,18723.35,
Morocco,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",110500,,74400,,101200,,103400,,76600,,63300,,74900,,109500,,118800,,109400,,112900,,118800,,120600,,122100,,135600,,155900,,244800,,203500,,162500,,162400,,163028,,173296,,194823,,334309,,209855,,157167,,209428,,110412,,133169,,185680,,202478,,237149,,163099,,219825,,150766,,205358,,258131,,246767,,290605,,312138,,325845,,351827,,298352,,364710,,476947,,556152,,376925,,487496,,426723,,416171,,525859,,752262,,674120,,648536,,632159,,614759,,526709,,505469,,639042,,775650,,759368,,497048,,663589,,691585,,836743,,832999,,909904,,937152,,941311,,963624,,838967.52,,785429.37,,988939.33,
Morocco,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,45498,,75643,,93460,,81227,,50872,,35311,,8551,,24319,,16958,,4555.7,,1226.13,,684.19,,596.94,
Morocco,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,710,,1189,,34,,27,,83,,54,,29,,21,,24,,17.5,,37.4,,9.46,,11.38,
Morocco,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,24,,62,,242,,282,,98,,74,,202,,604,,995,,1823,,251,,12,,19,,40,,18,,15,,83,,77,,631,,191,,16,,13,,31,,13,,22,,139,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Netherlands (Kingdom of the),Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,5,,8,,0,,0,,0,,0,,0,,0,,0,,0,...,0,,0,...,0,...,0,...
Netherlands (Kingdom of the),European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,195,,171,,130,,1108,,0,...,0,...,3194,,0,...,1,,0,...,0,,0,,27,,233,,0,N,0,,0,...,1,,1,
Netherlands (Kingdom of the),European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1149,,5970,,6289,,1926,,11037,,10979,,25009,,39850,,44455,,29710,,17968,,9116,,7208,,30507,,41957,,51451,,25344,,2345,,50658,,12494,,29774,,26969,,15112,,15050,,22188.69,,20291,,17060,
Netherlands (Kingdom of the),Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5131,,0,...,0,...,3852,,3216,,3000,,2215,,3000,,1813,,2426,,267,,24,,1144,,31,,118,,0,,0,...,1.4,,0,...,0,...,0,N
Netherlands (Kingdom of the),Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,134490,,93032,,101963,,55571,,70933,,45414,,56674,,67491,,42385,,78101,,44705,,10179,,8372,,18002,,258,,667,,5394,,1446,,0,,0,...,32,,0,N
Netherlands (Kingdom of the),Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,41488,,86635,,110091,,115753,,122783,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,,0,...,0,...,0,...
Nigeria,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,1500,,2300,,2000,,2300,,2300,,3300,,3400,,3600,,4000,,4000,,3700,,5000,,6163,,6713,,6913,,7121,,7195,,5594,,5734,,5844,,6031,,25566,,26397,,26204,,30000,I,30000,I,32889,,21753,,37444,,37444,I,43713,,12883,,12912,,38187,,24501,,25645,,15072,,4643,,28000,,30216,,18529,,17570,,19049,,21987,,21621,,14733,,19758,,22589,,21688,,22138,,23411,,24757,,24112,,23335,,24812,,25731,,26505,,26095,,45944,,44788,,41722.59,,39603.04,,40837,,39677,
Nigeria,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2230,,9387,,12226,,11041,,10158,,11931,,12132,,11407,,10921,,10880,,13903,,15716,,14809,,14439,,14078,,13278,,13969,,14002,,13973,,15115,,15264,,24126,,25223,,22709.72,,21556.04,,22486,,21647,
Nigeria,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3633,,3633,,3633,I,3633,I,10256,,78390,,49207,,26264,,25825,,76585,,102230,,97286,,95495,,83593,,80892,,61927,,59400,,67648,,71416,,65818,,72749,,65897,,63509,,67503,,67621,,69033,,74498,,78010,,79111,,7473,,7584,,54849,,55214,,50629.11,,48057.1,,49818,,48199,
Norway,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,11469,,1065,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3421,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Norway,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,54669,,71605,,126760,,71488,,9660,,9853,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Oman,"Anchovies, etc. nei","Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2926,,5033,,7145,,8960,,7525,,1983,,1000,,1272,,2073,,1017,,1189,,941,,485,,5126,,970,,2571,,860,,3205,,1856,,2006,,2349,,1596,,889,,5898,,3015,,3590,,4274,,7925,,7700,,8171,,8102,,12659,,17482,,13601.14,,21498.67,,10618.98,
Oman,Goldstripe sardinella,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Oman,Indian oil sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,449,,0,...,0,...,0,...,0,...,0,...,29204,,30267,,33053,,26741,,16765,,20650,,21710,,40044,,58960,,37931,,31964,,34865,,32091,,36187,,34281,,33466,,36602,,32070,,27931,,43549,,52544,,63439,,82654,,94142,,121800,,289163,,275186,,430130.09,,440156.32,,280622.61,
Other NEI,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3560,,4419,,3477,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,360,,0,,0,,0,,0,,0,...,0,...,0,...
Other NEI,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,25438,,56037,,7933,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,226,,1876,,252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,607,,0,...,8409,,33,,0,,0,,0,,0,...,0,...,0,...
Other NEI,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,195300,,142400,,159600,,161600,,104106,,167943,,81992,,218490,,200000,I,63936,,125340,,91806,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5812,,2306,,1956,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10024,,0,...,23570,,15,,0,,0,,0,,0,...,0,...,0,...
Pakistan,"Anchovies, etc. nei","Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3630,,3200,,11650,,10325,,14544,,29260,,19098,,17564,,14091,,16113,,13165,,15154,,15191,,15001,,15400,,16029,,8972,,7155,,6937,,6007,,6016,,6053,,6112,,6224,,6245,,6348,,6382,,6452,,6632,,6655,,6523,,6121,,6177,,6183,,6232.46,
Pakistan,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,34375,,34927,,33843,,43838,,42084,,42141,,43475,,18111,,31426,,27576,,26650,,25487,,26934,,24810,,24306,,24500,,23700,,19470,,16382,,16854,,16234,,16254,,14818,,17323,,18959,,19470,,19862,,20779,,21326,,15614,,16168,,17880,,33842,,33978,,33984,,34255.87,
Pakistan,Dorab wolf-herring,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1000,,1900,,1100,,1904,,2021,,3390,,5625,,2318,,4290,,7461,,9581,,10572,,353,,228,,3498,,1120,,1230,,999,,1002,,766,,888,,865,,1070,,1204,,2289,,1580,,1931,,2051,,2266,,2775,,2604,,2720,,2118,,2218,,1279,,1157,,1203,,1288,,1151,,1228,,1324,,1503,,1615,,2621,,2783,,1697,,1842,,3463,,2894,,2906,,2911,,2934.29,
Pakistan,Indian oil sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",2800,,2800,,2800,,11800,,11600,,11700,,13500,,3500,,6000,,6500,,7800,,7800,,2700,,3800,,4800,,5500,,7600,,7600,,2500,,2900,,2000,,1100,,3000,,4500,,4008,,4347,,5739,,13729,,71365,,32835,,52320,,56346,,46001,,6427,,7434,,10861,,16004,,12343,,16382,,19811,,63743,,65858,,74553,,92704,,65050,,55177,,52290,,51930,,44079,,30629,,31167,,31201,,31600,,32939,,34336,,31532,,30955,,31282,,31474,,26937,,20127,,22659,,23304,,23654,,27372,,27782,,26640,,26993,,25550,,39588,,39674,,39685,,40002.48,
Panama,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,3,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Panama,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2829,,226,,206,,4577,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Panama,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1440,,804,,11557,,1070,,327,,11487,,2175,,2161,,0,...,2261,,4243,,5824,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Poland,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,60,,0,,901,,8782,,3529,,61,,0,,0,,1,,0,N,0,,0,...,88,,0,,0,
