"hh_id","hh_cluster","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country","dried","any_fish"
"1_367_7","1_367",12774,NA,NA,"urban",1,1,0,"CIV","no","no"
"2_1072_2","2_1072",12774,6.75001648720354,-4.15971541777253,"rural",9,3,6,"CIV","yes","yes"
"1_667_5","1_667",12774,8.7367101,-7.4941155,"urban",2,2,0,"CIV","yes","yes"
"1_991_12","1_991",12774,5.9932582,-6.9734545,"rural",10,7,3,"CIV","no","no"
"2_732_10","2_732",12774,6.55538714490831,-5.02935966476798,"urban",3,2,1,"CIV","yes","yes"
"2_816_13","2_816",12774,5.14228653162718,-6.08621656894684,"rural",2,2,0,"CIV","yes","yes"
"2_260_8","2_260",12774,7.45390876661986,-8.2069340441376,"rural",2,1,1,"CIV","no","yes"
"1_235_2","1_235",12774,NA,NA,"urban",1,1,0,"CIV","no","yes"
"2_94_4","2_94",12774,6.86529938131571,-6.44629416055977,"urban",5,2,3,"CIV","no","yes"
"1_1033_6","1_1033",12774,9.5325203,-5.221414,"rural",5,3,2,"CIV","yes","yes"
"1_631_11","1_631",12774,6.4443089,-5.3834298,"rural",1,1,0,"CIV","no","yes"
"2_642_11","2_642",12774,6.4687304,-7.8838813,"urban",2,2,0,"CIV","yes","yes"
"2_238_6","2_238",12774,6.91202735994011,-3.24384002946317,"rural",6,3,3,"CIV","yes","yes"
"2_780_2","2_780",12774,8.51355219259858,-3.42730932869017,"rural",6,2,4,"CIV","no","yes"
"1_1075_6","1_1075",12774,6.7056591,-4.3450238,"rural",5,2,3,"CIV","yes","yes"
"2_782_8","2_782",12774,NA,NA,"rural",7,3,4,"CIV","yes","yes"
"1_379_8","1_379",12774,4.6386033,-7.3455365,"rural",5,2,3,"CIV","yes","yes"
"2_870_6","2_870",12774,6.90288614016026,-7.5971769914031,"rural",7,2,5,"CIV","no","yes"
"2_1024_9","2_1024",12774,5.7958401,-6.5920213,"urban",1,1,0,"CIV","yes","yes"
"2_322_2","2_322",12774,7.9458994,-3.0058603,"rural",4,2,2,"CIV","yes","yes"
"1_605_12","1_605",12774,6.1433863,-5.9603671,"urban",1,1,0,"CIV","no","no"
"1_983_12","1_983",12774,6.1650492,-3.6370704,"rural",5,2,3,"CIV","yes","yes"
"2_274_6","2_274",12774,7.4121585,-7.5915814,"rural",4,2,2,"CIV","no","yes"
"2_466_3","2_466",12774,7.4302479,-6.0439447,"urban",6,2,4,"CIV","no","yes"
"2_672_10","2_672",12774,8.0452707,-7.8988665,"rural",16,6,10,"CIV","no","no"
"2_438_7","2_438",12774,6.9209877,-5.6086105,"urban",6,5,1,"CIV","yes","yes"
"2_942_4","2_942",12774,7.81087407376617,-4.51686127111316,"rural",5,2,3,"CIV","yes","yes"
"2_576_10","2_576",12774,6.01890556979924,-4.36798006296158,"rural",2,2,0,"CIV","yes","yes"
"2_820_2","2_820",12774,5.06218168884516,-6.26137311570346,"rural",1,1,0,"CIV","yes","yes"
"1_717_1","1_717",12774,7.2905366,-4.7225924,"rural",3,3,0,"CIV","yes","yes"
"2_594_1","2_594",12774,6.01425524801016,-4.82178702950478,"rural",3,3,0,"CIV","yes","yes"
"2_16_4","2_16",12774,5.44019445776939,-4.05700433067977,"urban",4,3,1,"CIV","yes","yes"
"1_473_12","1_473",12774,5.4804288,-3.329386,"rural",1,1,0,"CIV","yes","yes"
"2_754_9","2_754",12774,8.03287661634386,-6.08554903417826,"rural",5,2,3,"CIV","no","yes"
"1_319_9","1_319",12774,NA,NA,"urban",2,1,1,"CIV","yes","yes"
"2_276_5","2_276",12774,7.2675377,-7.7805334,"urban",9,3,6,"CIV","yes","yes"
"1_863_13","1_863",12774,7.1378882,-7.1811859,"urban",7,2,5,"CIV","yes","yes"
"1_133_3","1_133",12774,6.7992423,-6.9120968,"rural",7,2,5,"CIV","yes","yes"
"1_493_6","1_493",12774,5.286619,-3.5196486,"rural",8,3,5,"CIV","no","yes"
"2_440_4","2_440",12774,6.92688667215407,-5.63740680925548,"rural",3,2,1,"CIV","no","yes"
"2_444_9","2_444",12774,7.2096878523007,-5.69806387647986,"rural",6,2,4,"CIV","no","yes"
"2_18_7","2_18",12774,5.3490649,-4.0290744,"urban",4,2,2,"CIV","yes","yes"
"1_473_9","1_473",12774,5.4804288,-3.329386,"rural",7,2,5,"CIV","yes","yes"
"1_789_5","1_789",12774,9.9855379,-7.3867021,"rural",7,5,2,"CIV","no","yes"
"1_421_10","1_421",12774,6.642281,-4.7070436,"urban",5,4,1,"CIV","no","yes"
"1_537_12","1_537",12774,6.1172197,-5.3009939,"rural",5,2,3,"CIV","no","yes"
"2_444_1","2_444",12774,7.2096878523007,-5.69806387647986,"rural",6,2,4,"CIV","no","yes"
"2_848_8","2_848",12774,5.3677531,-4.7919879,"rural",5,2,3,"CIV","yes","yes"
"2_598_4","2_598",12774,6.33984952233732,-5.83568081259727,"rural",3,2,1,"CIV","yes","yes"
"1_95_3","1_95",12774,6.8582668,-6.4386837,"urban",5,2,3,"CIV","yes","yes"
"1_1059_11","1_1059",12774,6.6669085,-3.9718624,"urban",13,5,8,"CIV","yes","yes"
"1_1019_12","1_1019",12774,5.6772465,-6.335459,"rural",7,4,3,"CIV","no","yes"
"2_334_3","2_334",12774,7.4717355,-3.2510083,"rural",5,1,4,"CIV","no","yes"
"1_575_13","1_575",12774,6.0701897,-4.3109882,"urban",1,1,0,"CIV","yes","yes"
"1_927_11","1_927",12774,9.1322774,-5.161851,"rural",7,2,5,"CIV","no","yes"
"2_512_1","2_512",12774,7.7101373,-7.0678319,"rural",12,4,8,"CIV","no","no"
"2_410_1","2_410",12774,7.16972935013473,-4.40419256687164,"rural",12,8,4,"CIV","yes","yes"
"1_469_9","1_469",12774,5.4808766,-3.2085496,"urban",8,4,4,"CIV","yes","yes"
"2_202_11","2_202",12774,7.7089928,-5.0224291,"urban",2,2,0,"CIV","yes","yes"
"1_155_3","1_155",12774,9.4883831,-5.5721622,"rural",9,4,5,"CIV","no","no"
"2_604_12","2_604",12774,6.1322681,-5.951189,"urban",1,1,0,"CIV","yes","yes"
"1_641_11","1_641",12774,6.38423874042928,-8.21398138068616,"rural",4,2,2,"CIV","yes","yes"
"2_914_8","2_914",12774,8.13553120940924,-5.26135867461562,"urban",3,3,0,"CIV","yes","yes"
"1_941_6","1_941",12774,7.7715317,-4.2499737,"rural",3,3,0,"CIV","no","yes"
"2_536_12","2_536",12774,6.18903825525194,-5.29871849343181,"urban",7,5,2,"CIV","yes","yes"
"2_1050_3","2_1050",12774,10.1942872,-5.634201,"urban",7,3,4,"CIV","yes","yes"
"1_493_1","1_493",12774,5.286619,-3.5196486,"rural",3,2,1,"CIV","yes","yes"
"1_95_8","1_95",12774,6.8582668,-6.4386837,"urban",3,2,1,"CIV","yes","yes"
"1_691_6","1_691",12774,9.8520375,-6.2509675,"rural",6,3,3,"CIV","no","yes"
"2_332_7","2_332",12774,7.2905412,-2.9742575,"rural",1,1,0,"CIV","yes","yes"
"2_200_5","2_200",12774,7.6941132824868,-5.01009956002235,"urban",5,3,2,"CIV","yes","yes"
"2_168_7","2_168",12774,9.98083854094148,-5.88509925641119,"rural",2,2,0,"CIV","yes","yes"
"2_742_7","2_742",12774,8.62824026495218,-6.12878364510834,"rural",14,8,6,"CIV","no","no"
"2_542_2","2_542",12774,6.0753214,-5.1829704,"rural",2,2,0,"CIV","yes","yes"
"2_866_3","2_866",12774,7.05228430218995,-7.38988037221134,"urban",4,2,2,"CIV","yes","yes"
"1_363_2","1_363",12774,4.7471997,-7.1209962,"rural",5,2,3,"CIV","yes","yes"
"1_429_2","1_429",12774,7.001114,-5.5116113,"rural",2,1,1,"CIV","yes","yes"
"1_809_6","1_809",12774,5.1072685,-5.5880582,"urban",3,2,1,"CIV","no","yes"
"1_71_2","1_71",12774,5.3413454,-4.1261815,"urban",4,4,0,"CIV","yes","yes"
"2_356_2","2_356",12774,5.0240063527599,-6.54981452040374,"urban",4,2,2,"CIV","yes","yes"
"1_851_7","1_851",12774,5.1914181,-5.4502045,"rural",5,2,3,"CIV","yes","yes"
"1_383_9","1_383",12774,5.05377602297813,-7.45833897963166,"rural",4,2,2,"CIV","yes","yes"
"1_839_7","1_839",12774,5.3322659,-4.3959238,"urban",3,1,2,"CIV","yes","yes"
"2_358_11","2_358",12774,5.25787150952965,-6.53341541066766,"rural",1,1,0,"CIV","yes","yes"
"2_276_2","2_276",12774,7.2675377,-7.7805334,"urban",6,5,1,"CIV","yes","yes"
"1_263_8","1_263",12774,7.1432065,-8.1612497,"rural",5,2,3,"CIV","no","no"
"1_949_2","1_949",12774,7.6044991,-3.7304042,"rural",4,2,2,"CIV","yes","yes"
"1_187_1","1_187",12774,7.6650635,-5.0662659,"urban",1,1,0,"CIV","no","yes"
"1_659_9","1_659",12774,6.2120901,-7.7018785,"urban",5,2,3,"CIV","no","yes"
"1_333_9","1_333",12774,7.894738,-3.7186207,"rural",3,1,2,"CIV","no","yes"
"2_44_9","2_44",12774,5.387811,-3.986553,"urban",1,1,0,"CIV","no","no"
"1_557_2","1_557",12774,5.5770859,-5.9049563,"rural",5,2,3,"CIV","yes","yes"
"2_26_5","2_26",12774,5.34560610540211,-4.07466885633767,"urban",6,2,4,"CIV","no","yes"
"1_331_8","1_331",12774,8.20683622732759,-2.94814861379564,"rural",1,1,0,"CIV","no","yes"
"1_249_12","1_249",12774,7.5758164,-7.7571776,"rural",4,2,2,"CIV","no","yes"
"1_985_10","1_985",12774,6.2766213,-6.9952825,"urban",5,2,3,"CIV","no","yes"
"1_51_12","1_51",12774,5.3404712,-4.070187,"urban",1,1,0,"CIV","no","no"
"1_289_1","1_289",12774,6.8234257,-5.0902488,"rural",7,4,3,"CIV","yes","yes"
"2_434_6","2_434",12774,6.95720829069614,-5.90963769704103,"rural",3,2,1,"CIV","no","no"
"1_245_10","1_245",12774,6.2895649,-3.3160839,"rural",2,1,1,"CIV","yes","yes"
"2_968_6","2_968",12774,6.43560823984444,-3.86987423524261,"rural",4,3,1,"CIV","yes","yes"
"2_760_2","2_760",12774,8.39815559796989,-6.04577816091478,"rural",6,3,3,"CIV","no","yes"
"1_377_5","1_377",12774,4.9336459,-6.7728873,"rural",2,2,0,"CIV","yes","yes"
"2_270_2","2_270",12774,NA,NA,"urban",1,1,0,"CIV","yes","yes"
"1_695_15","1_695",12774,9.9064619,-6.5079907,"rural",5,3,2,"CIV","no","no"
"1_109_6","1_109",12774,6.4592866,-6.570927,"rural",5,2,3,"CIV","yes","yes"
"2_236_2","2_236",12774,7.14341813698411,-3.20404350757599,"urban",2,2,0,"CIV","no","yes"
"2_1034_10","2_1034",12774,9.5967686,-5.2516804,"rural",10,3,7,"CIV","no","no"
"2_582_11","2_582",12774,6.1291027860716,-4.89043565467,"rural",3,2,1,"CIV","no","yes"
"2_950_11","2_950",12774,7.6474377,-3.9992772,"urban",2,1,1,"CIV","yes","yes"
"2_298_8","2_298",12774,6.81393109727651,-5.25919111445546,"urban",7,5,2,"CIV","yes","yes"
"1_445_9","1_445",12774,7.176883,-5.9261456,"rural",7,2,5,"CIV","no","yes"
"2_334_2","2_334",12774,7.4717355,-3.2510083,"rural",4,4,0,"CIV","no","yes"
"1_1081_8","1_1081",12774,6.4546632,-4.3907683,"rural",12,6,6,"CIV","yes","yes"
"2_1068_8","2_1068",12774,6.751172,-4.1112748,"rural",4,3,1,"CIV","yes","yes"
"1_245_2","1_245",12774,6.2895649,-3.3160839,"rural",2,2,0,"CIV","yes","yes"
"2_1070_10","2_1070",12774,6.650724,-4.2066003,"urban",5,3,2,"CIV","yes","yes"
"2_436_12","2_436",12774,6.9209877,-5.6086105,"urban",4,2,2,"CIV","yes","yes"
"2_358_6","2_358",12774,5.25787150952965,-6.53341541066766,"rural",1,1,0,"CIV","no","yes"
"2_732_12","2_732",12774,6.55538714490831,-5.02935966476798,"urban",4,4,0,"CIV","yes","yes"
"1_925_3","1_925",12774,8.4435918,-5.1513459,"rural",4,2,2,"CIV","yes","yes"
"1_935_5","1_935",12774,7.06738899461925,-4.00102553889155,"rural",14,5,9,"CIV","yes","yes"
"1_985_5","1_985",12774,6.2766213,-6.9952825,"urban",5,3,2,"CIV","yes","yes"
"1_853_6","1_853",12774,5.2578502,-4.9920094,"urban",3,3,0,"CIV","yes","yes"
"1_13_11","1_13",12774,5.3461857,-4.024137,"urban",2,2,0,"CIV","no","yes"
"2_810_8","2_810",12774,5.16218638513237,-5.58531587943435,"rural",9,5,4,"CIV","yes","yes"
"2_90_9","2_90",12774,6.85817681718618,-6.43351217731833,"urban",6,2,4,"CIV","yes","yes"
"2_494_9","2_494",12774,5.2078393,-3.5582245,"rural",6,3,3,"CIV","yes","yes"
"2_708_6","2_708",12774,10.3918313747272,-6.43631030805409,"rural",2,2,0,"CIV","no","yes"
"1_627_9","1_627",12774,6.4649443,-5.6920624,"rural",6,2,4,"CIV","yes","yes"
"1_473_1","1_473",12774,5.4804288,-3.329386,"rural",12,6,6,"CIV","yes","yes"
"2_978_7","2_978",12774,5.82622020039707,-3.61602963879704,"rural",8,5,3,"CIV","yes","yes"
"2_348_15","2_348",12774,7.4945868,-3.1240577,"rural",1,1,0,"CIV","yes","yes"
"2_436_6","2_436",12774,6.9209877,-5.6086105,"urban",1,1,0,"CIV","no","no"
"1_811_3","1_811",12774,5.1147214,-5.7878368,"rural",5,2,3,"CIV","no","yes"
"1_307_9","1_307",12774,NA,NA,"urban",1,1,0,"CIV","yes","yes"
"1_67_8","1_67",12774,5.3215066,-4.0983044,"urban",5,4,1,"CIV","no","yes"
"1_839_3","1_839",12774,5.3322659,-4.3959238,"urban",4,2,2,"CIV","yes","yes"
"2_454_5","2_454",12774,6.6130478,-5.9788024,"urban",6,4,2,"CIV","no","yes"
"1_541_5","1_541",12774,5.9201015,-5.0221394,"rural",4,2,2,"CIV","yes","yes"
"2_68_7","2_68",12774,5.40590363088995,-4.01326932013035,"urban",6,2,4,"CIV","yes","yes"
"2_770_11","2_770",12774,9.03196049854159,-3.11639662832022,"rural",1,1,0,"CIV","yes","yes"
"1_119_11","1_119",12774,7.4784815,-6.9974178,"rural",8,3,5,"CIV","yes","yes"
"2_40_12","2_40",12774,5.27615583501756,-3.94906570203602,"urban",2,1,1,"CIV","no","yes"
"1_163_1","1_163",12774,9.2013581,-6.1476302,"rural",7,6,1,"CIV","no","yes"
"1_37_7","1_37",12774,NA,NA,"urban",6,3,3,"CIV","yes","yes"
"2_90_6","2_90",12774,6.85817681718618,-6.43351217731833,"urban",3,3,0,"CIV","yes","yes"
"2_458_4","2_458",12774,NA,NA,"rural",7,3,4,"CIV","no","yes"
"2_470_13","2_470",12774,5.47075504437089,-3.18295313045382,"urban",1,1,0,"CIV","no","yes"
"2_502_1","2_502",12774,5.171428,-3.0664577,"rural",5,2,3,"CIV","yes","yes"
"2_30_5","2_30",12774,5.24707750417292,-3.94121102057397,"urban",4,4,0,"CIV","yes","yes"
"1_979_5","1_979",12774,5.6436163,-3.9254706,"rural",5,2,3,"CIV","yes","yes"
"1_849_1","1_849",12774,5.67747142631561,-4.87988510169089,"rural",5,2,3,"CIV","yes","yes"
"1_461_5","1_461",12774,7.24402079824358,-6.26348434947431,"rural",7,3,4,"CIV","yes","yes"
"2_1006_7","2_1006",12774,5.42639197781682,-6.41829935833812,"rural",1,1,0,"CIV","yes","yes"
"2_164_11","2_164",12774,9.35785253997892,-5.63715426251292,"urban",6,3,3,"CIV","no","no"
"2_1078_3","2_1078",12774,6.60805550403893,-4.42890669219196,"rural",4,3,1,"CIV","yes","yes"
"2_1008_9","2_1008",12774,5.66683139652014,-6.6427653003484,"rural",9,3,6,"CIV","yes","yes"
"1_869_2","1_869",12774,NA,NA,"rural",3,2,1,"CIV","yes","yes"
"2_850_11","2_850",12774,5.1106574,-5.3373276,"rural",9,5,4,"CIV","no","yes"
"1_763_12","1_763",12774,9.4671168,-3.0172788,"rural",7,5,2,"CIV","no","no"
"1_935_10","1_935",12774,7.06738899461925,-4.00102553889155,"rural",2,1,1,"CIV","yes","yes"
"1_151_5","1_151",12774,9.4441033,-5.6065637,"urban",2,1,1,"CIV","no","yes"
"2_1014_6","2_1014",12774,5.98614959511906,-6.42946514301002,"rural",7,3,4,"CIV","yes","yes"
"1_1025_11","1_1025",12774,NA,NA,"urban",5,2,3,"CIV","no","yes"
"1_831_5","1_831",12774,4.9467915,-6.0878512,"urban",2,2,0,"CIV","yes","yes"
"1_1071_4","1_1071",12774,6.6541225,-4.2070589,"urban",3,2,1,"CIV","yes","yes"
"1_909_8","1_909",12774,8.4706643,-4.7484861,"rural",3,1,2,"CIV","no","yes"
"1_129_7","1_129",12774,7.2320462,-6.4766176,"rural",4,2,2,"CIV","no","yes"
"1_749_8","1_749",12774,NA,NA,"urban",2,2,0,"CIV","no","no"
"2_496_14","2_496",12774,5.215915,-3.7446087,"urban",2,2,0,"CIV","yes","yes"
"2_56_9","2_56",12774,5.36531941965222,-3.93735274672508,"urban",4,3,1,"CIV","yes","yes"
"1_527_12","1_527",12774,NA,NA,"urban",1,1,0,"CIV","no","yes"
"2_128_3","2_128",12774,7.127929427661,-6.47481551393867,"rural",4,2,2,"CIV","no","no"
"1_261_7","1_261",12774,7.2338841,-7.9328349,"urban",5,2,3,"CIV","yes","yes"
"2_30_1","2_30",12774,5.24707750417292,-3.94121102057397,"urban",7,2,5,"CIV","yes","yes"
"2_730_5","2_730",12774,6.43183458130807,-4.81849579140544,"rural",3,2,1,"CIV","no","yes"
"1_769_9","1_769",12774,8.8190839,-2.8938465,"rural",1,1,0,"CIV","no","no"
"2_742_2","2_742",12774,8.62824026495218,-6.12878364510834,"rural",8,3,5,"CIV","yes","yes"
"2_260_3","2_260",12774,7.45390876661986,-8.2069340441376,"rural",2,1,1,"CIV","yes","yes"
"1_273_9","1_273",12774,NA,NA,"urban",4,1,3,"CIV","yes","yes"
"2_816_7","2_816",12774,5.14228653162718,-6.08621656894684,"rural",7,5,2,"CIV","yes","yes"
"1_1027_6","1_1027",12774,5.8673095,-6.6377978,"rural",4,2,2,"CIV","no","yes"
"2_180_13","2_180",12774,7.78795698657632,-5.17208285629749,"urban",1,1,0,"CIV","no","yes"
"2_196_6","2_196",12774,7.71072734612972,-5.03163392655551,"urban",4,4,0,"CIV","no","yes"
"2_930_9","2_930",12774,7.06470523495227,-3.96115651354194,"urban",7,3,4,"CIV","no","yes"
"2_320_11","2_320",12774,8.0389506,-2.7972019,"urban",2,2,0,"CIV","no","no"
"1_405_11","1_405",12774,9.3056615,-7.1026621,"rural",3,2,1,"CIV","yes","yes"
"1_1015_6","1_1015",12774,5.9123678,-6.4875393,"rural",3,2,1,"CIV","no","yes"
"1_129_3","1_129",12774,7.2320462,-6.4766176,"rural",2,2,0,"CIV","yes","yes"
"2_1064_5","2_1064",12774,6.96709985844791,-4.01066699065268,"rural",5,1,4,"CIV","yes","yes"
"1_511_6","1_511",12774,NA,NA,"urban",1,1,0,"CIV","no","no"
"1_15_13","1_15",12774,NA,NA,"urban",5,2,3,"CIV","yes","yes"
"1_903_8","1_903",12774,8.2512789,-4.8264846,"rural",3,2,1,"CIV","no","yes"
"1_485_1","1_485",12774,5.2852142,-3.3113905,"urban",2,2,0,"CIV","no","yes"
"1_541_1","1_541",12774,5.9201015,-5.0221394,"rural",7,3,4,"CIV","no","yes"
"1_955_7","1_955",12774,6.10970739740878,-3.87038234621286,"urban",1,1,0,"CIV","no","yes"
"1_655_2","1_655",12774,5.882987,-7.4770157,"rural",6,2,4,"CIV","yes","yes"
"2_1022_6","2_1022",12774,5.7802319,-6.5958355,"urban",5,3,2,"CIV","no","yes"
"2_456_11","2_456",12774,6.6130478,-5.9788024,"urban",7,2,5,"CIV","yes","yes"
"1_1063_1","1_1063",12774,6.972441,-3.9948705,"urban",7,3,4,"CIV","yes","yes"
"2_220_11","2_220",12774,6.72609533183277,-3.48743950948119,"urban",1,1,0,"CIV","yes","yes"
"2_980_10","2_980",12774,6.25080994796008,-3.54665304534137,"urban",2,1,1,"CIV","yes","yes"
"2_596_7","2_596",12774,6.46414220798761,-5.99866256117821,"rural",11,3,8,"CIV","yes","yes"
"2_154_10","2_154",12774,9.45570518262684,-5.63805850222707,"urban",3,2,1,"CIV","no","yes"
"1_349_7","1_349",12774,5.2027443,-6.8502783,"urban",16,11,5,"CIV","yes","yes"
"1_463_10","1_463",12774,7.7144689,-6.0008791,"rural",16,8,8,"CIV","yes","yes"
"2_828_14","2_828",12774,5.47848470974714,-5.83806135691702,"rural",6,3,3,"CIV","yes","yes"
"2_564_2","2_564",12774,5.94770561903715,-4.22405356541276,"urban",5,2,3,"CIV","yes","yes"
"2_236_9","2_236",12774,7.14341813698411,-3.20404350757599,"urban",9,4,5,"CIV","no","yes"
"1_203_9","1_203",12774,5.348937,-3.9887888,"urban",3,2,1,"CIV","no","no"
"1_185_9","1_185",12774,NA,NA,"urban",3,3,0,"CIV","yes","yes"
"2_1052_8","2_1052",12774,9.96584457345307,-5.14958809129894,"urban",4,2,2,"CIV","yes","yes"
"2_40_9","2_40",12774,5.27615583501756,-3.94906570203602,"urban",5,3,2,"CIV","yes","yes"
"2_730_4","2_730",12774,6.43183458130807,-4.81849579140544,"rural",2,2,0,"CIV","yes","yes"
"1_683_8","1_683",12774,NA,NA,"urban",5,2,3,"CIV","no","yes"
"1_467_1","1_467",12774,7.30401,-6.0014513,"rural",5,2,3,"CIV","no","yes"
"1_653_1","1_653",12774,6.3724836,-7.3988201,"urban",5,3,2,"CIV","no","yes"
"2_904_7","2_904",12774,8.36494100745767,-4.42528956569731,"urban",10,4,6,"CIV","no","yes"
"1_839_8","1_839",12774,5.3322659,-4.3959238,"urban",4,4,0,"CIV","yes","yes"
"1_81_6","1_81",12774,5.47354722395539,-4.15584549307823,"rural",5,2,3,"CIV","yes","yes"
"2_164_6","2_164",12774,9.35785253997892,-5.63715426251292,"urban",6,3,3,"CIV","no","no"
"2_804_13","2_804",12774,10.2744806,-7.7426606,"rural",2,2,0,"CIV","yes","yes"
"2_604_6","2_604",12774,6.1322681,-5.951189,"urban",4,2,2,"CIV","yes","yes"
"2_988_4","2_988",12774,6.3584107439965,-7.14845323003829,"rural",5,2,3,"CIV","no","yes"
"1_875_7","1_875",12774,6.8311323,-7.1392008,"rural",6,2,4,"CIV","yes","yes"
"2_546_5","2_546",12774,5.52633431274444,-5.30529929324985,"rural",1,1,0,"CIV","yes","yes"
"2_758_7","2_758",12774,8.46423315815628,-6.19868008419871,"rural",4,2,2,"CIV","no","no"
"1_757_8","1_757",12774,8.3827561,-5.902183,"rural",13,7,6,"CIV","yes","yes"
"1_805_1","1_805",12774,10.2676765,-7.4964577,"rural",5,3,2,"CIV","yes","yes"
"1_455_2","1_455",12774,6.6315308,-5.9139038,"urban",6,2,4,"CIV","no","yes"
"1_907_4","1_907",12774,8.8536021,-4.4244312,"rural",6,5,1,"CIV","no","no"
"2_906_9","2_906",12774,8.29624992795289,-4.32386015541852,"rural",5,2,3,"CIV","yes","yes"
"1_943_12","1_943",12774,NA,NA,"urban",1,1,0,"CIV","no","no"
"2_996_2","2_996",12774,5.7956353481859,-6.67969864793122,"rural",2,2,0,"CIV","no","yes"
"1_91_15","1_91",12774,6.8716562,-6.4502828,"urban",7,2,5,"CIV","yes","yes"
"1_913_11","1_913",12774,8.2576021,-4.2821656,"rural",7,2,5,"CIV","yes","yes"
"1_691_2","1_691",12774,9.8520375,-6.2509675,"rural",11,4,7,"CIV","no","yes"
"2_706_10","2_706",12774,10.4895083,-6.4053997,"urban",4,2,2,"CIV","no","yes"
"2_286_8","2_286",12774,6.91125915851444,-8.20100979879498,"urban",2,1,1,"CIV","yes","yes"
"2_448_4","2_448",12774,6.7276298,-5.5055952,"rural",11,3,8,"CIV","yes","yes"
"2_376_10","2_376",12774,4.90905035287142,-6.34902812540531,"rural",3,2,1,"CIV","yes","yes"
"1_481_8","1_481",12774,5.4775325,-2.8600209,"rural",5,2,3,"CIV","yes","yes"
"2_548_5","2_548",12774,5.27968151494861,-5.34785991534591,"rural",7,3,4,"CIV","yes","yes"
"1_577_1","1_577",12774,NA,NA,"urban",5,2,3,"CIV","yes","yes"
"1_657_2","1_657",12774,NA,NA,"urban",3,3,0,"CIV","no","yes"
"1_563_10","1_563",12774,NA,NA,"urban",6,4,2,"CIV","yes","yes"
"2_418_2","2_418",12774,6.69729238841683,-4.83300955966115,"rural",5,3,2,"CIV","yes","yes"
"2_128_7","2_128",12774,7.127929427661,-6.47481551393867,"rural",5,2,3,"CIV","yes","yes"
"2_458_7","2_458",12774,NA,NA,"rural",4,1,3,"CIV","no","yes"
"2_624_13","2_624",12774,6.32665548473597,-5.5280103161931,"rural",7,2,5,"CIV","no","yes"
"1_541_13","1_541",12774,5.9201015,-5.0221394,"rural",2,2,0,"CIV","yes","yes"
"1_945_9","1_945",12774,7.477528,-4.0787517,"rural",1,1,0,"CIV","yes","yes"
"1_251_2","1_251",12774,7.7162043,-7.4171551,"rural",4,3,1,"CIV","no","yes"
"1_115_4","1_115",12774,6.6455376,-6.3082036,"rural",3,2,1,"CIV","yes","yes"
"1_229_8","1_229",12774,6.6446363,-3.382128,"rural",7,2,5,"CIV","yes","yes"
"1_831_11","1_831",12774,4.9467915,-6.0878512,"urban",6,3,3,"CIV","yes","yes"
"2_248_12","2_248",12774,7.6404118,-7.6074252,"rural",4,3,1,"CIV","no","yes"
"1_681_1","1_681",12774,8.0973861,-7.1777671,"rural",4,2,2,"CIV","no","yes"
"2_552_7","2_552",12774,5.64848232083023,-5.60749347321689,"rural",8,2,6,"CIV","yes","yes"
"2_248_3","2_248",12774,7.6404118,-7.6074252,"rural",5,3,2,"CIV","no","yes"
"2_980_11","2_980",12774,6.25080994796008,-3.54665304534137,"urban",5,2,3,"CIV","yes","yes"
"2_438_1","2_438",12774,6.9209877,-5.6086105,"urban",3,2,1,"CIV","yes","yes"
"1_741_5","1_741",12774,8.7621617,-6.2419833,"urban",5,2,3,"CIV","no","yes"
"2_494_10","2_494",12774,5.2078393,-3.5582245,"rural",1,1,0,"CIV","no","yes"
"1_1047_4","1_1047",12774,9.9992583,-5.5788806,"rural",1,1,0,"CIV","no","no"
"2_76_4","2_76",12774,5.35327160730958,-4.09552671946585,"urban",2,2,0,"CIV","yes","yes"
"2_1062_6","2_1062",12774,6.65229057893157,-4.10183217376471,"rural",3,2,1,"CIV","yes","yes"
"2_630_8","2_630",12774,6.38746983837336,-5.4940240457654,"rural",7,3,4,"CIV","no","yes"
"1_247_11","1_247",12774,7.7358072,-7.6115394,"urban",3,2,1,"CIV","no","yes"
"1_607_16","1_607",12774,6.1493437,-5.954467,"urban",1,1,0,"CIV","no","no"
"1_67_15","1_67",12774,5.3215066,-4.0983044,"urban",1,1,0,"CIV","yes","yes"
"2_380_6","2_380",12774,4.9259145,-7.4923644,"rural",5,2,3,"CIV","yes","yes"
"1_813_5","1_813",12774,5.5275426,-5.651935,"rural",6,2,4,"CIV","yes","yes"
"2_262_6","2_262",12774,7.2234391188249,-8.0212370865047,"rural",8,3,5,"CIV","yes","yes"
"2_998_9","2_998",12774,5.7562057,-6.7911858,"rural",5,2,3,"CIV","yes","yes"
"2_880_8","2_880",12774,6.74873694777489,-7.37184637226164,"rural",6,2,4,"CIV","no","yes"
"1_615_7","1_615",12774,6.2391325,-6.1716436,"urban",1,1,0,"CIV","yes","yes"
