"hh_id","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country"
"3203002401",2657,3.09164381027222,31.0199394226074,"rural",3,2,2,"UGA"
"3203002402",2657,3.09164381027222,31.0199394226074,"rural",8,4,4,"UGA"
"3203002403",2657,3.09164381027222,31.0199394226074,"rural",4,4,2,"UGA"
"3203002404",2657,3.09164381027222,31.0199394226074,"rural",5,2,3,"UGA"
"3203002405",2657,3.09164381027222,31.0199394226074,"rural",6,6,1,"UGA"
"3203002406",2657,3.09164381027222,31.0199394226074,"rural",1,1,0,"UGA"
"3203002407",2657,3.09164381027222,31.0199394226074,"rural",5,4,2,"UGA"
"3203002408",2657,3.09164381027222,31.0199394226074,"rural",8,4,6,"UGA"
"3203002409",2657,3.09164381027222,31.0199394226074,"rural",4,2,2,"UGA"
"3203002410",2657,2.7136914730072,30.9214210510254,"rural",14,9,10,"UGA"
"3203002701",2657,3.03893709182739,31.1524143218994,"rural",9,4,5,"UGA"
"3203002702",2657,3.06657600402832,31.0652465820313,"rural",9,5,5,"UGA"
"3203002703",2657,3.03893709182739,31.1524143218994,"rural",4,3,1,"UGA"
"3203002705",2657,3.03893709182739,31.1524143218994,"rural",6,2,4,"UGA"
"3203002706",2657,3.03893709182739,31.1524143218994,"rural",6,3,4,"UGA"
"3203002707",2657,3.03893709182739,31.1524143218994,"rural",10,4,6,"UGA"
"3203002708",2657,3.03893709182739,31.1524143218994,"rural",5,5,2,"UGA"
"3203002709",2657,3.03893709182739,31.1524143218994,"rural",7,3,4,"UGA"
"3203002710",2657,3.03893709182739,31.1524143218994,"rural",9,5,6,"UGA"
"3203003001",2657,3.25165557861328,31.1983890533447,"rural",3,1,2,"UGA"
"3203003002",2657,3.24445223808289,31.1587162017822,"rural",2,2,0,"UGA"
"3203003003",2657,3.24445223808289,31.1587162017822,"rural",7,2,5,"UGA"
"3203003004",2657,3.24445223808289,31.1587162017822,"rural",5,2,4,"UGA"
"3203003005",2657,3.24445223808289,31.1587162017822,"rural",7,3,4,"UGA"
"3203003006",2657,3.24445223808289,31.1587162017822,"rural",6,4,2,"UGA"
"3203003007",2657,3.24445223808289,31.1587162017822,"rural",9,3,7,"UGA"
"3203003009",2657,3.24445223808289,31.1587162017822,"rural",2,2,0,"UGA"
"3203003010",2657,3.24445223808289,31.1587162017822,"rural",6,3,3,"UGA"
"3213002101",2657,2.35250067710876,32.2547607421875,"rural",7,3,4,"UGA"
"3213002102",2657,2.35250067710876,32.2547607421875,"rural",8,4,4,"UGA"
"3213002103",2657,2.35250067710876,32.2547607421875,"rural",7,1,6,"UGA"
"3213002104",2657,2.35250067710876,32.2547607421875,"rural",8,2,6,"UGA"
"3213002105",2657,2.35250067710876,32.2547607421875,"rural",13,7,6,"UGA"
"3213002106",2657,2.35250067710876,32.2547607421875,"rural",7,2,5,"UGA"
"3213002107",2657,2.35250067710876,32.2547607421875,"rural",7,4,3,"UGA"
"3213002108",2657,2.35250067710876,32.2547607421875,"rural",7,7,5,"UGA"
"3213002109",2657,2.35250067710876,32.2547607421875,"rural",11,6,8,"UGA"
"3213002110",2657,2.35250067710876,32.2547607421875,"rural",6,6,3,"UGA"
"3213002301",2657,2.3648579120636,32.6032752990723,"rural",1,1,0,"UGA"
"3213002302",2657,2.3648579120636,32.6032752990723,"rural",8,3,6,"UGA"
"3213002304",2657,2.3648579120636,32.6032752990723,"rural",7,2,5,"UGA"
"3213002305",2657,2.3648579120636,32.6032752990723,"rural",6,2,5,"UGA"
"3213002306",2657,2.3648579120636,32.6032752990723,"rural",5,2,3,"UGA"
"3213002308",2657,2.3648579120636,32.6032752990723,"rural",8,4,6,"UGA"
"3213002309",2657,2.3648579120636,32.6032752990723,"rural",7,6,4,"UGA"
"3213002310",2657,2.3648579120636,32.6032752990723,"rural",7,3,4,"UGA"
"3213002801",2657,2.45030450820923,32.4588470458984,"rural",6,4,4,"UGA"
"3213002802",2657,2.29793643951416,32.4508323669434,"rural",11,6,6,"UGA"
"3213002804",2657,2.29793643951416,32.4508323669434,"rural",3,3,1,"UGA"
"3213002805",2657,2.29793643951416,32.4508323669434,"rural",5,2,3,"UGA"
"3213002806",2657,2.29793643951416,32.4508323669434,"rural",7,6,5,"UGA"
"3213002807",2657,2.29793643951416,32.4508323669434,"rural",2,2,0,"UGA"
"3213002808",2657,2.29793643951416,32.4508323669434,"rural",5,4,3,"UGA"
"3213002809",2657,2.29793643951416,32.4508323669434,"rural",8,2,6,"UGA"
"3213002810",2657,2.29793643951416,32.4508323669434,"rural",7,3,4,"UGA"
"3213003001",2657,2.15202903747559,32.5299224853516,"rural",3,2,2,"UGA"
"3213003002",2657,2.15202903747559,32.5299224853516,"rural",6,3,4,"UGA"
"3213003003",2657,2.15202903747559,32.5299224853516,"rural",6,2,4,"UGA"
"3213003004",2657,2.15202903747559,32.5299224853516,"rural",3,2,1,"UGA"
"3213003005",2657,2.15202903747559,32.5299224853516,"rural",6,4,2,"UGA"
"3213003006",2657,2.15202903747559,32.5299224853516,"rural",11,5,7,"UGA"
"3213003007",2657,2.15202903747559,32.5299224853516,"rural",8,3,5,"UGA"
"3213003008",2657,2.15202903747559,32.5299224853516,"rural",2,1,1,"UGA"
"3213003009",2657,2.15202903747559,32.5299224853516,"rural",7,4,5,"UGA"
"3213003010",2657,2.15202903747559,32.5299224853516,"rural",7,2,5,"UGA"
"4013000301",2657,0.684333980083466,30.0505027770996,"rural",4,4,3,"UGA"
"4013000303",2657,0.684333980083466,30.0505027770996,"rural",5,2,3,"UGA"
"4013000304",2657,0.684333980083466,30.0505027770996,"rural",8,6,3,"UGA"
"4013000305",2657,0.684333980083466,30.0505027770996,"rural",8,3,5,"UGA"
"4013000306",2657,0.684333980083466,30.0505027770996,"rural",7,3,5,"UGA"
"4013000307",2657,0.684333980083466,30.0505027770996,"rural",9,3,7,"UGA"
"4013000501",2657,0.785143792629242,30.2475070953369,"rural",10,3,7,"UGA"
"4013000502",2657,0.785143792629242,30.2475070953369,"rural",3,3,2,"UGA"
"4013000510",2657,0.785143792629242,30.2475070953369,"rural",8,5,4,"UGA"
"4021000201",2657,-0.556546568870544,30.1343879699707,"urban",6,2,4,"UGA"
"4021000202",2657,-0.556546568870544,30.1343879699707,"urban",19,11,8,"UGA"
"4021000203",2657,-0.556546568870544,30.1343879699707,"urban",8,4,5,"UGA"
"4021000204",2657,-0.556546568870544,30.1343879699707,"urban",8,4,4,"UGA"
"4021000205",2657,-0.556546568870544,30.1343879699707,"urban",5,2,3,"UGA"
"4021000206",2657,-0.556546568870544,30.1343879699707,"urban",6,2,4,"UGA"
"4021000207",2657,-0.556546568870544,30.1343879699707,"urban",10,5,6,"UGA"
"4021000208",2657,-0.556546568870544,30.1343879699707,"urban",9,2,7,"UGA"
"4021000209",2657,-0.556546568870544,30.1343879699707,"urban",2,1,1,"UGA"
"4021000210",2657,-0.556546568870544,30.1343879699707,"urban",5,2,3,"UGA"
"4023000701",2657,-0.303979516029358,30.3784961700439,"rural",10,6,4,"UGA"
"4023000702",2657,-0.303979516029358,30.3784961700439,"rural",4,2,2,"UGA"
"4023000703",2657,-0.303979516029358,30.3784961700439,"rural",5,3,2,"UGA"
"4023000704",2657,-0.303979516029358,30.3784961700439,"rural",6,3,3,"UGA"
"4023000706",2657,-0.303979516029358,30.3784961700439,"rural",4,2,2,"UGA"
"4023000707",2657,-0.303979516029358,30.3784961700439,"rural",9,6,3,"UGA"
"4023000708",2657,-0.303979516029358,30.3784961700439,"rural",8,5,3,"UGA"
"4023000709",2657,-0.303979516029358,30.3784961700439,"rural",8,4,4,"UGA"
"4023000710",2657,-0.303979516029358,30.3784961700439,"rural",10,6,4,"UGA"
"4023001101",2657,-0.165047481656075,30.1528797149658,"rural",5,2,3,"UGA"
"4023001104",2657,-0.260062783956528,30.129674911499,"rural",6,4,2,"UGA"
"4023001105",2657,-0.260062783956528,30.129674911499,"rural",7,3,4,"UGA"
"4023001108",2657,-0.260062783956528,30.129674911499,"rural",5,3,2,"UGA"
"4023001109",2657,-0.260062783956528,30.129674911499,"rural",10,4,6,"UGA"
"4023001601",2657,-0.5497967004776,30.0675220489502,"rural",7,2,5,"UGA"
"4023001602",2657,-0.5497967004776,30.0675220489502,"rural",6,4,2,"UGA"
"4023001603",2657,-0.5497967004776,30.0675220489502,"rural",9,2,7,"UGA"
"4023001605",2657,-0.5497967004776,30.0675220489502,"rural",6,2,4,"UGA"
"4023001606",2657,-0.5497967004776,30.0675220489502,"rural",4,2,2,"UGA"
"4023001607",2657,-0.5497967004776,30.0675220489502,"rural",8,2,6,"UGA"
"4023001608",2657,-0.5497967004776,30.0675220489502,"rural",2,1,1,"UGA"
"4023001609",2657,-0.5497967004776,30.0675220489502,"rural",8,4,4,"UGA"
"4023001610",2657,-0.5497967004776,30.0675220489502,"rural",8,5,3,"UGA"
"4023002001",2657,-0.553773462772369,30.3036918640137,"rural",3,2,1,"UGA"
"4023002002",2657,-0.553773462772369,30.3036918640137,"rural",8,5,3,"UGA"
"4023002003",2657,-0.553773462772369,30.3036918640137,"rural",7,4,4,"UGA"
"4023002004",2657,-0.553773462772369,30.3036918640137,"rural",3,2,1,"UGA"
"4023002005",2657,-0.553773462772369,30.3036918640137,"rural",8,6,2,"UGA"
"4023002006",2657,-0.553773462772369,30.3036918640137,"rural",10,8,2,"UGA"
"4023002007",2657,-0.553773462772369,30.3036918640137,"rural",7,4,3,"UGA"
"4023002008",2657,-0.553773462772369,30.3036918640137,"rural",8,6,2,"UGA"
"4023002009",2657,-0.553773462772369,30.3036918640137,"rural",8,4,4,"UGA"
"4023002502",2657,-0.528355836868286,29.9541797637939,"rural",8,5,3,"UGA"
"4023002503",2657,-0.528355836868286,29.9541797637939,"rural",6,2,4,"UGA"
"4023002505",2657,-0.528355836868286,29.9541797637939,"rural",7,1,6,"UGA"
"4023002506",2657,-0.528355836868286,29.9541797637939,"rural",6,3,3,"UGA"
"4023002507",2657,-0.528355836868286,29.9541797637939,"rural",7,2,5,"UGA"
"4023002508",2657,-0.528355836868286,29.9541797637939,"rural",4,3,2,"UGA"
"4023002509",2657,-0.528355836868286,29.9541797637939,"rural",6,2,4,"UGA"
"4023002510",2657,-0.528355836868286,29.9541797637939,"rural",8,4,5,"UGA"
"4023003001",2657,-0.661935746669769,30.3042678833008,"rural",4,2,2,"UGA"
"4023003002",2657,-0.567364752292633,30.4266242980957,"rural",6,3,4,"UGA"
"4023003003",2657,-0.567364752292633,30.4266242980957,"rural",12,6,6,"UGA"
"4023003004",2657,-0.567364752292633,30.4266242980957,"rural",6,4,2,"UGA"
"4023003005",2657,-0.567364752292633,30.4266242980957,"rural",6,4,2,"UGA"
"4023003006",2657,-0.567364752292633,30.4266242980957,"rural",8,5,3,"UGA"
"4023003007",2657,-0.567364752292633,30.4266242980957,"rural",6,4,2,"UGA"
"4023003008",2657,-0.567364752292633,30.4266242980957,"rural",7,3,4,"UGA"
"4023003009",2657,-0.567364752292633,30.4266242980957,"rural",9,5,4,"UGA"
"4023003010",2657,-0.567364752292633,30.4266242980957,"rural",9,6,3,"UGA"
"4031000207",2657,1.44564294815063,31.3347625732422,"urban",8,5,3,"UGA"
"4031000208",2657,1.44564294815063,31.3347625732422,"urban",5,5,0,"UGA"
"4031000209",2657,1.44564294815063,31.3347625732422,"urban",10,6,6,"UGA"
"4031000210",2657,1.44564294815063,31.3347625732422,"urban",7,6,2,"UGA"
"4033000402",2657,1.36187076568604,31.4513874053955,"rural",9,8,8,"UGA"
"4033000406",2657,1.36187076568604,31.4513874053955,"rural",7,5,2,"UGA"
"4033000407",2657,1.36187076568604,31.4513874053955,"rural",4,4,0,"UGA"
"4033000408",2657,1.36187076568604,31.4513874053955,"rural",2,2,1,"UGA"
"4033000410",2657,1.36187076568604,31.4513874053955,"rural",5,5,2,"UGA"
"4033000411",2657,1.36187076568604,31.4513874053955,"rural",7,2,6,"UGA"
"4033000603",2657,1.47465217113495,31.3388938903809,"rural",14,9,7,"UGA"
"4033000604",2657,1.47465217113495,31.3388938903809,"rural",4,2,2,"UGA"
"4033000605",2657,1.47465217113495,31.3388938903809,"rural",3,3,1,"UGA"
"4033000607",2657,1.47465217113495,31.3388938903809,"rural",7,6,3,"UGA"
"4033000608",2657,1.47465217113495,31.3388938903809,"rural",4,1,3,"UGA"
"4033000609",2657,1.47465217113495,31.3388938903809,"rural",9,9,2,"UGA"
"4033000610",2657,1.47465217113495,31.3388938903809,"rural",9,5,5,"UGA"
"4033000702",2657,1.44195747375488,31.155403137207,"rural",1,1,0,"UGA"
"4033000704",2657,1.44195747375488,31.155403137207,"rural",5,3,2,"UGA"
"4033000705",2657,1.44195747375488,31.155403137207,"rural",13,10,11,"UGA"
"4033000707",2657,1.44195747375488,31.155403137207,"rural",5,2,3,"UGA"
"4033000708",2657,1.44195747375488,31.155403137207,"rural",5,3,3,"UGA"
"4033000709",2657,1.44195747375488,31.155403137207,"rural",5,2,3,"UGA"
"4033000711",2657,1.44195747375488,31.155403137207,"rural",6,2,4,"UGA"
"4033000902",2657,1.25608265399933,30.8103256225586,"rural",7,2,5,"UGA"
"4033000903",2657,1.25608265399933,30.8103256225586,"rural",5,3,4,"UGA"
"4033000905",2657,1.25608265399933,30.8103256225586,"rural",5,3,2,"UGA"
"4033000906",2657,1.25608265399933,30.8103256225586,"rural",8,2,6,"UGA"
"4033000910",2657,1.25608265399933,30.8103256225586,"rural",9,4,5,"UGA"
"4033000911",2657,1.25608265399933,30.8103256225586,"rural",7,6,3,"UGA"
"4033000916",2657,1.25608265399933,30.8103256225586,"rural",7,2,5,"UGA"
"4041000301",2657,-1.24142968654633,29.9611663818359,"urban",1,1,0,"UGA"
"4041000302",2657,-1.24142968654633,29.9611663818359,"urban",6,2,4,"UGA"
"4041000303",2657,-1.24142968654633,29.9611663818359,"urban",5,2,3,"UGA"
"4041000304",2657,-1.24142968654633,29.9611663818359,"urban",1,1,0,"UGA"
"4041000305",2657,-1.24142968654633,29.9611663818359,"urban",5,2,3,"UGA"
"4041000307",2657,-1.24142968654633,29.9611663818359,"urban",7,4,3,"UGA"
"4041000308",2657,-1.24142968654633,29.9611663818359,"urban",1,1,0,"UGA"
"4041000309",2657,-1.24142968654633,29.9611663818359,"urban",12,8,4,"UGA"
"4041000311",2657,-1.24142968654633,29.9611663818359,"urban",7,4,3,"UGA"
"4043000602",2657,-1.25521552562714,30.0568199157715,"rural",5,2,3,"UGA"
"4043000603",2657,-1.25521552562714,30.0568199157715,"rural",5,2,3,"UGA"
"4043000604",2657,-1.25521552562714,30.0568199157715,"rural",7,5,2,"UGA"
"4043000605",2657,-1.25521552562714,30.0568199157715,"rural",8,4,4,"UGA"
"4043000607",2657,-1.25521552562714,30.0568199157715,"rural",6,2,4,"UGA"
"4043000608",2657,-1.25521552562714,30.0568199157715,"rural",6,3,3,"UGA"
"4043000609",2657,-1.25521552562714,30.0568199157715,"rural",1,1,0,"UGA"
"4043000610",2657,-1.25521552562714,30.0568199157715,"rural",12,8,4,"UGA"
"4043000801",2657,-1.40499544143677,29.949390411377,"rural",5,2,3,"UGA"
"4043000802",2657,-1.40499544143677,29.949390411377,"rural",9,3,6,"UGA"
"4043000803",2657,-1.40499544143677,29.949390411377,"rural",2,1,1,"UGA"
"4043000804",2657,-1.40499544143677,29.949390411377,"rural",2,1,1,"UGA"
"4043000805",2657,-1.40499544143677,29.949390411377,"rural",4,2,2,"UGA"
"4043000806",2657,-1.40499544143677,29.949390411377,"rural",10,5,5,"UGA"
"4043000807",2657,-1.40499544143677,29.949390411377,"rural",5,2,3,"UGA"
"4043000808",2657,-1.40499544143677,29.949390411377,"rural",4,3,1,"UGA"
"4043000809",2657,-1.40499544143677,29.949390411377,"rural",9,2,7,"UGA"
"4043000810",2657,-1.40499544143677,29.949390411377,"rural",10,5,6,"UGA"
"4043001001",2657,-1.16621911525726,29.7942943572998,"rural",7,4,3,"UGA"
"4043001002",2657,-1.16621911525726,29.7942943572998,"rural",10,6,4,"UGA"
"4043001003",2657,-1.16621911525726,29.7942943572998,"rural",5,2,3,"UGA"
"4043001004",2657,-1.16621911525726,29.7942943572998,"rural",8,6,2,"UGA"
"4043001005",2657,-1.16621911525726,29.7942943572998,"rural",3,2,1,"UGA"
"4043001008",2657,-1.16621911525726,29.7942943572998,"rural",6,2,4,"UGA"
"4043001009",2657,-1.16621911525726,29.7942943572998,"rural",7,3,4,"UGA"
"4043001010",2657,-1.16621911525726,29.7942943572998,"rural",7,6,3,"UGA"
"4043001201",2657,-1.15726232528687,30.0624504089355,"rural",5,2,3,"UGA"
"4043001204",2657,-1.15726232528687,30.0624504089355,"rural",8,6,3,"UGA"
"4043001205",2657,-1.15726232528687,30.0624504089355,"rural",8,6,2,"UGA"
"4043001209",2657,-1.15726232528687,30.0624504089355,"rural",5,3,2,"UGA"
"4043001210",2657,-1.15726232528687,30.0624504089355,"rural",13,7,6,"UGA"
"4051000204",2657,0.64079874753952,30.3012828826904,"urban",7,5,2,"UGA"
"4051000205",2657,0.64079874753952,30.3012828826904,"urban",8,6,4,"UGA"
"4051000206",2657,0.64079874753952,30.3012828826904,"urban",6,4,3,"UGA"
"4051000207",2657,0.64079874753952,30.3012828826904,"urban",8,5,4,"UGA"
"4051000208",2657,0.64079874753952,30.3012828826904,"urban",8,5,5,"UGA"
"4051000209",2657,0.64079874753952,30.3012828826904,"urban",7,6,1,"UGA"
"4051000501",2657,0.626914322376251,30.2771186828613,"urban",8,3,6,"UGA"
"4051000502",2657,0.626914322376251,30.2771186828613,"urban",6,4,2,"UGA"
"4051000503",2657,0.626914322376251,30.2771186828613,"urban",5,3,2,"UGA"
"4051000504",2657,0.626914322376251,30.2771186828613,"urban",7,3,5,"UGA"
"4051000506",2657,0.626914322376251,30.2771186828613,"urban",6,4,4,"UGA"
"4051000507",2657,0.626914322376251,30.2771186828613,"urban",6,6,2,"UGA"
"4051000510",2657,0.626914322376251,30.2771186828613,"urban",11,7,7,"UGA"
"4053000602",2657,0.447067439556122,30.1652870178223,"rural",3,2,1,"UGA"
"4053000605",2657,0.447067439556122,30.1652870178223,"rural",7,4,4,"UGA"
"4053000607",2657,0.447067439556122,30.1652870178223,"rural",5,2,3,"UGA"
"4053000608",2657,0.447067439556122,30.1652870178223,"rural",12,5,8,"UGA"
"4053000609",2657,0.447067439556122,30.1652870178223,"rural",8,3,5,"UGA"
"4053001002",2657,0.578551709651947,30.1612014770508,"rural",10,6,6,"UGA"
"4053001003",2657,0.578551709651947,30.1612014770508,"rural",3,2,1,"UGA"
"4053001004",2657,0.578551709651947,30.1612014770508,"rural",4,3,2,"UGA"
"4053001006",2657,0.578551709651947,30.1612014770508,"rural",5,2,3,"UGA"
"4053001008",2657,0.578551709651947,30.1612014770508,"rural",7,2,5,"UGA"
"4053001009",2657,0.578551709651947,30.1612014770508,"rural",6,2,4,"UGA"
"4053001010",2657,0.578551709651947,30.1612014770508,"rural",7,3,5,"UGA"
"4061000303",2657,0.177929356694222,30.0738525390625,"urban",3,2,1,"UGA"
"4061000309",2657,0.177929356694222,30.0738525390625,"urban",9,3,6,"UGA"
"4061000311",2657,0.177929356694222,30.0738525390625,"urban",11,6,5,"UGA"
"4063000801",2657,0.000341503007803112,29.7339096069336,"rural",7,3,4,"UGA"
"4063000802",2657,0.000341503007803112,29.7339096069336,"rural",11,7,6,"UGA"
"4063000803",2657,0.000341503007803112,29.7339096069336,"rural",8,2,6,"UGA"
"4063000804",2657,0.000341503007803112,29.7339096069336,"rural",9,8,7,"UGA"
"4063000805",2657,0.000341503007803112,29.7339096069336,"rural",6,2,4,"UGA"
"4063000807",2657,0.000341503007803112,29.7339096069336,"rural",7,5,2,"UGA"
"4063000808",2657,0.000341503007803112,29.7339096069336,"rural",3,3,2,"UGA"
"4063000809",2657,0.000341503007803112,29.7339096069336,"rural",6,2,4,"UGA"
"4063000810",2657,0.000341503007803112,29.7339096069336,"rural",10,5,6,"UGA"
"4063001001",2657,0.0804493054747581,29.8522396087646,"rural",6,2,4,"UGA"
"4063001004",2657,0.0804493054747581,29.8522396087646,"rural",10,3,7,"UGA"
"4063001006",2657,0.0804493054747581,29.8522396087646,"rural",5,2,3,"UGA"
"4063001007",2657,0.0804493054747581,29.8522396087646,"rural",13,7,10,"UGA"
"4063001008",2657,0.0804493054747581,29.8522396087646,"rural",16,9,7,"UGA"
"4063001009",2657,0.0804493054747581,29.8522396087646,"rural",7,4,3,"UGA"
"4063001010",2657,0.0804493054747581,29.8522396087646,"rural",7,4,3,"UGA"
"4063001101",2657,0.35821470618248,30.0851936340332,"rural",6,2,4,"UGA"
"4063001102",2657,0.35821470618248,30.0851936340332,"rural",3,2,1,"UGA"
"4063001105",2657,0.35821470618248,30.0851936340332,"rural",4,2,2,"UGA"
"4063001106",2657,0.358734905719757,30.0881900787354,"rural",4,4,0,"UGA"
"4063001107",2657,0.35821470618248,30.0851936340332,"rural",10,4,6,"UGA"
"4063001108",2657,0.35821470618248,30.0851936340332,"rural",7,4,5,"UGA"
"4063001110",2657,0.35821470618248,30.0851936340332,"rural",11,11,7,"UGA"
"4063001303",2657,0.0584137737751007,29.9493350982666,"rural",6,2,4,"UGA"
"4063001305",2657,0.0584137737751007,29.9493350982666,"rural",5,2,3,"UGA"
"4063001306",2657,0.0584137737751007,29.9493350982666,"rural",7,3,5,"UGA"
"4063001307",2657,0.0584137737751007,29.9493350982666,"rural",9,4,6,"UGA"
"4063001309",2657,0.0584137737751007,29.9493350982666,"rural",6,5,3,"UGA"
"4063001310",2657,0.0584137737751007,29.9493350982666,"rural",10,7,3,"UGA"
"4071000207",2657,0.940079212188721,30.811918258667,"urban",10,4,7,"UGA"
"4073000302",2657,1.02071845531464,31.1242160797119,"rural",8,3,5,"UGA"
"4073000303",2657,1.02071845531464,31.1242160797119,"rural",7,4,5,"UGA"
"4073000304",2657,1.02071845531464,31.1242160797119,"rural",7,2,5,"UGA"
"4073000305",2657,1.02071845531464,31.1242160797119,"rural",7,3,5,"UGA"
"4073000307",2657,1.02071845531464,31.1242160797119,"rural",5,5,3,"UGA"
"4073000308",2657,1.02071845531464,31.1242160797119,"rural",9,5,5,"UGA"
"4073000309",2657,1.02071845531464,31.1242160797119,"rural",10,4,8,"UGA"
"4073000502",2657,0.887235939502716,30.6932125091553,"rural",8,2,6,"UGA"
"4073000505",2657,0.887235939502716,30.6932125091553,"rural",9,5,6,"UGA"
"4073000506",2657,0.887235939502716,30.6932125091553,"rural",12,4,10,"UGA"
"4073000508",2657,0.887235939502716,30.6932125091553,"rural",10,6,6,"UGA"
"4073000509",2657,0.887235939502716,30.6932125091553,"rural",10,5,6,"UGA"
"4073000510",2657,0.887235939502716,30.6932125091553,"rural",10,4,6,"UGA"
"4073000707",2657,1.00910222530365,30.5577793121338,"rural",6,4,5,"UGA"
"4073000710",2657,1.00910222530365,30.5577793121338,"rural",17,5,12,"UGA"
"4073000711",2657,1.00910222530365,30.5577793121338,"rural",4,2,2,"UGA"
"4073000902",2657,0.914466857910156,31.0712184906006,"rural",8,3,6,"UGA"
"4073000907",2657,0.914466857910156,31.0712184906006,"rural",13,7,10,"UGA"
"4073000908",2657,0.914466857910156,31.0712184906006,"rural",6,6,4,"UGA"
"4073000909",2657,0.914466857910156,31.0712184906006,"rural",7,3,4,"UGA"
"4083000201",2657,-1.15060031414032,29.6728382110596,"rural",2,1,1,"UGA"
"4083000202",2657,-1.15060031414032,29.6728382110596,"rural",7,2,5,"UGA"
"4083000204",2657,-1.15060031414032,29.6728382110596,"rural",8,4,4,"UGA"
"4083000205",2657,-1.15060031414032,29.6728382110596,"rural",9,6,3,"UGA"
"4083000208",2657,-1.15060031414032,29.6728382110596,"rural",8,2,6,"UGA"
"4083000210",2657,-1.15060031414032,29.6728382110596,"rural",5,4,1,"UGA"
"4083000211",2657,-1.15060031414032,29.6728382110596,"rural",6,2,4,"UGA"
"4083000401",2657,-1.34085130691528,29.7682571411133,"rural",7,3,4,"UGA"
"4083000402",2657,-1.34085130691528,29.7682571411133,"rural",4,3,1,"UGA"
"4083000403",2657,-1.34085130691528,29.7682571411133,"rural",4,3,1,"UGA"
"4083000405",2657,-1.34085130691528,29.7682571411133,"rural",7,6,2,"UGA"
"4083000406",2657,-1.34085130691528,29.7682571411133,"rural",6,2,4,"UGA"
"4083000407",2657,-1.34085130691528,29.7682571411133,"rural",3,1,2,"UGA"
"4083000408",2657,-1.34085130691528,29.7682571411133,"rural",9,6,3,"UGA"
"4083000409",2657,-1.34085130691528,29.7682571411133,"rural",5,3,2,"UGA"
"4083000410",2657,-1.34085130691528,29.7682571411133,"rural",4,3,1,"UGA"
"4091000202",2657,1.69431710243225,31.7118549346924,"urban",6,2,4,"UGA"
"4091000203",2657,1.69431710243225,31.7118549346924,"urban",4,2,2,"UGA"
"4091000206",2657,1.69431710243225,31.7118549346924,"urban",3,3,1,"UGA"
"4091000209",2657,1.69431710243225,31.7118549346924,"urban",9,4,5,"UGA"
"4091000210",2657,1.69431710243225,31.7118549346924,"urban",6,4,3,"UGA"
"4093000505",2657,1.62602508068085,31.5849761962891,"rural",6,3,3,"UGA"
"4093000507",2657,1.62602508068085,31.5849761962891,"rural",9,4,5,"UGA"
"4093000510",2657,1.62602508068085,31.5849761962891,"rural",7,2,5,"UGA"
"4093000902",2657,1.74665224552155,31.6700687408447,"rural",2,2,0,"UGA"
"4093000903",2657,1.74665224552155,31.6700687408447,"rural",6,3,3,"UGA"
"4093000904",2657,1.74665224552155,31.6700687408447,"rural",11,6,5,"UGA"
"4093000905",2657,1.74665224552155,31.6700687408447,"rural",8,2,6,"UGA"
"4093000906",2657,1.74665224552155,31.6700687408447,"rural",7,3,5,"UGA"
"4093001101",2657,2.22743916511536,32.2615852355957,"rural",6,4,2,"UGA"
"4101000101",2657,-0.608761012554169,30.6722297668457,"urban",3,2,1,"UGA"
"4101000102",2657,-0.608761012554169,30.6722297668457,"urban",10,7,3,"UGA"
"4101000107",2657,-0.608761012554169,30.6722297668457,"urban",1,1,0,"UGA"
"4101000108",2657,-0.608761012554169,30.6722297668457,"urban",6,4,2,"UGA"
"4101000109",2657,-0.608761012554169,30.6722297668457,"urban",13,7,6,"UGA"
"4101000110",2657,-0.608761012554169,30.6722297668457,"urban",15,10,6,"UGA"
"4101000501",2657,-0.593402326107025,30.6618728637695,"urban",4,3,1,"UGA"
"4101000511",2657,-0.593402326107025,30.6618728637695,"urban",3,2,1,"UGA"
"4103002601",2657,-0.56057220697403,30.6788005828857,"rural",3,3,0,"UGA"
"4103002602",2657,-0.56057220697403,30.6788005828857,"rural",3,2,1,"UGA"
"4103002605",2657,-0.56057220697403,30.6788005828857,"rural",3,3,0,"UGA"
"4103002606",2657,-0.56057220697403,30.6788005828857,"rural",6,2,4,"UGA"
"4103002608",2657,-0.56057220697403,30.6788005828857,"rural",6,3,3,"UGA"
"4103002609",2657,-0.56057220697403,30.6788005828857,"rural",7,2,5,"UGA"
"4103002610",2657,-0.56057220697403,30.6788005828857,"rural",13,4,9,"UGA"
"4103002612",2657,-0.56057220697403,30.6788005828857,"rural",9,5,4,"UGA"
"4103002901",2657,-0.323038339614868,30.5947933197021,"rural",10,4,6,"UGA"
"4103002902",2657,-0.323038339614868,30.5947933197021,"rural",10,5,5,"UGA"
"4103002903",2657,-0.323038339614868,30.5947933197021,"rural",10,4,6,"UGA"
"4103002904",2657,-0.323038339614868,30.5947933197021,"rural",5,2,3,"UGA"
"4103002905",2657,-0.323038339614868,30.5947933197021,"rural",5,5,0,"UGA"
"4103002906",2657,-0.323038339614868,30.5947933197021,"rural",8,4,4,"UGA"
"4103002907",2657,-0.323038339614868,30.5947933197021,"rural",17,12,6,"UGA"
"4103002908",2657,-0.323038339614868,30.5947933197021,"rural",8,6,4,"UGA"
