"occ","y4_hhid","hh_a06","hh_a13","y4_rural","domain","strataid","clusterid","wardtype","clustertype","y4_weights","hh_a01_1","hh_a01_2","hh_a02_1","hh_a02_2","hh_a03_1","hh_a03_2","hh_a03_3a","hh_a03_3b","hh_a04_1","hh_a04_2","hh_a05","hh_a07_1","hh_a07_2","hh_a08","hh_a09","hh_a10","hh_a11","hh_a12_2","hh_a12_1","hh_a14","hh_a15","hh_a16","hh_a17_1","hh_a17_2","hh_a18","hh_a18_1","hh_a18_2","hh_a18_3","hh_a19","hh_a20","hh_a21","hh_a21_1","hh_a21_2","hh_a21_3","hh_a22","hh_a23","hh_a24","hh_a24_1","hh_a24_2","hh_a24_3","hh_a25","hh_a26","hh_a26_1","hh_a26_2","hh_a26_3","hh_a27"
1,"6835-001",6835,1,,4,51,550125102005,1,1,1027.0263671875,55,"KUSINI PEMBA",1,"CHAKE CHAKE",251,"**CONFIDENTIAL**",2,"KIBOKONI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",81,2,15,20258,19,6,2015,"**CONFIDENTIAL**",8,20259,20,6,2015,"**CONFIDENTIAL**",80,20260,21,6,2015,103,27112015,27,11,2015,1
1,"6836-001",6836,1,,4,51,550125102005,1,1,1027.0263671875,55,"KUSINI PEMBA",1,"CHAKE CHAKE",251,"**CONFIDENTIAL**",2,"KIBOKONI",5,"**CONFIDENTIAL**",,"**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",82,2,25,20257,18,6,2015,"**CONFIDENTIAL**",8,20259,20,6,2015,"**CONFIDENTIAL**",80,20260,21,6,2015,103,30112015,30,11,2015,1
1,"6837-001",6837,1,,4,51,550125102005,1,1,1027.0263671875,55,"KUSINI PEMBA",1,"CHAKE CHAKE",251,"**CONFIDENTIAL**",2,"KIBOKONI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,2,25,20258,19,6,2015,"**CONFIDENTIAL**",8,20259,20,6,2015,"**CONFIDENTIAL**",80,20260,21,6,2015,103,26112015,26,11,2015,1
1,"6838-001",6838,1,,4,51,550125102005,1,1,1027.0263671875,55,"KUSINI PEMBA",1,"CHAKE CHAKE",251,"**CONFIDENTIAL**",2,"KIBOKONI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,2,15,20257,18,6,2015,"**CONFIDENTIAL**",8,20259,20,6,2015,"**CONFIDENTIAL**",80,20260,21,6,2015,103,27112015,27,11,2015,1
1,"6840-001",6840,1,,4,51,550125102005,1,1,1027.0263671875,55,"KUSINI PEMBA",1,"CHAKE CHAKE",251,"**CONFIDENTIAL**",2,"KIBOKONI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,2,48,20257,18,6,2015,"**CONFIDENTIAL**",8,20259,20,6,2015,"**CONFIDENTIAL**",80,20260,21,6,2015,103,30112015,30,11,2015,1
1,"6841-001",6841,1,,4,51,550125102005,1,1,1027.0263671875,55,"KUSINI PEMBA",1,"CHAKE CHAKE",251,"**CONFIDENTIAL**",2,"KIBOKONI",5,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,2,45,20258,19,6,2015,"**CONFIDENTIAL**",8,20259,20,6,2015,"**CONFIDENTIAL**",80,20260,21,6,2015,103,30112015,30,11,2015,1
1,"6852-001",6852,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",81,2,45,20266,27,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,20268,29,6,2015,107,15122015,15,12,2015,1
1,"6853-001",6853,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,10,38,20265,26,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,20268,29,6,2015,107,16122015,16,12,2015,1
1,"6854-001",6854,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",82,3,30,20265,26,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,,,,,107,14122015,14,12,2015,1
1,"6855-001",6855,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,2,55,20266,27,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,20268,29,6,2015,107,16122015,16,12,2015,1
1,"6856-001",6856,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",82,2,40,20266,27,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,20267,28,6,2015,107,16122015,16,12,2015,1
1,"6857-001",6857,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",81,5,3,20265,26,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,20267,28,6,2015,107,15122015,15,12,2015,1
1,"6858-001",6858,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,3,4,20266,27,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,20267,28,6,2015,107,14122015,14,12,2015,1
1,"6859-001",6859,1,,4,51,550211104001,1,1,882.759094238281,55,"KUSINI PEMBA",2,"MKOANI",111,"**CONFIDENTIAL**",4,"CHALENI KUSINI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,4,38,20265,26,6,2015,"**CONFIDENTIAL**",8,20267,28,6,2015,"**CONFIDENTIAL**",80,20267,28,6,2015,107,15122015,15,12,2015,1
1,"6871-001",6871,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",81,3,50,20269,30,6,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20273,4,7,2015,102,19112015,19,11,2015,1
1,"6872-001",6872,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",82,3,57,20269,30,6,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20272,3,7,2015,102,19112015,19,11,2015,1
1,"6873-001",6873,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",82,2,26,20270,1,7,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20272,3,7,2015,102,19112015,19,11,2015,1
1,"6874-001",6874,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,2,37,20270,1,7,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20272,3,7,2015,102,20112015,20,11,2015,1
1,"6875-001",6875,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,2,28,20270,1,7,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20272,3,7,2015,102,18112015,18,11,2015,1
1,"6876-001",6876,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,2,40,20269,30,6,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20272,3,7,2015,102,19112015,19,11,2015,1
1,"6877-001",6877,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,3,20,20269,30,6,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20272,3,7,2015,102,18112015,18,11,2015,1
1,"6878-001",6878,1,,4,50,550213305302,3,2,221.821228027344,55,"KUSINI PEMBA",2,"MKOANI",133,"**CONFIDENTIAL**",5,"SOKONI",302,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",81,2,30,20270,1,7,2015,"**CONFIDENTIAL**",8,20271,2,7,2015,"**CONFIDENTIAL**",80,20272,3,7,2015,102,19112015,19,11,2015,1
1,"6888-001",6888,1,,3,31,160614104007,1,1,3334.24169921875,16,"KIGOMA",6,"BUHIGWE",141,"**CONFIDENTIAL**",4,"NYAKIMWE",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",70,4,23,20238,30,5,2015,"**CONFIDENTIAL**",7,20238,30,5,2015,"**CONFIDENTIAL**",70,20239,31,5,2015,107,10112015,10,11,2015,1
1,"6890-001",6890,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",81,4,5,20235,27,5,2015,"**CONFIDENTIAL**",8,20236,28,5,2015,"**CONFIDENTIAL**",80,20237,29,5,2015,103,2122015,2,12,2015,1
1,"6891-001",6891,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",82,3,58,20236,28,5,2015,"**CONFIDENTIAL**",8,20237,29,5,2015,"**CONFIDENTIAL**",80,20237,29,5,2015,103,1122015,1,12,2015,1
1,"6892-001",6892,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,10,15,20235,27,5,2015,"**CONFIDENTIAL**",8,20236,28,5,2015,"**CONFIDENTIAL**",80,20237,29,5,2015,103,1122015,1,12,2015,1
1,"6893-001",6893,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",82,4,6,20235,27,5,2015,"**CONFIDENTIAL**",8,20236,28,5,2015,"**CONFIDENTIAL**",80,20237,29,5,2015,103,2122015,2,12,2015,1
1,"6894-001",6894,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,3,20,20236,28,5,2015,"**CONFIDENTIAL**",8,20237,29,5,2015,"**CONFIDENTIAL**",80,20237,29,5,2015,103,2122015,2,12,2015,1
1,"6895-001",6895,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",81,3,35,20236,28,5,2015,"**CONFIDENTIAL**",8,20237,29,5,2015,"**CONFIDENTIAL**",80,20237,29,5,2015,103,1122015,1,12,2015,1
1,"6897-001",6897,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",84,3,45,20236,28,5,2015,"**CONFIDENTIAL**",8,20237,29,5,2015,"**CONFIDENTIAL**",80,20237,29,5,2015,103,2122015,2,12,2015,1
1,"6899-001",6899,1,,4,51,520128102001,1,1,981.5546875,52,"KUSINI UNGUJA",1,"KATI",281,"**CONFIDENTIAL**",2,"GAMBANI",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",83,10,5,20235,27,5,2015,"**CONFIDENTIAL**",8,20236,28,5,2015,"**CONFIDENTIAL**",80,20236,28,5,2015,103,2122015,2,12,2015,1
1,"6909-001",6909,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",55,3,20,20228,20,5,2015,"**CONFIDENTIAL**",5,20228,20,5,2015,"**CONFIDENTIAL**",50,20229,21,5,2015,101,24082015,24,8,2015,1
1,"6910-001",6910,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",51,3,59,20228,20,5,2015,"**CONFIDENTIAL**",5,20228,20,5,2015,"**CONFIDENTIAL**",50,20229,21,5,2015,101,24082015,24,8,2015,1
1,"6911-001",6911,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",50,3,40,20228,20,5,2015,"**CONFIDENTIAL**",5,20228,20,5,2015,"**CONFIDENTIAL**",50,20229,21,5,2015,101,24082015,24,8,2015,1
1,"6913-001",6913,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",52,4,16,20228,20,5,2015,"**CONFIDENTIAL**",5,20228,20,5,2015,"**CONFIDENTIAL**",50,20229,21,5,2015,101,24082015,24,8,2015,1
1,"6914-001",6914,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",52,4,28,20229,21,5,2015,"**CONFIDENTIAL**",5,20229,21,5,2015,"**CONFIDENTIAL**",50,20230,22,5,2015,101,25082015,25,8,2015,1
1,"6915-001",6915,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",54,3,55,20229,21,5,2015,"**CONFIDENTIAL**",5,20229,21,5,2015,"**CONFIDENTIAL**",50,20230,22,5,2015,101,25082015,25,8,2015,1
1,"6916-001",6916,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",54,4,16,20228,20,5,2015,"**CONFIDENTIAL**",5,20228,20,5,2015,"**CONFIDENTIAL**",50,20229,21,5,2015,101,25082015,25,8,2015,1
1,"6919-001",6919,1,,3,15,80101103001,1,1,2456.4716796875,8,"LINDI",1,"KILWA",11,"**CONFIDENTIAL**",3,"MTANDANGO",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",51,4,5,20229,21,5,2015,"**CONFIDENTIAL**",5,20229,21,5,2015,"**CONFIDENTIAL**",50,20230,22,5,2015,101,25082015,25,8,2015,1
1,"6928-001",6928,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",51,4,10,20221,13,5,2015,"**CONFIDENTIAL**",5,20221,13,5,2015,"**CONFIDENTIAL**",50,20222,14,5,2015,103,31082015,31,8,2015,1
1,"6929-001",6929,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",54,3,54,20221,13,5,2015,"**CONFIDENTIAL**",5,20221,13,5,2015,"**CONFIDENTIAL**",50,20222,14,5,2015,103,1092015,1,9,2015,1
1,"6930-001",6930,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",52,3,51,20221,13,5,2015,"**CONFIDENTIAL**",5,20221,13,5,2015,"**CONFIDENTIAL**",50,20222,14,5,2015,103,2092015,2,9,2015,1
1,"6931-001",6931,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",55,9,51,20221,13,5,2015,"**CONFIDENTIAL**",5,20221,13,5,2015,"**CONFIDENTIAL**",50,20222,14,5,2015,103,1092015,1,9,2015,1
1,"6932-001",6932,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",50,3,57,20221,13,5,2015,"**CONFIDENTIAL**",5,20221,13,5,2015,"**CONFIDENTIAL**",50,20222,14,5,2015,103,1092015,1,9,2015,1
1,"6933-001",6933,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",54,3,59,20222,14,5,2015,"**CONFIDENTIAL**",5,20222,14,5,2015,"**CONFIDENTIAL**",50,20223,15,5,2015,103,2092015,2,9,2015,1
1,"6934-001",6934,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",51,4,15,20222,14,5,2015,"**CONFIDENTIAL**",5,20222,14,5,2015,"**CONFIDENTIAL**",50,20223,15,5,2015,103,2092015,2,9,2015,1
1,"6935-001",6935,1,,3,15,80203101009,1,1,2915.98681640625,8,"LINDI",2,"LINDI",31,"**CONFIDENTIAL**",1,"MCHINGA II",9,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",52,4,13,20222,14,5,2015,"**CONFIDENTIAL**",5,20222,14,5,2015,"**CONFIDENTIAL**",50,20223,15,5,2015,103,2092015,2,9,2015,1
1,"6947-001",6947,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",52,5,1,20224,16,5,2015,"**CONFIDENTIAL**",5,20224,16,5,2015,"**CONFIDENTIAL**",50,20225,17,5,2015,103,3092015,3,9,2015,1
1,"6948-001",6948,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",55,6,2,20224,16,5,2015,"**CONFIDENTIAL**",5,20224,16,5,2015,"**CONFIDENTIAL**",50,20225,17,5,2015,103,3092015,3,9,2015,1
1,"6949-001",6949,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",54,4,56,20224,16,5,2015,"**CONFIDENTIAL**",5,20224,16,5,2015,"**CONFIDENTIAL**",50,20225,17,5,2015,103,3092015,3,9,2015,1
1,"6950-001",6950,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",51,4,49,20224,16,5,2015,"**CONFIDENTIAL**",5,20224,16,5,2015,"**CONFIDENTIAL**",50,20225,17,5,2015,103,3092015,3,9,2015,1
1,"6951-001",6951,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",50,4,43,20224,16,5,2015,"**CONFIDENTIAL**",5,20224,16,5,2015,"**CONFIDENTIAL**",50,20225,17,5,2015,103,3092015,3,9,2015,1
1,"6952-001",6952,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",54,5,17,20225,17,5,2015,"**CONFIDENTIAL**",5,20226,18,5,2015,"**CONFIDENTIAL**",50,20227,19,5,2015,103,4092015,4,9,2015,1
1,"6953-001",6953,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",55,4,45,20225,17,5,2015,"**CONFIDENTIAL**",5,20225,17,5,2015,"**CONFIDENTIAL**",50,20226,18,5,2015,103,4052015,4,5,2015,1
1,"6954-001",6954,1,,3,15,80225102006,1,1,1460.70373535156,8,"LINDI",2,"LINDI",251,"**CONFIDENTIAL**",2,"KIWAWA",6,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",52,4,35,20225,17,5,2015,"**CONFIDENTIAL**",5,20226,18,5,2015,"**CONFIDENTIAL**",50,20227,19,5,2015,103,4092015,4,9,2015,1
1,"6966-001",6966,1,,3,15,80321103002,1,1,2503.24731445313,8,"LINDI",3,"NACHINGWEA",211,"**CONFIDENTIAL**",3,"NALENGWE",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",52,3,18,20320,20,8,2015,"**CONFIDENTIAL**",4,20320,20,8,2015,"**CONFIDENTIAL**",50,20321,21,8,2015,102,20012016,20,1,2016,1
1,"6967-001",6967,1,,3,15,80321103002,1,1,2503.24731445313,8,"LINDI",3,"NACHINGWEA",211,"**CONFIDENTIAL**",3,"NALENGWE",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",50,3,38,20320,20,8,2015,"**CONFIDENTIAL**",4,20321,21,8,2015,"**CONFIDENTIAL**",50,20322,22,8,2015,102,20012016,20,1,2016,1
1,"6968-001",6968,1,,3,15,80321103002,1,1,2503.24731445313,8,"LINDI",3,"NACHINGWEA",211,"**CONFIDENTIAL**",3,"NALENGWE",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",43,3,4,20320,20,8,2015,"**CONFIDENTIAL**",4,20321,21,8,2015,"**CONFIDENTIAL**",50,20322,22,8,2015,102,21012015,21,1,2015,1
1,"6969-001",6969,1,,3,15,80321103002,1,1,2503.24731445313,8,"LINDI",3,"NACHINGWEA",211,"**CONFIDENTIAL**",3,"NALENGWE",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",51,3,42,20320,20,8,2015,"**CONFIDENTIAL**",4,20321,21,8,2015,"**CONFIDENTIAL**",50,20322,22,8,2015,102,21012016,21,1,2016,1
