"vague","grappe","menage","s09cq01","s09cq02","s09cq03"
1,483,3,321,1,500
1,483,3,314,1,100
1,483,3,306,1,1000
1,483,3,317,1,500
1,193,6,317,1,1000
1,193,6,318,1,800
1,193,6,321,1,1750
1,193,6,306,1,1500
1,114,5,317,1,2000
1,114,5,306,1,3600
1,114,5,310,1,3000
1,114,5,320,1,3000
1,114,5,321,1,2000
1,357,5,305,1,500
1,357,5,303,1,3000
1,357,5,318,1,4000
1,357,5,317,1,3000
1,357,5,306,1,5000
1,357,5,320,1,2000
1,357,5,316,1,6000
1,357,5,321,1,10000
2,264,11,310,1,500
2,264,11,318,1,500
2,264,11,317,1,500
2,264,11,320,1,500
2,264,11,306,1,1500
2,338,12,306,1,9000
2,338,12,320,1,12000
2,338,12,316,1,4500
2,338,12,322,1,500
2,338,12,321,1,8000
2,338,12,303,1,18000
2,338,12,318,1,1500
2,338,12,307,1,1000
2,338,12,317,1,3000
2,338,12,305,1,5000
1,79,2,306,1,1000
1,79,2,303,1,8800
1,79,2,307,1,1000
1,269,11,303,1,3100
1,269,11,317,1,1500
1,269,11,306,1,5000
1,269,11,316,1,3000
1,269,11,321,1,1000
1,269,11,318,1,1200
1,269,11,310,1,1000
1,269,11,320,1,1000
1,293,10,306,1,4000
1,293,10,303,1,3100
1,293,10,321,1,1000
1,293,10,318,1,1000
1,293,10,320,1,1000
1,293,10,322,1,100
1,293,10,317,1,750
2,96,12,317,1,1000
2,96,12,321,1,1500
2,96,12,320,1,3000
2,96,12,318,1,700
2,96,12,306,1,7000
2,136,12,303,1,3000
2,136,12,306,1,1800
2,136,12,321,1,2300
2,596,10,317,1,500
2,596,10,306,1,1200
2,160,10,317,1,1000
2,160,10,306,1,2000
2,160,10,303,1,3000
2,160,10,318,1,2000
2,160,10,321,1,1500
2,160,10,320,1,500
2,160,10,310,1,1000
2,172,10,306,1,1500
2,172,10,320,1,1000
1,116,7,321,1,2000
1,116,7,320,1,1000
1,116,7,318,1,1500
1,116,7,317,1,1500
1,116,7,306,1,2000
2,486,12,321,1,1000
2,486,12,306,1,500
2,486,12,320,1,800
2,426,10,321,1,4000
2,426,10,317,1,1500
2,426,10,306,1,2400
1,273,3,318,1,300
1,273,3,317,1,250
1,273,3,320,1,500
1,273,3,321,1,1000
1,273,3,306,1,1500
2,20,11,310,1,3000
2,20,11,309,1,15000
2,20,11,321,1,32000
2,20,11,317,1,2500
2,20,11,306,1,2000
2,20,11,318,1,1000
2,20,11,319,1,1800
2,20,11,311,1,15000
2,20,11,303,1,2800
2,20,11,316,1,4500
2,100,12,318,1,1000
2,100,12,317,1,500
2,100,12,321,1,1500
2,100,12,305,1,100
2,100,12,303,1,2000
2,100,12,306,1,4000
2,361,11,321,1,500
2,361,11,316,1,1000
2,361,11,306,1,1250
2,356,11,318,1,1200
2,356,11,317,1,1500
2,356,11,322,1,500
2,356,11,306,1,3000
2,243,10,306,1,3000
2,243,10,317,1,1500
2,243,10,305,1,300
2,562,9,321,1,2100
2,562,9,317,1,6000
2,562,9,318,1,7000
2,562,9,306,1,10000
2,32,12,307,1,250
2,32,12,319,1,1000
2,32,12,320,1,800
2,32,12,303,1,5800
2,32,12,318,1,2000
2,32,12,306,1,6000
2,32,12,317,1,3000
2,32,12,322,1,200
2,32,12,321,1,4200
2,109,11,316,1,5000
2,109,11,310,1,1000
2,109,11,306,1,10000
2,109,11,303,1,6400
2,109,11,305,1,500
2,109,11,318,1,2000
2,109,11,321,1,3000
2,109,11,308,1,20000
1,228,1,318,1,500
1,228,1,320,1,5000
1,228,1,306,1,3000
2,417,10,321,1,1800
2,417,10,306,1,6000
1,485,1,305,1,1150
1,485,1,306,1,4400
2,282,12,321,1,4000
2,282,12,306,1,4500
2,282,12,318,1,2250
2,214,11,307,1,1000
2,214,11,321,1,2800
2,214,11,303,1,9300
2,214,11,306,1,2500
2,214,11,309,1,6000
1,343,2,303,1,6200
1,343,2,317,1,4000
1,343,2,306,1,3000
2,460,12,321,1,2000
2,460,12,318,1,2000
2,460,12,306,1,3000
2,284,9,306,1,1500
2,284,9,321,1,1000
2,384,12,306,1,5000
2,384,12,307,1,1500
2,384,12,318,1,3000
2,384,12,317,1,1200
2,384,12,320,1,4000
1,182,5,306,1,5250
1,182,5,321,1,2500
1,182,5,303,1,3250
1,182,5,318,1,8000
1,182,5,305,1,600
1,182,5,317,1,1000
2,467,11,321,1,2000
2,467,11,305,1,1500
2,467,11,306,1,3500
2,562,10,306,1,2500
2,562,10,318,1,1200
2,562,10,317,1,2000
2,562,10,321,1,1000
1,297,8,303,1,9600
1,297,8,321,1,2000
1,297,8,316,1,6500
1,297,8,320,1,2000
1,297,8,306,1,5500
1,297,8,318,1,1500
1,297,8,317,1,2000
1,297,8,310,1,1000
1,242,1,321,1,6000
1,242,1,306,1,25000
1,242,1,317,1,6000
2,14,9,306,1,6000
2,14,9,320,1,1300
2,14,9,316,1,900
2,14,9,317,1,3600
2,14,9,321,1,4000
2,14,9,303,1,2900
2,14,9,309,1,7000
1,503,11,321,1,1500
1,503,11,306,1,2000
1,503,11,318,1,700
1,503,11,317,1,1000
1,503,11,320,1,1500
1,372,9,307,1,1000
1,372,9,303,1,4800
1,372,9,310,1,1000
1,372,9,305,1,300
1,372,9,317,1,7000
1,372,9,319,1,1300
1,372,9,308,1,22500
1,372,9,318,1,4100
1,372,9,320,1,20100
1,372,9,306,1,2000
1,372,9,321,1,14000
1,372,9,316,1,4000
2,194,12,306,1,3300
1,593,8,306,1,4000
1,593,8,305,1,1500
1,593,8,317,1,6000
1,593,8,318,1,1000
1,593,8,320,1,3500
1,593,8,321,1,1000
1,9,7,305,1,1000
1,9,7,318,1,1000
1,9,7,321,1,1000
1,9,7,307,1,1000
1,9,7,316,1,2000
1,9,7,317,1,1000
1,9,7,306,1,2500
1,9,7,320,1,2000
2,549,10,306,1,1250
2,549,10,305,1,900
2,549,10,317,1,750
2,130,11,317,1,500
2,130,11,321,1,500
2,130,11,305,1,1500
2,130,11,306,1,2800
2,424,11,321,1,4000
2,424,11,320,1,1000
2,424,11,306,1,2100
2,424,11,305,1,3425
1,402,8,317,1,2200
1,402,8,321,1,7500
1,402,8,320,1,3000
1,402,8,310,1,1000
1,402,8,306,1,3900
1,402,8,303,1,3000
1,402,8,318,1,3700
2,356,12,317,1,1000
2,356,12,306,1,1000
2,356,12,320,1,2000
2,356,12,305,1,300
2,356,12,318,1,600
2,231,12,317,1,1000
2,231,12,318,1,1000
2,231,12,306,1,3000
2,231,12,321,1,2000
1,595,11,318,1,5000
1,595,11,306,1,6000
1,595,11,317,1,1000
2,14,10,303,1,5800
2,14,10,306,1,4400
2,14,10,309,1,6000
2,14,10,317,1,2000
2,14,10,320,1,3000
2,14,10,318,1,2000
2,14,10,321,1,4500
1,39,4,309,1,35000
1,39,4,303,1,17500
1,39,4,310,1,800
1,39,4,317,1,1500
1,39,4,306,1,9000
1,39,4,322,1,500
1,39,4,318,1,4750
1,39,4,316,1,4000
1,39,4,320,1,4500
2,276,11,306,1,5000
2,250,12,306,1,1200
1,408,12,321,1,600
1,408,12,317,1,1800
1,408,12,306,1,1600
1,57,4,306,1,300
1,57,4,316,1,500
1,57,4,317,1,700
1,57,4,321,1,1500
2,221,12,305,1,3000
2,221,12,317,1,2000
2,221,12,318,1,1000
2,221,12,306,1,13000
1,436,5,317,1,1000
1,436,5,306,1,1200
1,436,5,305,1,500
2,14,11,316,1,5500
2,14,11,306,1,2500
2,14,11,317,1,2000
2,14,11,321,1,11500
2,14,11,320,1,5600
2,14,11,309,1,7000
2,14,11,303,1,6000
1,285,4,306,1,12000
1,285,4,317,1,6300
2,296,12,306,1,600
2,296,12,321,1,1500
2,296,12,317,1,1200
2,500,12,306,1,1000
1,79,3,303,1,8400
1,79,3,318,1,2000
1,79,3,317,1,2500
1,79,3,307,1,1000
1,79,3,306,1,4350
1,79,3,310,1,3000
1,79,3,311,1,5000
1,79,3,321,1,3500
1,79,3,320,1,2000
1,79,3,323,1,8000
2,243,11,306,1,1000
2,322,9,317,1,1000
2,322,9,303,1,3200
2,322,9,321,1,1500
2,322,9,306,1,3000
2,322,9,318,1,2000
2,322,9,320,1,1200
1,327,6,320,1,9000
1,327,6,306,1,6000
1,327,6,318,1,3000
1,327,6,305,1,200
1,327,6,316,1,1500
1,327,6,310,1,1500
1,327,6,317,1,3500
1,327,6,321,1,3000
1,327,6,311,1,5600
1,327,6,303,1,9000
2,332,12,305,1,1000
2,332,12,310,1,1500
2,332,12,306,1,4000
2,332,12,321,1,1000
2,332,12,318,1,500
2,405,11,306,1,4500
1,230,1,310,1,500
1,230,1,306,1,1000
1,230,1,305,1,200
1,230,1,317,1,500
1,230,1,320,1,2500
1,230,1,321,1,1000
2,284,10,318,1,1500
2,284,10,321,1,1500
2,284,10,306,1,5000
2,511,10,320,1,2000
2,511,10,321,1,500
2,511,10,306,1,4000
1,87,5,317,1,1000
1,87,5,318,1,800
1,87,5,303,1,4000
1,87,5,306,1,5000
1,87,5,321,1,2500
1,87,5,320,1,1500
1,419,3,321,1,3200
1,419,3,306,1,7000
1,419,3,322,1,600
1,419,3,317,1,3000
2,464,10,321,1,2000
2,464,10,306,1,3000
2,464,10,305,1,1000
2,581,11,322,1,100
2,581,11,306,1,1000
2,581,11,317,1,1000
1,576,2,317,1,1500
1,576,2,321,1,3000
1,576,2,306,1,3000
1,576,2,320,1,1700
1,576,2,322,1,1000
1,576,2,318,1,1200
1,303,11,306,1,3600
1,303,11,321,1,500
1,303,11,318,1,500
2,523,10,305,1,500
2,523,10,320,1,1000
2,523,10,318,1,1600
2,523,10,321,1,4500
2,523,10,317,1,2000
2,523,10,303,1,3750
2,523,10,316,1,3000
2,523,10,306,1,5000
2,523,10,322,1,1000
2,198,12,306,1,8250
2,126,12,317,1,750
2,126,12,321,1,2800
2,126,12,306,1,3000
1,411,8,306,1,2600
1,411,8,303,1,3000
1,411,8,305,1,1000
1,411,8,320,1,500
1,411,8,318,1,3000
1,411,8,321,1,2000
1,477,2,309,1,5000
1,477,2,306,1,400
1,477,2,318,1,4155
1,477,2,308,1,12500
2,2,12,321,1,2500
2,2,12,318,1,700
2,2,12,316,1,3000
2,2,12,303,1,2900
2,2,12,306,1,2400
2,2,12,309,1,7000
2,496,12,318,1,1000
2,496,12,306,1,3750
1,457,4,305,1,100
1,457,4,303,1,1550
1,457,4,306,1,15000
1,118,6,318,1,1400
1,118,6,306,1,2250
1,118,6,317,1,1000
1,118,6,321,1,3000
1,118,6,303,1,4500
2,540,11,307,1,1500
2,540,11,309,1,30000
2,540,11,319,1,1400
2,540,11,318,1,3000
2,540,11,321,1,10000
2,540,11,317,1,2000
2,540,11,303,1,3900
2,540,11,320,1,12000
2,540,11,306,1,2200
2,540,11,322,1,15000
2,540,11,308,1,75000
2,540,11,311,1,4000
2,540,11,310,1,3000
1,273,5,318,1,1750
1,273,5,320,1,4000
1,273,5,317,1,1000
1,273,5,306,1,6500
1,273,5,322,1,4000
1,309,1,306,1,1250
1,309,1,317,1,50
1,309,1,321,1,800
1,309,1,320,1,500
1,489,3,306,1,500
1,489,3,305,1,400
1,591,12,318,1,1800
1,591,12,308,1,20000
1,591,12,322,1,500
1,591,12,306,1,1500
1,591,12,321,1,2000
1,591,12,303,1,4000
1,591,12,302,1,500
1,591,12,320,1,500
1,25,1,318,1,500
1,25,1,309,1,5000
1,25,1,317,1,900
1,25,1,306,1,1000
2,183,10,303,1,10500
2,183,10,320,1,2500
2,183,10,306,1,5000
2,183,10,317,1,1500
2,183,10,305,1,600
1,593,2,317,1,500
1,593,2,305,1,1200
1,593,2,306,1,500
1,394,11,306,1,1900
1,394,11,303,1,3500
1,145,3,317,1,1000
1,145,3,307,1,200
1,145,3,306,1,2000
1,145,3,321,1,1250
2,245,11,321,1,2500
2,245,11,322,1,1000
2,245,11,318,1,3000
2,245,11,305,1,1000
2,245,11,320,1,2000
2,245,11,306,1,3500
2,448,10,305,1,400
2,448,10,317,1,1000
2,448,10,306,1,400
2,119,12,316,1,7000
2,119,12,317,1,1300
2,119,12,306,1,1200
1,83,4,303,1,5800
1,83,4,306,1,4000
1,83,4,318,1,1400
1,83,4,321,1,5000
1,83,4,320,1,2000
1,83,4,317,1,2500
2,71,11,306,1,10000
2,71,11,318,1,3000
2,71,11,321,1,5000
2,71,11,315,1,400
2,71,11,320,1,20000
2,71,11,317,1,4000
2,71,11,302,1,20000
2,310,11,306,1,1500
2,373,11,318,1,1000
2,373,11,320,1,1000
2,373,11,321,1,3000
2,373,11,306,1,2600
2,373,11,303,1,9600
2,52,11,318,1,1000
2,52,11,317,1,1800
2,52,11,320,1,2000
2,52,11,303,1,4400
2,52,11,321,1,2900
2,52,11,306,1,2950
1,39,7,320,1,1000
1,39,7,318,1,600
1,39,7,303,1,5600
1,39,7,317,1,1000
1,39,7,321,1,1500
1,39,7,306,1,2800
2,134,11,306,1,7500
2,134,11,321,1,18000
2,256,12,310,1,1500
2,256,12,305,1,300
2,256,12,306,1,1500
2,256,12,303,1,3200
2,256,12,317,1,2000
2,405,12,321,1,1000
2,405,12,320,1,1600
2,405,12,316,1,900
2,405,12,303,1,3200
2,405,12,318,1,600
2,405,12,306,1,5000
2,405,12,317,1,1500
1,597,9,321,1,1200
1,597,9,306,1,2400
1,597,9,322,1,300
1,597,9,305,1,3200
2,8,12,318,1,2500
2,8,12,305,1,1500
2,8,12,303,1,8700
2,8,12,320,1,3500
2,8,12,306,1,8000
2,8,12,309,1,8000
2,8,12,321,1,8000
2,590,12,322,1,200
2,590,12,321,1,3000
2,590,12,317,1,1000
2,590,12,306,1,3000
2,590,12,318,1,3000
2,54,10,317,1,4125
2,54,10,316,1,4000
2,54,10,318,1,2500
2,54,10,306,1,15000
2,54,10,309,1,15000
2,54,10,303,1,22500
2,54,10,307,1,1000
2,54,10,308,1,45000
2,54,10,321,1,6000
2,54,10,320,1,5600
1,559,4,305,1,500
1,559,4,306,1,1000
2,462,11,321,1,1000
2,462,11,306,1,2500
1,360,8,306,1,1500
1,360,8,317,1,500
1,360,8,321,1,800
1,360,8,305,1,600
1,39,5,317,1,750
1,39,5,321,1,2000
1,39,5,306,1,3500
1,39,5,318,1,700
1,39,5,322,1,100
1,39,5,303,1,7300
1,39,5,316,1,1000
1,39,5,320,1,1000
1,241,4,317,1,1000
1,241,4,321,1,2000
1,241,4,318,1,800
1,241,4,316,1,1000
1,241,4,306,1,1500
2,229,11,306,1,600
1,574,9,318,1,500
1,129,12,305,1,200
1,129,12,320,1,3000
1,129,12,306,1,2500
1,129,12,316,1,500
1,129,12,321,1,2300
1,309,6,318,1,750
1,309,6,306,1,3000
1,309,6,305,1,1000
1,309,6,321,1,2000
1,427,1,307,1,1000
1,427,1,316,1,12000
1,427,1,306,1,5000
1,293,12,306,1,1500
1,293,12,321,1,1400
1,293,12,305,1,300
2,284,11,303,1,3300
2,284,11,306,1,7500
2,284,11,321,1,12000
2,284,11,318,1,2100
2,284,11,317,1,1500
2,162,12,306,1,2500
2,162,12,305,1,600
2,162,12,320,1,3000
2,162,12,322,1,700
2,162,12,321,1,800
1,218,6,321,1,2000
1,218,6,305,1,1200
1,218,6,306,1,9000
1,269,12,320,1,1000
1,269,12,306,1,3000
1,269,12,317,1,1000
1,269,12,318,1,500
2,236,11,306,1,20000
2,236,11,305,1,5000
2,236,11,318,1,500
2,236,11,321,1,2000
2,534,12,321,1,2000
2,534,12,306,1,4000
2,534,12,317,1,1500
2,534,12,318,1,2000
1,325,3,321,1,1400
1,325,3,316,1,4000
1,325,3,303,1,6000
1,325,3,305,1,100
1,325,3,318,1,600
1,325,3,307,1,1000
1,325,3,310,1,1500
1,325,3,320,1,1500
1,325,3,306,1,4000
2,403,10,307,1,1500
2,403,10,303,1,3200
2,403,10,317,1,500
2,403,10,321,1,2000
1,179,11,305,1,500
1,179,11,306,1,5000
1,179,11,303,1,6400
2,214,12,308,1,25000
2,214,12,306,1,5000
2,214,12,303,1,4500
2,214,12,309,1,5000
2,214,12,321,1,1500
2,214,12,320,1,8300
1,341,4,317,1,1500
1,341,4,305,1,600
2,354,10,308,1,30000
2,354,10,322,1,500
2,354,10,318,1,1200
2,354,10,311,1,5000
2,354,10,317,1,1000
2,354,10,306,1,4000
2,354,10,303,1,7000
2,428,12,318,1,1400
2,428,12,306,1,2500
2,428,12,321,1,4000
2,354,11,316,1,2000
2,354,11,321,1,3000
2,354,11,303,1,6500
2,354,11,318,1,1000
2,354,11,306,1,4000
2,354,11,317,1,2000
1,427,2,317,1,250
1,427,2,306,1,100
2,174,11,306,1,1000
2,174,11,303,1,1750
2,515,11,316,1,2000
2,515,11,306,1,3000
2,515,11,305,1,1600
2,515,11,318,1,1400
2,515,11,310,1,1000
2,515,11,317,1,500
1,479,6,317,1,1200
1,479,6,303,1,12000
1,479,6,305,1,4375
1,479,6,316,1,4000
1,479,6,321,1,4500
1,479,6,320,1,3000
1,479,6,306,1,7500
1,479,6,322,1,3000
1,479,6,318,1,1500
2,310,12,321,1,13000
2,310,12,306,1,9000
2,310,12,305,1,3500
2,310,12,318,1,2100
2,183,11,306,1,1800
2,183,11,303,1,3300
2,492,11,321,1,1500
2,492,11,318,1,500
2,492,11,306,1,3500
2,547,12,305,1,900
2,547,12,306,1,1250
2,547,12,317,1,500
2,14,12,303,1,8700
2,14,12,318,1,1600
2,14,12,317,1,1000
2,14,12,306,1,2000
2,14,12,320,1,7000
2,14,12,321,1,800
2,456,8,317,1,3000
2,456,8,318,1,1000
2,456,8,306,1,6000
2,553,9,306,1,1000
1,516,1,321,1,2000
1,516,1,318,1,1500
1,516,1,317,1,500
1,516,1,310,1,1500
1,516,1,316,1,2000
1,516,1,309,1,6000
1,516,1,303,1,3750
1,516,1,322,1,500
1,516,1,306,1,2000
1,516,1,308,1,20000
2,149,12,306,1,7500
2,149,12,322,1,850
2,149,12,320,1,2000
2,149,12,316,1,9500
2,149,12,318,1,1500
2,149,12,303,1,3000
2,149,12,317,1,1400
2,149,12,321,1,7000
2,48,12,309,1,16000
2,48,12,306,1,4000
2,48,12,320,1,8400
2,48,12,303,1,12900
2,48,12,317,1,5200
1,311,1,306,1,3000
1,311,1,303,1,3200
1,311,1,321,1,700
2,64,12,321,1,11000
2,64,12,318,1,8500
2,64,12,316,1,1500
2,64,12,303,1,9000
2,64,12,306,1,5000
2,64,12,320,1,2500
2,64,12,317,1,4500
1,541,3,316,1,2000
1,541,3,318,1,2400
1,541,3,321,1,2000
1,541,3,310,1,400
1,541,3,306,1,450
1,541,3,317,1,1000
1,143,9,306,1,2000
1,143,9,307,1,3000
1,143,9,320,1,500
1,143,9,313,1,1500
2,502,9,306,1,3750
2,502,9,322,1,4000
2,502,9,305,1,900
1,43,2,306,1,300
1,43,2,309,1,4000
1,43,2,317,1,1500
1,43,2,316,1,500
1,571,8,318,1,4800
1,571,8,317,1,2000
1,571,8,305,1,1500
1,571,8,320,1,2400
1,571,8,306,1,2000
1,571,8,321,1,1000
1,510,7,318,1,1000
1,510,7,316,1,5500
1,510,7,320,1,3000
1,510,7,306,1,7200
1,510,7,321,1,2000
1,510,7,303,1,4000
1,510,7,317,1,2500
2,107,10,307,1,1200
2,107,10,305,1,300
2,107,10,306,1,4000
2,107,10,318,1,1000
2,107,10,317,1,1000
2,183,12,320,1,2500
2,183,12,306,1,2000
2,183,12,305,1,500
2,183,12,321,1,3500
2,183,12,318,1,500
2,166,12,318,1,1000
2,166,12,321,1,2700
2,166,12,303,1,3000
2,166,12,309,1,3000
2,166,12,306,1,1000
1,315,11,321,1,3500
1,315,11,306,1,3500
1,315,11,320,1,2500
1,315,11,310,1,1000
1,315,11,318,1,1500
1,315,11,303,1,6000
1,315,11,316,1,1200
1,430,11,306,1,650
2,284,12,316,1,1800
2,284,12,317,1,6000
2,284,12,321,1,1000
2,284,12,305,1,400
2,284,12,306,1,1500
1,527,2,310,1,1000
1,527,2,316,1,500
1,527,2,305,1,300
1,527,2,321,1,1000
1,527,2,318,1,800
1,527,2,306,1,500
2,515,12,303,1,1000
2,515,12,320,1,4000
2,515,12,321,1,3000
2,515,12,317,1,1000
2,515,12,306,1,4000
2,515,12,318,1,800
2,515,12,310,1,1000
2,90,11,306,1,500
2,90,11,317,1,400
2,90,11,318,1,1000
2,399,12,322,1,150
2,399,12,321,1,500
2,399,12,318,1,500
2,399,12,306,1,4500
1,315,3,316,1,2500
1,315,3,310,1,2000
1,315,3,317,1,3500
1,315,3,303,1,9000
1,315,3,321,1,5200
1,315,3,307,1,600
1,315,3,318,1,2000
1,315,3,309,1,4500
1,315,3,306,1,5500
1,315,3,320,1,2500
1,150,12,306,1,4500
1,150,12,321,1,3500
1,150,12,316,1,2000
1,150,12,303,1,6000
1,150,12,317,1,1500
1,150,12,318,1,1000
1,150,12,322,1,1000
2,564,12,306,1,1500
2,564,12,305,1,500
1,398,8,306,1,1000
1,398,8,318,1,300
1,398,8,317,1,1000
1,398,8,307,1,1500
2,322,10,307,1,600
2,322,10,306,1,4200
2,322,10,321,1,2000
2,322,10,303,1,4500
2,322,10,318,1,800
2,322,10,320,1,2300
1,501,2,320,1,2000
1,501,2,317,1,500
1,501,2,306,1,2500
1,501,2,303,1,3250
1,501,2,321,1,2000
2,102,12,301,1,1700
2,102,12,306,1,200
2,102,12,317,1,500
1,485,2,305,1,2500
1,485,2,317,1,3000
1,485,2,309,1,250
1,485,2,318,1,500
1,485,2,303,1,4000
2,130,12,306,1,2500
2,130,12,305,1,250
2,130,12,321,1,3700
2,40,10,306,1,2700
2,40,10,318,1,1000
2,40,10,321,1,2000
2,40,10,303,1,6000
2,40,10,317,1,975
1,171,3,321,1,3000
1,171,3,316,1,8000
1,171,3,320,1,4500
1,171,3,318,1,1000
1,171,3,306,1,5000
1,383,12,306,1,2500
1,383,12,303,1,6000
1,383,12,318,1,600
1,383,12,321,1,1000
1,61,12,306,1,6500
1,61,12,321,1,2500
1,61,12,318,1,1500
1,61,12,307,1,1000
1,61,12,316,1,5000
1,61,12,320,1,4000
1,61,12,323,1,2400
1,61,12,311,1,2000
1,61,12,303,1,6000
2,458,11,303,1,3500
2,458,12,306,1,2000
1,295,10,307,1,600
1,295,10,306,1,6500
1,295,10,316,1,4500
1,295,10,303,1,9900
1,295,10,318,1,3500
1,295,10,310,1,1000
2,44,11,321,1,2000
2,44,11,322,1,300
2,44,11,320,1,1300
2,44,11,318,1,500
2,44,11,306,1,5000
2,44,11,303,1,8700
2,44,11,316,1,2000
2,234,12,316,1,500
2,234,12,306,1,500
1,569,5,317,1,4000
1,569,5,303,1,1750
1,569,5,307,1,1000
1,569,5,318,1,3000
1,569,5,306,1,1500
1,569,5,309,1,8000
1,569,5,311,1,4000
1,569,5,321,1,5000
1,120,12,318,1,1500
1,120,12,308,1,22500
1,120,12,303,1,3600
1,120,12,317,1,1100
1,120,12,306,1,4000
1,120,12,321,1,6300
1,287,12,306,1,8000
1,287,12,307,1,2800
1,287,12,317,1,9000
1,287,12,303,1,3000
1,287,12,321,1,4500
1,287,12,320,1,16000
1,287,12,322,1,1800
1,287,12,305,1,500
1,287,12,316,1,7000
1,43,8,303,1,11600
1,43,8,317,1,2000
1,43,8,318,1,5000
1,43,8,321,1,15000
1,43,8,316,1,4000
1,43,8,313,1,
1,43,8,320,1,6000
1,43,8,306,1,6500
2,583,10,305,1,200
2,583,10,322,1,100
2,583,10,306,1,500
2,536,12,306,1,1500
2,536,12,317,1,750
1,591,5,316,1,500
1,591,5,321,1,1000
1,591,5,306,1,1000
1,591,5,318,1,700
1,591,5,314,1,6500
1,591,5,317,1,500
1,591,5,303,1,2000
2,596,11,306,1,1000
1,148,6,306,1,3500
1,148,6,303,1,3000
1,148,6,320,1,5000
1,148,6,321,1,2400
2,312,11,317,1,1500
2,312,11,306,1,6000
2,312,11,321,1,3500
2,312,11,320,1,3000
2,312,11,318,1,1500
1,255,8,317,1,1200
1,255,8,306,1,150
1,255,8,305,1,250
1,255,8,307,1,350
1,255,8,318,1,3200
2,524,10,318,1,1250
2,524,10,321,1,2750
2,524,10,305,1,1500
2,524,10,320,1,1000
2,524,10,306,1,3225
1,505,3,306,1,2000
2,488,12,306,1,1500
2,549,11,305,1,2500
2,549,11,306,1,4600
2,553,10,321,1,750
2,553,10,316,1,2300
2,553,10,317,1,750
2,553,10,318,1,500
2,553,10,322,1,400
2,553,10,306,1,750
2,276,12,321,1,2400
2,276,12,318,1,600
2,276,12,320,1,5000
2,276,12,306,1,18000
2,492,12,306,1,5000
2,492,12,320,1,1500
2,492,12,318,1,1000
2,492,12,322,1,1100
2,292,12,305,1,800
2,292,12,317,1,1500
2,292,12,306,1,1500
2,577,12,316,1,2000
2,577,12,306,1,2400
2,577,12,318,1,500
2,577,12,322,1,200
2,577,12,317,1,4500
2,577,12,303,1,3500
1,390,6,306,1,1750
1,390,6,316,1,1500
1,408,8,322,1,1050
1,408,8,306,1,3000
1,408,8,321,1,6000
1,408,8,318,1,2000
1,408,8,320,1,15000
1,406,11,321,1,600
1,406,11,305,1,1125
1,406,11,306,1,7500
2,58,10,303,1,1400
2,58,10,309,1,7000
2,58,10,317,1,400
2,58,10,318,1,500
2,58,10,316,1,500
2,456,9,305,1,400
2,456,9,321,1,2500
2,456,9,322,1,300
2,456,9,306,1,4000
2,34,12,303,1,3000
2,34,12,306,1,3600
2,34,12,321,1,1000
2,562,11,306,1,2000
2,562,11,318,1,2400
2,562,11,317,1,2500
2,562,11,321,1,2000
2,6,12,318,1,800
2,6,12,303,1,750
2,6,12,306,1,250
1,237,7,318,1,3000
1,237,7,306,1,2500
1,237,7,316,1,2000
1,237,7,305,1,1500
1,237,7,321,1,2500
1,237,7,317,1,2000
2,56,12,318,1,7950
2,56,12,303,1,15700
2,56,12,317,1,5500
2,56,12,306,1,4800
2,56,12,321,1,6400
1,323,2,303,1,3100
1,323,2,320,1,1500
1,323,2,318,1,4000
1,323,2,306,1,5000
1,323,2,310,1,1500
1,461,4,317,1,1000
1,461,4,306,1,1000
1,461,4,305,1,500
1,461,4,309,1,1200
1,461,4,303,1,3400
1,461,4,318,1,1000
2,58,11,303,1,4400
2,58,11,320,1,750
2,58,11,306,1,3900
2,58,11,321,1,3300
2,58,11,317,1,2275
1,531,5,317,1,400
1,531,5,316,1,1000
1,531,5,321,1,2000
1,531,5,318,1,700
1,531,5,306,1,2000
2,243,12,306,1,2000
2,243,12,307,1,1500
2,243,12,321,1,3000
1,415,12,305,1,1000
1,415,12,306,1,3000
1,415,12,321,1,2400
1,213,6,307,1,2000
1,213,6,320,1,300
1,213,6,317,1,1500
1,213,6,306,1,4000
2,158,11,318,1,2000
2,158,11,317,1,1200
2,158,11,320,1,5500
2,158,11,306,1,10000
2,158,11,321,1,6000
2,158,11,310,1,1000
2,158,11,303,1,3100
1,127,11,318,1,3300
1,127,11,321,1,7000
1,127,11,317,1,2000
1,127,11,306,1,6000
1,127,11,310,1,1000
1,127,11,309,1,4500
1,127,11,316,1,4500
1,127,11,322,1,250
1,127,11,303,1,3000
2,109,12,306,1,4500
2,109,12,318,1,5000
2,109,12,311,1,7500
2,109,12,308,1,37000
2,109,12,321,1,10000
2,109,12,317,1,3000
2,54,11,303,1,2900
2,54,11,321,1,5000
2,54,11,306,1,5600
2,54,11,318,1,1700
2,54,11,317,1,900
2,54,11,320,1,3200
1,206,6,306,1,0
1,206,6,320,1,500
1,206,6,303,1,3200
1,206,6,318,1,500
1,206,6,317,1,0
2,181,12,306,1,2500
2,181,12,305,1,1000
2,219,11,317,1,3500
2,219,11,321,1,4000
2,219,11,305,1,2000
2,219,11,306,1,3000
1,127,3,317,1,6300
1,127,3,306,1,10400
1,127,3,320,1,5000
1,127,3,321,1,25000
2,84,10,317,1,500
2,84,10,320,1,1500
