"vague","grappe","menage","s09bq01","s09bq02","s09bq03"
2,268,9,207,1,50
2,268,9,203,1,6500
2,268,9,212,1,2000
2,268,9,210,1,1400
2,16,12,208,1,11000
2,16,12,203,1,3500
2,16,12,216,1,600
2,16,12,217,1,100
1,571,7,207,1,50
1,571,7,205,1,300
1,571,7,201,1,350
1,571,7,206,1,2100
1,53,8,211,1,100
1,53,8,207,1,100
1,53,8,208,1,20000
1,53,8,201,1,350
2,96,11,206,1,500
2,96,11,209,1,10000
2,96,11,207,1,50
2,96,11,204,1,2000
1,507,10,207,1,50
1,396,2,217,1,150
1,396,2,205,1,1500
1,396,2,207,1,175
1,419,2,207,1,25
1,419,2,217,1,250
1,206,12,210,1,3500
1,206,12,211,1,200
1,206,12,207,1,25
1,206,12,203,1,1500
1,206,12,206,1,50
2,209,11,207,1,50
2,209,11,203,1,600
2,476,11,212,1,1000
2,476,11,204,1,2000
1,372,2,210,1,2000
1,372,2,217,1,700
1,171,9,207,1,100
1,171,9,203,1,2500
2,304,9,206,1,200
2,304,9,207,1,50
2,304,9,210,1,2000
2,170,9,207,1,50
2,170,9,211,1,2800
2,170,9,215,1,350
1,297,9,207,1,100
1,297,9,210,1,4500
1,297,9,203,1,1250
1,297,9,209,1,4000
1,297,9,201,1,350
2,54,7,207,1,100
2,54,7,211,1,4900
1,154,1,207,1,25
1,154,1,203,1,2100
2,363,11,207,1,25
2,363,11,204,1,3000
2,272,10,207,1,50
2,272,10,211,1,2000
2,272,10,205,1,3500
2,58,8,203,1,500
2,58,8,211,1,2500
2,373,8,215,1,700
2,373,8,207,1,50
2,373,8,203,1,1500
2,380,8,205,1,2000
2,288,9,207,1,50
2,288,9,204,1,500
2,288,9,209,1,3500
2,46,11,203,1,2100
2,46,11,211,1,700
1,233,5,206,1,500
1,233,5,207,1,25
1,233,5,209,1,5000
2,198,10,207,1,25
2,198,10,217,1,200
2,198,10,203,1,4000
2,198,10,205,1,5000
1,345,5,205,1,1000
2,414,12,205,1,4000
2,414,12,207,1,75
2,414,12,217,1,500
1,323,7,207,1,75
1,323,7,211,1,1500
1,323,7,210,1,1500
1,313,7,203,1,2100
1,313,7,207,1,175
2,538,10,203,1,3000
2,538,10,207,1,25
1,110,11,207,1,25
1,463,6,201,1,4900
1,463,6,204,1,1400
2,494,9,212,1,400
1,457,5,206,1,200
1,457,5,207,1,50
1,457,5,204,1,1000
2,302,10,210,1,1000
2,302,10,209,1,2000
2,302,10,203,1,850
2,302,10,207,1,25
2,592,10,207,1,50
2,592,10,209,1,2000
2,592,10,205,1,3000
1,263,12,211,1,1000
1,263,12,212,1,500
1,263,12,217,1,250
1,263,12,207,1,50
1,263,12,203,1,500
1,440,5,203,1,700
1,440,5,207,1,100
2,513,11,203,1,4250
2,513,11,207,1,25
2,513,11,212,1,1800
1,315,7,210,1,1200
1,315,7,203,1,1400
1,315,7,207,1,100
1,228,2,204,1,700
1,228,2,207,1,25
2,266,11,203,1,1000
1,472,2,203,1,1400
1,472,2,204,1,1400
1,472,2,217,1,500
2,185,10,204,1,5000
2,185,10,203,1,1400
2,185,10,209,1,
2,185,10,217,1,700
2,185,10,207,1,25
1,372,5,210,1,3000
1,372,5,207,1,100
1,17,2,207,1,50
1,17,2,211,1,3500
1,17,2,201,1,2100
1,17,2,210,1,3500
1,563,8,209,1,1000
1,589,7,212,1,400
1,589,7,211,1,1200
1,589,7,203,1,1000
2,216,9,207,1,100
2,216,9,209,1,4000
2,216,9,217,1,800
2,216,9,204,1,4500
2,382,10,212,1,2000
2,382,10,215,1,1000
2,382,10,207,1,50
2,342,12,205,1,1000
2,342,12,207,1,50
2,140,11,204,1,600
2,140,11,210,1,2400
2,140,11,207,1,25
2,140,11,211,1,1200
2,140,11,203,1,2800
2,140,11,212,1,2100
2,44,10,203,1,2100
2,44,10,201,1,2100
2,44,10,207,1,50
2,44,10,211,1,1200
1,293,1,207,1,100
1,293,1,205,1,1500
1,293,1,215,1,800
1,293,1,217,1,350
1,472,5,206,1,600
1,472,5,204,1,3000
1,472,5,207,1,150
1,472,5,203,1,500
2,54,8,211,1,750
2,528,11,201,1,700
2,528,11,209,1,3000
2,528,11,207,1,25
1,49,3,210,1,7000
1,49,3,207,1,100
1,377,6,205,1,3500
1,377,6,207,1,50
2,176,11,210,1,1400
1,157,12,207,1,100
1,157,12,210,1,1500
1,157,12,203,1,400
1,157,12,204,1,1200
1,157,12,215,1,700
1,299,2,203,1,1500
1,299,2,210,1,1400
1,299,2,207,1,75
1,65,1,203,1,700
1,65,1,211,1,1000
1,65,1,210,1,1000
1,65,1,208,1,28000
2,234,11,203,1,750
2,234,11,207,1,25
2,67,10,208,1,40000
2,67,10,211,1,20000
2,67,10,203,1,1400
2,172,8,207,1,50
2,172,8,205,1,40000
2,172,8,217,1,400
1,180,1,205,1,3000
1,180,1,207,1,50
1,99,9,207,1,25
1,99,9,204,1,3000
1,99,9,212,1,1000
1,139,2,212,1,600
1,139,2,207,1,25
1,139,2,217,1,700
1,139,2,210,1,600
1,139,2,215,1,900
1,567,4,205,1,2000
1,567,4,207,1,50
2,581,10,209,1,2000
2,581,10,205,1,1500
2,581,10,201,1,3500
2,227,10,207,1,25
2,540,9,217,1,300
2,540,9,212,1,1000
2,540,9,209,1,3000
2,540,9,207,1,100
2,540,9,203,1,500
2,540,9,204,1,2000
2,540,9,210,1,2000
2,18,12,211,1,5000
2,18,12,203,1,2100
1,346,10,207,1,25
1,346,10,204,1,1400
2,384,11,207,1,25
2,384,11,204,1,2000
2,384,11,217,1,1000
2,515,10,203,1,16000
2,515,10,217,1,500
2,515,10,215,1,1000
1,421,7,204,1,525
1,421,7,207,1,75
1,394,3,207,1,50
1,394,3,217,1,250
1,57,6,211,1,7000
1,57,6,203,1,300
2,75,12,205,1,2000
2,75,12,210,1,5000
2,467,9,215,1,500
2,467,9,207,1,25
2,467,9,205,1,1500
2,482,11,204,1,6000
2,482,11,207,1,50
2,201,10,203,1,2100
2,201,10,211,1,2500
2,201,10,207,1,50
2,560,12,207,1,100
2,190,12,205,1,2000
2,536,11,203,1,5000
2,536,11,204,1,3000
2,536,11,207,1,100
2,69,11,203,1,700
2,69,11,211,1,3500
2,69,11,210,1,500
1,379,1,207,1,50
1,379,1,205,1,1500
1,106,7,211,1,800
1,106,7,207,1,120
1,106,7,210,1,1200
1,106,7,205,1,1500
2,517,12,205,1,1400
2,517,12,207,1,50
2,517,12,201,1,500
2,492,10,207,1,50
2,492,10,204,1,1400
1,228,6,207,1,50
1,228,6,206,1,100
1,159,12,204,1,700
1,159,12,211,1,2800
1,159,12,203,1,225
1,159,12,210,1,3000
1,159,12,207,1,25
2,60,10,207,1,25
1,408,10,207,1,25
2,151,11,210,1,3000
2,151,11,203,1,7500
2,151,11,211,1,1000
2,151,11,215,1,700
2,151,11,207,1,50
1,285,6,215,1,1200
1,285,6,212,1,1500
1,285,6,217,1,650
1,285,6,209,1,4000
1,285,6,204,1,2000
1,285,6,205,1,800
1,591,1,212,1,800
1,591,1,207,1,25
1,591,1,217,1,350
2,504,10,207,1,25
2,504,10,205,1,2500
2,262,9,203,1,2400
2,262,9,207,1,50
1,104,7,207,1,100
2,475,12,207,1,50
1,557,6,207,1,100
1,557,6,205,1,1000
2,443,9,205,1,1000
2,443,9,207,1,100
2,443,9,212,1,1000
2,32,11,210,1,7000
2,32,11,211,1,4200
2,32,11,203,1,300
2,480,11,204,1,1400
2,473,9,212,1,12000
2,473,9,204,1,3500
2,473,9,217,1,800
2,473,9,207,1,100
1,315,6,217,1,3000
1,315,6,207,1,50
1,315,6,203,1,2100
1,315,6,210,1,2000
2,424,10,203,1,1000
2,424,10,204,1,1500
2,424,10,209,1,5000
2,424,10,211,1,2000
2,424,10,207,1,100
2,424,10,201,1,7000
2,424,10,212,1,400
2,431,11,205,1,1000
2,431,11,207,1,25
2,431,11,206,1,100
1,179,3,203,1,700
1,179,3,207,1,50
1,179,3,215,1,2500
1,179,3,204,1,1500
1,295,2,207,1,50
1,295,2,210,1,3000
1,295,2,216,1,1400
2,484,9,207,1,50
2,484,9,205,1,700
1,87,8,207,1,50
1,87,8,206,1,100
1,87,8,205,1,7000
2,490,10,207,1,25
2,490,10,205,1,3000
1,106,6,207,1,25
1,106,6,206,1,1400
2,511,9,207,1,25
1,77,7,210,1,1000
1,77,7,207,1,100
1,77,7,211,1,4250
2,482,12,206,1,3000
2,482,12,205,1,12000
2,482,12,207,1,100
1,141,7,207,1,25
1,141,7,215,1,300
1,141,7,206,1,350
2,532,11,207,1,200
2,532,11,204,1,3000
1,228,9,207,1,125
1,228,9,203,1,2750
2,579,12,212,1,2800
2,579,12,207,1,25
2,579,12,217,1,500
1,309,12,217,1,1400
1,309,12,201,1,500
1,309,12,205,1,3500
1,309,12,207,1,25
1,487,10,217,1,175
1,487,10,205,1,1500
1,487,10,201,1,100
1,368,2,210,1,700
1,368,2,209,1,2000
1,368,2,207,1,50
2,502,7,207,1,25
2,502,7,205,1,1000
1,508,5,207,1,100
2,258,10,209,1,3000
2,258,10,210,1,2000
2,258,10,211,1,1500
2,258,10,207,1,75
2,258,10,217,1,375
2,258,10,203,1,2100
1,199,7,204,1,800
1,199,7,207,1,100
1,501,3,217,1,750
1,501,3,207,1,50
2,464,9,215,1,2000
2,464,9,207,1,50
2,464,9,204,1,3000
2,391,11,217,1,350
2,391,11,207,1,25
2,391,11,205,1,10000
2,498,12,207,1,50
2,498,12,204,1,2000
2,498,12,210,1,1200
2,484,10,204,1,700
2,484,10,207,1,50
2,314,10,207,1,50
2,314,10,203,1,5000
2,443,10,207,1,75
2,443,10,204,1,3500
2,443,10,206,1,3000
1,68,7,211,1,4000
1,68,7,201,1,1000
1,68,7,210,1,2000
1,68,7,216,1,1200
1,68,7,203,1,700
1,554,10,205,1,500
1,554,10,206,1,100
1,554,10,211,1,5000
1,554,10,204,1,350
1,572,10,207,1,50
1,572,10,206,1,600
2,221,11,205,1,4000
2,221,11,217,1,700
2,221,11,207,1,75
2,221,11,212,1,1600
2,221,11,203,1,800
1,360,3,212,1,3500
1,360,3,205,1,1400
1,360,3,207,1,50
2,369,12,205,1,10000
2,369,12,210,1,1000
2,369,12,212,1,200
2,369,12,207,1,50
1,355,11,217,1,300
1,355,11,203,1,1400
1,355,11,207,1,75
1,278,5,207,1,75
1,278,5,203,1,450
1,278,5,209,1,2000
2,320,12,211,1,3000
2,320,12,203,1,1500
2,320,12,207,1,50
2,320,12,205,1,3000
2,320,12,217,1,200
1,512,11,205,1,1400
1,512,11,212,1,1200
1,512,11,217,1,150
1,512,11,207,1,25
2,28,10,203,1,500
2,28,10,216,1,600
2,28,10,211,1,4000
2,28,10,207,1,100
2,28,10,217,1,200
1,578,12,206,1,300
1,578,12,217,1,1000
1,578,12,210,1,400
1,578,12,207,1,200
1,578,12,205,1,5000
1,578,12,201,1,350
1,578,12,203,1,1750
1,552,2,210,1,1000
1,552,2,204,1,1000
1,552,2,212,1,1000
1,552,2,207,1,50
2,422,9,207,1,25
2,422,9,211,1,15000
2,422,9,203,1,2100
2,422,9,212,1,3500
2,132,12,217,1,375
2,132,12,205,1,2500
2,132,12,207,1,25
1,35,5,212,1,7500
1,35,5,211,1,6000
1,35,5,203,1,300
1,35,5,210,1,300
2,401,11,207,1,25
2,401,11,217,1,125
2,367,10,212,1,800
2,367,10,210,1,1000
2,367,10,205,1,3500
2,367,10,207,1,50
1,230,8,204,1,1500
1,230,8,212,1,1400
1,230,8,217,1,600
1,230,8,207,1,75
1,355,9,203,1,500
1,355,9,217,1,500
1,355,9,207,1,25
1,355,9,208,1,7500
2,373,9,207,1,100
2,373,9,215,1,500
1,442,10,203,1,4000
1,442,10,209,1,3000
1,442,10,207,1,50
2,456,7,205,1,3000
2,456,7,207,1,25
2,456,7,217,1,2800
2,456,7,215,1,1000
1,281,11,207,1,25
2,90,9,211,1,1600
2,90,9,207,1,25
2,437,12,207,1,125
2,437,12,209,1,1000
2,437,12,203,1,1050
2,437,12,204,1,700
1,398,7,217,1,1000
1,398,7,205,1,14000
1,398,7,207,1,25
2,462,9,207,1,25
1,197,5,205,1,3000
1,197,5,215,1,1000
1,197,5,207,1,25
2,577,11,207,1,50
2,577,11,205,1,1500
1,63,2,211,1,200
1,63,2,210,1,600
1,63,2,201,1,2500
1,531,11,207,1,200
1,531,11,217,1,1500
1,531,11,204,1,1400
1,531,11,209,1,7000
1,531,11,203,1,1250
2,300,10,203,1,300
2,300,10,207,1,100
2,300,10,210,1,1500
2,172,9,205,1,1400
2,172,9,207,1,25
2,551,12,207,1,25
2,551,12,209,1,2000
2,551,12,205,1,3000
1,567,11,205,1,3000
1,567,11,207,1,50
1,567,11,212,1,1000
1,546,12,207,1,75
1,546,12,205,1,700
1,546,12,206,1,100
1,147,3,207,1,50
1,147,3,205,1,3500
1,404,6,203,1,2500
1,404,6,207,1,25
1,63,11,207,1,75
1,63,11,203,1,2100
1,63,11,211,1,1400
1,364,4,217,1,450
1,364,4,215,1,1500
1,364,4,207,1,25
1,364,4,204,1,1400
1,370,7,203,1,2000
1,370,7,210,1,3000
1,370,7,215,1,2000
1,370,7,207,1,50
2,4,10,211,1,2400
2,356,9,207,1,25
2,356,9,203,1,1400
2,452,12,201,1,700
2,452,12,205,1,3500
2,452,12,207,1,100
1,374,5,207,1,25
1,374,5,208,1,8000
2,558,12,201,1,300
2,558,12,205,1,500
2,86,9,211,1,4200
2,86,9,203,1,700
2,86,9,210,1,800
2,86,9,217,1,200
2,86,9,207,1,100
1,499,1,207,1,100
1,499,1,205,1,2000
1,321,12,207,1,50
1,321,12,205,1,2100
2,12,11,211,1,1500
2,458,9,207,1,100
2,458,9,217,1,300
2,354,9,207,1,50
2,354,9,203,1,700
2,22,11,203,1,700
2,22,11,211,1,3000
1,277,3,205,1,700
1,277,3,207,1,50
1,277,3,206,1,50
1,520,3,201,1,500
1,520,3,205,1,2000
1,430,5,203,1,5000
1,430,5,207,1,50
1,430,5,209,1,4000
2,500,10,217,1,325
2,500,10,205,1,21000
2,500,10,212,1,800
2,500,10,210,1,1600
2,500,10,207,1,75
1,278,6,207,1,25
1,278,6,215,1,600
1,278,6,206,1,700
1,278,6,212,1,900
1,278,6,203,1,3500
1,278,6,204,1,2800
2,484,11,204,1,700
2,484,11,207,1,25
2,359,9,207,1,25
2,428,11,207,1,25
2,428,11,209,1,5000
2,428,11,204,1,1400
2,426,8,204,1,3250
2,426,8,203,1,3500
2,426,8,207,1,100
2,598,11,205,1,1500
2,598,11,207,1,50
2,67,11,203,1,300
2,67,11,211,1,2500
2,67,11,207,1,50
1,283,2,207,1,100
1,283,2,203,1,2000
1,283,2,215,1,500
1,283,2,212,1,300
1,283,2,217,1,1200
2,417,8,207,1,125
2,34,10,207,1,1000
2,34,10,208,1,20000
2,34,10,203,1,500
2,62,9,211,1,10000
2,62,9,203,1,300
2,359,10,205,1,1400
1,339,3,217,1,300
1,339,3,205,1,7000
1,339,3,207,1,25
1,339,3,211,1,2000
1,74,5,207,1,50
1,74,5,203,1,500
1,74,5,206,1,400
1,74,5,211,1,800
1,103,12,207,1,25
1,189,5,205,1,800
1,189,5,207,1,50
2,306,10,207,1,50
2,306,10,210,1,7400
2,306,10,203,1,200
2,300,11,207,1,25
2,300,11,203,1,450
2,300,11,211,1,1500
2,300,11,210,1,400
1,63,6,207,1,50
1,63,6,203,1,2800
1,63,6,211,1,1800
1,358,11,211,1,1500
1,358,11,201,1,3500
1,358,11,207,1,75
1,358,11,204,1,700
2,279,11,204,1,600
2,279,11,217,1,125
1,83,9,211,1,500
1,83,9,206,1,700
1,83,9,207,1,25
2,380,9,217,1,600
2,380,9,215,1,800
2,380,9,207,1,100
2,380,9,203,1,2500
2,443,11,203,1,700
2,443,11,207,1,100
2,519,10,217,1,250
2,519,10,205,1,2500
2,519,10,207,1,100
1,379,3,204,1,6000
1,379,3,203,1,900
1,379,3,207,1,75
1,129,7,207,1,25
1,129,7,205,1,3500
1,129,7,206,1,350
1,129,7,217,1,300
1,470,2,205,1,500
1,470,2,204,1,1300
1,470,2,207,1,100
1,411,10,205,1,800
1,411,10,217,1,200
1,411,10,215,1,800
1,411,10,204,1,2000
2,274,8,205,1,3500
2,274,8,217,1,500
2,274,8,207,1,25
2,349,9,204,1,7000
2,349,9,207,1,75
2,349,9,217,1,4500
2,134,10,207,1,50
2,134,10,215,1,900
2,134,10,204,1,1400
1,242,10,205,1,3000
1,242,10,207,1,75
1,242,10,206,1,300
2,494,10,212,1,500
2,494,10,201,1,1050
2,494,10,208,1,10000
2,494,10,203,1,5000
1,514,8,203,1,800
1,514,8,207,1,75
2,254,11,207,1,25
1,275,6,207,1,25
1,275,6,203,1,300
2,262,10,210,1,1500
2,80,10,209,1,7000
2,80,10,207,1,100
2,80,10,211,1,400
2,397,10,217,1,225
2,397,10,207,1,25
2,397,10,205,1,1500
2,73,9,211,1,15000
2,73,9,203,1,900
2,73,9,207,1,50
2,386,11,207,1,50
2,386,11,210,1,700
2,386,11,209,1,11000
2,356,10,203,1,1200
2,356,10,207,1,75
1,516,6,207,1,50
1,516,6,209,1,5000
1,474,8,207,1,25
1,474,8,205,1,2500
2,426,9,207,1,50
2,426,9,204,1,4500
2,426,9,206,1,150
2,426,9,212,1,3000
2,426,9,203,1,900
1,33,10,210,1,5000
1,33,10,203,1,1400
1,33,10,211,1,8000
2,506,12,212,1,5000
2,506,12,215,1,2000
2,506,12,205,1,1000
2,166,11,208,1,50000
2,166,11,207,1,50
2,166,11,210,1,2000
2,166,11,204,1,3500
2,166,11,217,1,875
2,166,11,215,1,700
2,166,11,203,1,3500
1,321,4,207,1,75
1,321,4,205,1,3500
2,176,12,214,1,250
2,176,12,207,1,100
2,176,12,204,1,1500
2,176,12,203,1,6000
1,103,5,207,1,25
2,286,11,205,1,4500
2,286,11,207,1,75
2,553,8,209,1,4000
2,553,8,205,1,1000
2,553,8,207,1,50
2,553,8,210,1,2000
2,521,11,207,1,200
1,135,2,207,1,25
1,135,2,210,1,500
1,135,2,203,1,2100
1,175,11,207,1,50
1,175,11,209,1,2500
1,175,11,205,1,8000
1,152,6,211,1,600
1,152,6,207,1,50
1,567,10,201,1,4970
1,567,10,212,1,2800
1,567,10,204,1,2100
1,567,10,203,1,300
1,567,10,214,1,300
1,567,10,207,1,25
2,158,10,215,1,1400
2,158,10,203,1,1500
2,158,10,204,1,700
2,158,10,207,1,75
2,458,10,204,1,1000
2,458,10,207,1,50
1,497,11,207,1,200
1,497,11,212,1,2100
1,497,11,203,1,1400
1,497,11,204,1,400
1,37,9,203,1,3500
1,37,9,207,1,50
1,37,9,211,1,3500
2,376,9,207,1,100
2,376,9,215,1,600
2,376,9,217,1,200
2,365,11,210,1,2000
2,365,11,204,1,2800
2,365,11,207,1,150
2,164,11,205,1,400
2,164,11,215,1,700
2,164,11,207,1,100
2,164,11,217,1,1000
2,164,11,212,1,700
2,164,11,203,1,5000
2,164,11,206,1,300
2,164,11,202,1,500
2,164,11,211,1,1000
2,164,11,204,1,300
1,269,8,210,1,2000
1,269,8,207,1,50
2,462,10,215,1,600
2,462,10,204,1,1400
2,462,10,207,1,25
2,462,10,212,1,1200
2,229,10,207,1,25
2,490,11,205,1,2000
2,490,11,201,1,700
2,490,11,207,1,25
2,62,10,216,1,200
2,62,10,207,1,25
2,62,10,211,1,3000
2,62,10,203,1,600
2,62,10,206,1,100
1,366,1,210,1,1000
1,366,1,204,1,700
1,366,1,207,1,50
1,366,1,212,1,1600
2,300,12,203,1,150
2,300,12,207,1,50
1,215,4,217,1,1750
1,215,4,204,1,8000
1,215,4,207,1,100
1,215,4,203,1,1400
1,315,12,203,1,1750
1,315,12,208,1,14000
1,315,12,211,1,7000
1,315,12,207,1,100
1,315,12,204,1,1000
1,179,4,207,1,100
1,179,4,203,1,3500
1,179,4,201,1,50
1,179,4,215,1,2400
1,147,10,207,1,25
1,147,10,215,1,400
1,147,10,217,1,300
1,147,10,205,1,2100
2,570,12,208,1,5000
2,570,12,203,1,2000
2,570,12,207,1,50
2,570,12,204,1,5000
2,10,11,201,1,2400
2,340,12,205,1,4000
2,340,12,211,1,3500
2,340,12,207,1,25
2,340,12,215,1,800
2,340,12,217,1,150
2,583,9,206,1,500
2,583,9,207,1,50
2,583,9,205,1,2500
2,583,9,201,1,1500
2,243,8,207,1,100
1,222,11,209,1,2000
1,222,11,212,1,250
1,222,11,207,1,100
2,564,11,205,1,3000
2,564,11,209,1,1500
2,564,11,207,1,50
2,564,11,201,1,1500
1,580,12,207,1,50
1,580,12,206,1,1400
1,580,12,205,1,2500
1,580,12,201,1,1400
1,459,1,203,1,2800
1,459,1,205,1,2100
1,459,1,217,1,300
1,459,1,207,1,75
1,147,4,215,1,600
1,147,4,217,1,2400
1,147,4,207,1,25
1,147,4,205,1,600
1,147,4,212,1,500
1,535,5,207,1,50
1,535,5,201,1,1750
1,535,5,203,1,2100
2,207,11,207,1,50
2,207,11,203,1,6000
2,207,11,211,1,200
2,207,11,210,1,500
1,317,3,205,1,1750
1,317,3,207,1,50
1,317,3,203,1,300
1,273,1,205,1,800
1,273,1,217,1,1400
1,273,1,207,1,50
1,224,8,207,1,25
1,224,8,208,1,3000
1,224,8,203,1,1050
1,66,5,211,1,600
1,66,5,203,1,400
2,473,10,207,1,50
2,473,10,204,1,1500
2,205,11,207,1,50
2,205,11,204,1,2100
2,205,11,211,1,600
1,83,2,203,1,200
1,83,2,211,1,2000
1,83,2,212,1,15000
1,345,7,210,1,6000
1,345,7,207,1,100
1,345,7,203,1,1400
2,231,10,207,1,50
2,231,10,206,1,150
2,231,10,212,1,1000
1,381,11,215,1,2000
1,381,11,205,1,100000
1,381,11,207,1,200
2,446,9,204,1,1400
2,446,9,207,1,100
1,483,4,201,1,2000
1,483,4,217,1,300
1,483,4,205,1,1500
1,112,5,203,1,2500
1,112,5,207,1,50
2,144,11,217,1,450
2,144,11,208,1,21000
2,142,11,203,1,1400
2,142,11,211,1,2400
2,142,11,207,1,25
2,446,10,207,1,100
2,446,10,204,1,1400
2,117,11,207,1,150
2,117,11,203,1,1400
2,117,11,209,1,1000
2,117,11,201,1,1200
2,117,11,211,1,900
2,585,11,201,1,700
2,585,11,207,1,50
1,472,12,217,1,200
1,472,12,207,1,50
1,472,12,205,1,14000
1,518,11,207,1,100
1,518,11,205,1,2500
1,518,11,201,1,500
1,193,7,201,1,1500
1,193,7,205,1,2000
1,193,7,207,1,200
1,193,7,217,1,350
1,193,7,211,1,900
1,106,8,203,1,200
1,106,8,207,1,25
2,443,12,207,1,100
2,443,12,203,1,2800
2,443,12,209,1,11000
2,318,11,204,1,1500
2,318,11,207,1,50
1,385,2,203,1,2000
1,385,2,207,1,25
1,385,2,217,1,300
1,385,2,211,1,3800
2,60,11,211,1,200
2,60,11,203,1,1750
2,60,11,207,1,200
1,249,6,205,1,1400
1,249,6,207,1,50
1,432,6,205,1,1500
1,432,6,201,1,100
1,432,6,207,1,100
2,270,9,217,1,210
2,270,9,208,1,35000
2,270,9,207,1,75
1,574,11,209,1,7800
1,574,11,207,1,75
2,349,10,203,1,7500
2,349,10,217,1,800
2,349,10,211,1,6000
2,349,10,207,1,50
2,8,11,211,1,4000
2,8,11,203,1,2100
1,489,4,207,1,25
1,489,4,201,1,2000
1,489,4,205,1,500
1,15,9,211,1,4900
1,15,9,203,1,1400
1,531,1,207,1,25
1,531,1,205,1,2800
1,389,7,206,1,200
1,389,7,205,1,600
1,389,7,207,1,75
2,209,12,211,1,3000
2,209,12,207,1,75
2,209,12,203,1,3500
2,155,11,217,1,50
2,155,11,203,1,1400
2,155,11,211,1,3500
2,155,11,207,1,50
2,155,11,212,1,700
2,223,9,209,1,3000
2,223,9,203,1,2100
2,223,9,201,1,1400
2,223,9,217,1,100
2,223,9,211,1,2100
1,110,2,203,1,1000
1,110,2,207,1,100
1,101,7,201,1,1000
1,341,5,203,1,700
1,341,5,205,1,2500
1,341,5,207,1,25
1,341,5,217,1,500
1,341,5,215,1,6000
2,88,10,205,1,1500
2,88,10,210,1,3000
2,88,10,207,1,50
2,88,10,203,1,2500
2,88,10,209,1,1000
2,378,9,215,1,500
2,378,9,207,1,50
2,378,9,217,1,75
2,380,10,205,1,2100
2,380,10,207,1,75
2,502,8,207,1,25
2,448,9,209,1,1000
2,448,9,205,1,3500
2,448,9,207,1,100
2,526,12,205,1,5000
2,526,12,212,1,1000
2,526,12,203,1,3000
2,526,12,207,1,100
1,574,7,205,1,500
1,574,7,207,1,50
1,133,10,215,1,1400
1,133,10,207,1,50
1,133,10,204,1,1600
2,196,12,205,1,3500
2,196,12,207,1,50
2,196,12,215,1,1000
2,130,8,207,1,50
2,130,8,205,1,3500
1,200,9,203,1,3500
1,200,9,207,1,75
1,200,9,210,1,500
1,200,9,211,1,300
2,351,10,215,1,500
2,351,10,207,1,100
2,351,10,204,1,2500
1,297,4,204,1,1000
1,297,4,206,1,700
1,297,4,205,1,1000
1,297,4,207,1,25
1,118,10,211,1,1400
1,118,10,207,1,50
1,118,10,203,1,500
2,58,9,203,1,500
2,58,9,207,1,25
2,58,9,211,1,800
2,130,9,207,1,50
2,130,9,203,1,7000
1,552,4,207,1,25
2,100,11,205,1,500
2,100,11,207,1,50
2,36,10,203,1,1400
2,36,10,207,1,100
2,36,10,210,1,2000
2,336,10,207,1,25
2,336,10,205,1,3000
1,383,10,207,1,25
1,383,10,203,1,100
2,435,11,206,1,400
2,435,11,209,1,3000
2,435,11,207,1,200
2,435,11,205,1,10000
2,435,11,212,1,2000
2,435,11,201,1,4000
2,473,11,207,1,100
2,473,11,215,1,1200
2,473,12,204,1,1700
2,473,12,207,1,50
1,141,1,203,1,1400
1,141,1,201,1,350
1,141,1,207,1,25
1,141,1,210,1,1800
2,375,12,203,1,500
2,375,12,210,1,1000
1,45,3,211,1,3000
1,45,3,203,1,1400
2,142,12,217,1,50
2,142,12,211,1,1400
2,142,12,205,1,700
2,142,12,207,1,25
1,329,10,203,1,1500
1,329,10,210,1,10000
2,280,10,204,1,800
2,280,10,205,1,1000
2,280,10,217,1,450
2,280,10,215,1,600
1,77,1,210,1,600
1,77,1,207,1,50
1,77,1,211,1,400
1,210,12,207,1,25
1,210,12,210,1,3000
1,210,12,211,1,1500
1,9,11,207,1,25
1,9,11,211,1,2450
1,9,11,203,1,1050
2,304,10,206,1,1200
2,304,10,203,1,1400
2,304,10,204,1,1750
2,304,10,207,1,50
2,349,11,207,1,50
2,349,11,204,1,5750
2,349,11,217,1,200
2,441,11,201,1,400
2,441,11,207,1,100
2,270,10,207,1,50
2,270,10,217,1,210
2,270,10,212,1,700
2,270,10,203,1,2450
1,525,8,205,1,750
1,525,8,207,1,50
2,376,10,207,1,100
2,376,10,205,1,2000
1,74,4,203,1,600
1,348,9,207,1,50
1,348,9,210,1,1000
1,348,9,217,1,150
1,503,3,203,1,1400
1,503,3,205,1,1000
1,503,3,217,1,450
1,503,3,209,1,2000
1,503,3,201,1,2500
1,503,3,207,1,50
1,281,5,207,1,100
1,281,5,206,1,200
2,513,12,207,1,50
2,513,12,217,1,800
2,513,12,212,1,6000
2,513,12,204,1,2100
2,310,9,207,1,25
2,310,9,206,1,200
1,191,7,205,1,1000
1,191,7,207,1,50
2,12,12,203,1,2800
1,505,10,212,1,4000
1,505,10,205,1,7000
1,505,10,207,1,25
2,260,12,203,1,1750
2,260,12,207,1,50
2,575,11,212,1,3000
2,585,12,205,1,1000
2,585,12,207,1,25
2,585,12,217,1,500
1,19,4,211,1,1200
1,19,4,207,1,25
1,19,4,203,1,450
1,19,4,210,1,1000
2,359,11,207,1,25
2,359,11,205,1,1000
2,500,11,207,1,25
2,500,11,204,1,300
1,241,5,204,1,2500
1,241,5,207,1,600
1,241,5,208,1,9000
