"HHID","region","urban","regurb","stratum","comm","h1aq1","h1aq2b","h1aq3b","h1aq4b","day","month","year","interview_result","reason","hh_status","spitoff09_10","spitoff10_11","wgt10"
"4083000407",4,0,40,6,"4080004","KISORO","BUFUMBIRA","MURORA","CHIBUMBA",21,9,2011,1,,1,0,0,2668.23950195313
"4083000408",4,0,40,6,"4080004","KISORO","BUFUMBIRA","MURORA","CHIBUMBA",21,9,2011,1,,1,0,0,1521.97485351563
"4083000409",4,0,40,6,"4080004","KISORO","BUFUMBIRA","MURORA","CHIBUMBA",21,9,2011,1,,1,0,0,2875.56567382813
"4083000410",4,0,40,6,"4080004","KISORO","BUFUMBIRA","MURORA","CHIBUMBA",21,9,2011,1,,1,0,0,2997.74462890625
"4091000202",4,1,41,2,"4090002","MASINDI","MASINDI MUNICIPALITY","MASINDI TOWN COUNCIL","WESTERN WARD",9,12,2010,1,,1,0,0,4871.23388671875
"4091000203",4,1,41,2,"4090002","MASINDI","MASINDI MUNICIPALITY","MASINDI TOWN COUNCIL","WESTERN WARD",9,12,2010,1,,1,0,0,2993.05590820313
"4091000206",4,1,41,2,"4090002","MASINDI","MASINDI MUNICIPALITY","MASINDI TOWN COUNCIL","WESTERN WARD",8,12,2010,1,,1,0,0,5986.11181640625
"4091000209",4,1,41,2,"4090002","MASINDI","MASINDI MUNICIPALITY","MASINDI TOWN COUNCIL","WESTERN WARD",9,6,2011,1,,1,0,0,1261.94104003906
"4091000210",4,1,41,2,"4090002","MASINDI","MASINDI MUNICIPALITY","MASINDI TOWN COUNCIL","WESTERN WARD",9,6,2011,1,,1,0,0,1418.45056152344
"4093000505",4,0,40,6,"4090005","MASINDI","BUJENJE","BUDONGO","KINYARA",10,12,2010,1,,1,0,0,6066.23046875
"4093000507",4,0,40,6,"4090005","MASINDI","BUJENJE","BUDONGO","KINYARA",9,12,2010,1,,1,0,0,5077.68408203125
"4093000510",4,0,40,6,"4090005","MASINDI","BUJENJE","BUDONGO","KINYARA",13,6,2011,1,,1,0,0,6293.19921875
"4093000902",4,0,40,6,"4090009","MASINDI","BURULI","PAKANYI","LABONGO",17,1,2011,1,,1,0,0,4898.0107421875
"4093000903",4,0,40,6,"4090009","MASINDI","BURULI","PAKANYI","LABONGO",17,1,2011,1,,1,0,0,6315.41064453125
"4093000904",4,0,40,6,"4090009","MASINDI","BURULI","PAKANYI","LABONGO",18,1,2011,1,,1,0,0,5018.25830078125
"4093000905",4,0,40,6,"4090009","MASINDI","BURULI","PAKANYI","LABONGO",16,1,2011,1,,1,0,0,5334.46484375
"4093000906",4,0,40,6,"4090009","MASINDI","BURULI","PAKANYI","LABONGO",16,1,2011,1,,1,0,0,2611.05126953125
"4093001101",4,0,40,6,"4090011","KIRYANDONGO","KIBANDA","MUTUNDA","DIIMA",25,5,2011,1,,1,0,0,3036.67407226563
"4101000101",4,1,41,2,"4100001","MBARARA","MBARARA MUNICIPALITY","KAKOBA","KAKOBA",28,6,2011,1,,1,0,0,1099.11352539063
"4101000102",4,1,41,2,"4100001","MBARARA","MBARARA MUNICIPALITY","KAKOBA","KAKOBA",23,4,2011,1,,1,0,0,811.484802246094
"4101000107",4,1,41,2,"4100001","MBARARA","MBARARA MUNICIPALITY","KAKOBA","KAKOBA",24,10,2010,1,,1,0,0,3365.57202148438
"4101000108",4,1,41,2,"4100001","MBARARA","MBARARA MUNICIPALITY","KAKOBA","KAKOBA",24,10,2010,1,,1,0,0,1281.47607421875
"4101000109",4,1,41,2,"4100001","MBARARA","MBARARA MUNICIPALITY","KAKOBA","KAKOBA",25,10,2010,1,,1,0,0,705.824523925781
"4101000110",4,1,41,2,"4100001","MBARARA","MBARARA MUNICIPALITY","KAKOBA","KAKOBA",24,10,2010,1,,1,0,0,1042.80871582031
"4101000501",4,1,41,2,"4100005","MBARARA","MBARARA MUNICIPALITY","KAMUKUZI","KAMUKUZI",27,1,2011,1,,1,0,0,2852.94653320313
"4101000511",4,1,41,2,"4100005","MBARARA","MBARARA MUNICIPALITY","KAMUKUZI","KAMUKUZI",27,1,2011,1,,1,0,0,5705.89306640625
"4103002601",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,2,2011,1,,1,0,0,2208.44311523438
"4103002602",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,2,2011,1,,1,0,0,4868.24658203125
"4103002605",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,2,2011,1,,1,0,0,1417.58068847656
"4103002606",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,2,2011,1,,1,0,0,1732.251953125
"4103002608",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,2,2011,1,,1,0,0,1261.16711425781
"4103002609",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,8,2011,1,,1,0,0,1751.96118164063
"4103002610",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,8,2011,1,,1,0,0,931.130310058594
"4103002612",4,0,40,6,"4100026","MBARARA","KASHARI","KAKIIKA","KAKIIKA",11,8,2011,1,,1,0,0,1023.13763427734
"4103002901",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,5,2011,1,,1,0,0,3059.47143554688
"4103002902",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,5,2011,1,,1,0,0,1874.37976074219
"4103002903",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,5,2011,1,,1,0,0,5122.8291015625
"4103002904",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",30,11,2010,1,,1,0,0,3032.90625
"4103002905",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,5,2011,1,,1,0,0,6220.8681640625
"410300290503",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,5,2011,1,,1,1,0,6740.115234375
"410300290506",4,0,40,6,"4100029","KIRUHURA","NYABUSHOZI","KIKATSI","KAYONZA",,,,2,99,1,1,0,7990.6064453125
"4103002906",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,11,2010,1,,1,0,0,3339.3408203125
"4103002907",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",30,11,2010,1,,1,0,0,1852.56408691406
"4103002908",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,11,2010,1,,1,0,0,1703.94934082031
"4103002909",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,11,2010,1,,1,0,0,1544.462890625
"4103002910",4,0,40,6,"4100029","MBARARA","KASHARI","KASHARE","NYABISIRIRA",29,5,2011,1,,1,0,0,1679.16613769531
"4103003802",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",20,11,2010,1,,1,0,0,1704.38977050781
"4103003803",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",19,4,2011,1,,1,0,0,1537.93359375
"4103003805",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",19,4,2011,1,,1,0,0,1837.71423339844
"4103003806",4,0,40,6,"4100038","MBARARA","RWAMPARA","BUGAMBA","KIBINGO",20,5,2011,1,,1,0,0,2297.0888671875
"4103003807",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",19,4,2011,1,,1,0,0,1978.94384765625
"4103003808",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",19,11,2010,1,,1,0,0,7990.6064453125
"410300380804",4,0,40,6,"4100038","SHEEMA","SHEEMA","SHUUKU","KASHOZI",15,6,2011,1,,1,1,0,7990.6064453125
"4103003809",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",20,11,2010,1,,1,0,0,4758.75732421875
"4103003811",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",19,11,2010,1,,1,0,0,2802.14306640625
"4103003812",4,0,40,6,"4100038","MBARARA","RWAMPARA","NDEIJA","NYAKAIKARA",19,11,2010,1,,1,0,0,3512.99975585938
"4111000202",4,1,41,2,"4110002","NTUNGAMO","NTUNGAMO MUNICIPALITY","NTUNGAMO T/C","MUKO WARD",7,2,2011,1,,1,0,0,560.125366210938
"4111000204",4,1,41,2,"4110002","NTUNGAMO","NTUNGAMO MUNICIPALITY","NTUNGAMO T/C","MUKO WARD",7,2,2011,1,,1,0,0,1782.54846191406
"4111000205",4,1,41,2,"4110002","NTUNGAMO","NTUNGAMO MUNICIPALITY","NTUNGAMO T/C","MUKO WARD",7,2,2011,1,,1,0,0,891.274230957031
"4111000207",4,1,41,2,"4110002","NTUNGAMO","NTUNGAMO MUNICIPALITY","NTUNGAMO T/C","MUKO WARD",7,2,2011,1,,1,0,0,662.00048828125
"4111000209",4,1,41,2,"4110002","NTUNGAMO","NTUNGAMO MUNICIPALITY","NTUNGAMO T/C","MUKO WARD",7,2,2011,1,,1,0,0,608.419799804688
"4111000210",4,1,41,2,"4110002","NTUNGAMO","NTUNGAMO MUNICIPALITY","NTUNGAMO T/C","MUKO WARD",7,8,2011,1,,1,0,0,404.780639648438
"4111000211",4,1,41,2,"4110002","NTUNGAMO","NTUNGAMO MUNICIPALITY","NTUNGAMO T/C","MUKO WARD",7,8,2011,1,,1,0,0,348.706481933594
"4113000402",4,0,40,6,"4110004","NTUNGAMO","KAJARA","KIBATSI","IBAARE",21,1,2011,1,,1,0,0,3383.80541992188
"4113000403",4,0,40,6,"4110004","NTUNGAMO","KAJARA","KIBATSI","IBAARE",21,1,2011,1,,1,0,0,1407.60229492188
"4113000404",4,0,40,6,"4110004","NTUNGAMO","KAJARA","KIBATSI","IBAARE",21,1,2011,1,,1,0,0,1499.99560546875
"4113000405",4,0,40,6,"4110004","NTUNGAMO","KAJARA","KIBATSI","IBAARE",21,1,2011,1,,1,0,0,2773.2783203125
"4113000407",4,0,40,6,"4110004","NTUNGAMO","KAJARA","KIBATSI","IBAARE",21,7,2011,1,,1,0,0,1450.63842773438
"4113000408",4,0,40,6,"4110004","NTUNGAMO","KAJARA","KIBATSI","IBAARE",21,7,2011,1,,1,0,0,1472.99743652344
"4113000410",4,0,40,6,"4110004","NTUNGAMO","KAJARA","KIBATSI","IBAARE",21,7,2011,1,,1,0,0,1558.80212402344
"4113000601",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",26,5,2011,1,,1,0,0,6800.67724609375
"411300060107",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",26,5,2011,1,,1,1,0,7545.68701171875
"4113000602",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",26,5,2011,1,,1,0,0,3088.43920898438
"4113000603",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",26,6,2011,1,,1,0,0,1421.41027832031
"4113000604",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",21,5,2011,1,,1,0,0,1568.02099609375
"4113000606",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",26,5,2011,1,,1,0,0,1847.51147460938
"4113000607",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",,,,2,99,1,0,0,2874.38232421875
"4113000608",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",25,6,2011,1,,1,0,0,1531.52685546875
"4113000609",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",25,5,2011,1,,1,0,0,2977.35278320313
"4113000610",4,0,40,6,"4110006","NTUNGAMO","NTUNGAMO MUNICIPALITY","NYAKYERA","KATARAKA",25,5,2011,1,,1,0,0,1700.2421875
"4113000702",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,2,2011,1,,1,0,0,1562.59057617188
"4113000703",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,2,2011,1,,1,0,0,3524.31201171875
"4113000705",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,2,2011,1,,1,0,0,1866.63940429688
"4113000706",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,2,2011,1,,1,0,0,4478.7490234375
"411300070603",4,0,40,6,"4110007","KABALE","RUBANDA","MUKO","NYARURAMBI",22,9,2011,1,,1,1,0,4789.27490234375
"4113000707",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,2,2011,1,,1,0,0,3686.42041015625
"4113000709",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,8,2011,1,,1,0,0,1520.96081542969
"4113000710",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,8,2011,1,,1,0,0,3558.92724609375
"4113000711",4,0,40,6,"4110007","NTUNGAMO","NTUNGAMO MUNICIPALITY","RUKONI WEST","NSHENYI",9,8,2011,1,,1,0,0,1596.4248046875
"4113000901",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,12,2010,1,,1,0,0,1473.37084960938
"4113000903",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,12,2010,1,,1,0,0,1485.58166503906
"4113000904",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,12,2010,1,,1,0,0,6755.9755859375
"4113000905",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,12,2010,1,,1,0,0,2609.39892578125
"4113000906",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,12,2010,1,,1,0,0,1623.93408203125
"4113000907",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,6,2011,1,,1,0,0,1485.58166503906
"4113000908",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,6,2011,1,,1,0,0,2706.62890625
"4113000909",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,6,2011,1,,1,0,0,1420.25390625
"4113000910",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",9,6,2011,1,,1,0,0,1454.29016113281
"4113000911",4,0,40,6,"4110009","NTUNGAMO","RUSHENYI","RUBAARE","NYANGA",20,6,2011,1,,1,0,0,1332.77209472656
"4123000301",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,3,2011,1,,1,0,0,1500.49963378906
"4123000303",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,3,2011,1,,1,0,0,2970.619140625
"4123000304",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,3,2011,1,,1,0,0,1382.1630859375
"4123000305",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,3,2011,1,,1,0,0,1297.02746582031
"4123000306",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,9,2011,1,,1,0,0,2863.90576171875
"4123000307",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,9,2011,1,,1,0,0,2820.30004882813
"4123000308",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,9,2011,1,,1,0,0,1382.1630859375
"4123000309",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,9,2011,1,,1,0,0,2891.4775390625
"4123000310",4,0,40,6,"4120003","RUKUNGIRI","RUBABO","NYAKISHENYI","NGOMA",23,9,2011,1,,1,0,0,1382.1630859375
"4123000501",1,0,10,3,"4120005","KATAKWI","USUK","KATAKWI TOWN COUNCIL","SOUTHERN WARD",21,9,2011,1,,1,0,0,5716.1318359375
"4123000502",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",20,1,2011,1,,1,0,0,1713.94128417969
"4123000503",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",20,1,2011,1,,1,0,0,2789.45971679688
"4123000505",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",20,1,2011,1,,1,0,0,2388.20849609375
"4123000507",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",20,1,2011,1,,1,0,0,2067.36474609375
"4123000508",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",20,7,2011,1,,1,0,0,2367.47192382813
"4123000509",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",20,7,2011,1,,1,0,0,6006.08984375
"412300050902",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","RUHINDA","NYARWIMUKA",18,7,2011,1,,1,1,0,2192.37744140625
"412300050906",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",20,7,2011,1,,1,1,0,2870.98754882813
"4123000510",4,0,40,6,"4120005","RUKUNGIRI","RUJUMBURA","BWAMBARA","KIKONGI",18,7,2011,1,,1,0,0,1205.60021972656
"4133000201",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",24,10,2010,1,,1,0,0,1485.58166503906
"4133000202",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",24,10,2010,1,,1,0,0,2840.5078125
"4133000203",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",24,4,2011,1,,1,0,0,3740.5087890625
"4133000204",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",24,10,2010,1,,1,0,0,3156.78491210938
"4133000205",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",24,4,2011,1,,1,0,0,1442.14453125
"4133000206",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",24,4,2011,1,,1,0,0,1616.64221191406
"4133000207",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",23,10,2010,1,,1,0,0,763.076049804688
"4133000208",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",27,4,2011,1,,1,0,0,1304.69946289063
"4133000209",4,0,40,6,"4130002","KAMWENGE","KIBALE","BUSIRIBA","BUSIRIBA",24,10,2010,1,,1,0,0,3202.45336914063
"413300021007",4,0,40,6,"4130002",,,,,,,,2,99,1,1,0,7317.2138671875
"413300021009",4,0,40,6,"4130002",,,,,,,,2,99,1,1,0,6866.5029296875
"4133000301",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",8,8,2011,1,,1,0,0,754.601501464844
"4133000302",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",,,,2,99,1,0,0,3293.17626953125
"4133000303",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",24,8,2011,1,,1,0,0,3100.57080078125
"4133000304",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",8,8,2011,1,,1,0,0,1532.24182128906
"4133000305",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",24,8,2011,1,,1,0,0,3485.009765625
"4133000306",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",9,2,2011,1,,1,0,0,3880.1650390625
"4133000307",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",8,2,2011,1,,1,0,0,2334.9287109375
"4133000309",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",9,2,2011,1,,1,0,0,3243.18823242188
"4133000310",4,0,40,6,"4130003","KAMWENGE","KIBALE","KABAMBIRO","KABAMBIRO",,,,2,1,1,0,0,7990.6064453125
"4133000504",4,0,40,6,"4130005","KAMWENGE","KITAGWENDA","MAHYORO","KYENDAGARA",24,5,2011,1,,1,0,0,2077.08154296875
"4133000505",4,0,40,6,"4130005","KAMWENGE","KITAGWENDA","MAHYORO","KYENDAGARA",25,5,2011,1,,1,0,0,1998.3330078125
"4133000507",4,0,40,6,"4130005","KAMWENGE","KITAGWENDA","MAHYORO","KYENDAGARA",25,11,2010,1,,1,0,0,1892.24011230469
"4133000511",4,0,40,6,"4130005","KAMWENGE","KITAGWENDA","MAHYORO","KYENDAGARA",25,5,2011,1,,1,0,0,1949.14172363281
"4133000513",4,0,40,6,"4130005","KAMWENGE","KITAGWENDA","MAHYORO","KYENDAGARA",24,5,2011,1,,1,0,0,989.638977050781
"4141000104",4,1,41,2,"4140001","KANUNGU","KINKINZI","KANUNGU TOWN COUNCIL","SOUTHERN WARD",11,12,2010,1,,1,0,0,644.458312988281
"4141000109",4,1,41,2,"4140001","KANUNGU","KINKINZI","KANUNGU TOWN COUNCIL","SOUTHERN WARD",20,6,2011,1,,1,0,0,616.118530273438
"4141000110",4,1,41,2,"4140001","KANUNGU","KINKINZI","KANUNGU TOWN COUNCIL","SOUTHERN WARD",12,6,2011,1,,1,0,0,1109.73352050781
"4141000111",4,1,41,2,"4140001","KANUNGU","KINKINZI","KANUNGU TOWN COUNCIL","SOUTHERN WARD",11,6,2011,1,,1,0,0,860.670288085938
"4143000302",4,0,40,6,"4140003","KANUNGU","KINKINZI","KANYANTOROGO","KIHEMBE",24,3,2011,1,,1,0,0,3049.95043945313
"4143000304",4,0,40,6,"4140003","KANUNGU","KINKINZI","KANYANTOROGO","KIHEMBE",24,3,2011,1,,1,0,0,2926.35986328125
"4143000305",4,0,40,6,"4140003","KANUNGU","KINKINZI","KANYANTOROGO","KIHEMBE",24,3,2011,1,,1,0,0,1511.57263183594
"4143000306",4,0,40,6,"4140003","KANUNGU","KINKINZI","KANYANTOROGO","KIHEMBE",24,3,2011,1,,1,0,0,1316.77612304688
"4143000307",4,0,40,6,"4140003","KANUNGU","KINKINZI","KANYANTOROGO","KIHEMBE",24,3,2011,1,,1,0,0,2796.740234375
"4143000309",4,0,40,6,"4140003","KANUNGU","KINKINZI","KANYANTOROGO","KIHEMBE",24,9,2011,1,,1,0,0,1425.35498046875
"4143000310",4,0,40,6,"4140003","KANUNGU","KINKINZI","KANYANTOROGO","KIHEMBE",24,9,2011,1,,1,0,0,2850.7099609375
"4143000501",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","KASHOJWA",11,12,2010,1,,1,0,0,3140.90502929688
"4143000502",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","KASHOJWA",11,12,2010,1,,1,0,0,3225.60400390625
"4143000503",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","KASHOJWA",20,12,2010,2,,1,0,0,1776.26574707031
"4143000504",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","KASHOJWA",17,6,2011,1,,1,0,0,2646.84716796875
"4143000506",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","KASHOJWA",17,6,2011,1,,1,0,0,4618.83251953125
"414300050605",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","MISHENYI",12,6,2011,1,,1,1,0,5639.20947265625
"4143000509",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","KASHOJWA",17,6,2011,1,,1,0,0,1456.3642578125
"4143000510",4,0,40,6,"4140005","KANUNGU","KINKINZI","RUGYEYO","KASHOJWA",17,6,2011,1,,1,0,0,1629.18688964844
"4151000208",4,1,41,2,"4150002","KYENJOJO","MWENGE","KYARUSOZI TOWN COUNCIL","NYAKITOJO WARD",29,9,2011,1,,1,0,0,677.979431152344
"4151000209",4,1,41,2,"4150002","KYENJOJO","MWENGE","KYARUSOZI TOWN COUNCIL","NYAKITOJO WARD",29,9,2011,1,,1,0,0,717.472961425781
"4151000212",4,1,41,2,"4150002","KYENJOJO","MWENGE","KYARUSOZI TOWN COUNCIL","NYAKITOJO WARD",29,3,2011,1,,1,0,0,402.33154296875
"4153000402",4,0,40,6,"4150004","KYEGEGWA","KYAKA","KASULE","KIHAMBA",27,4,2011,1,,1,0,0,1441.0751953125
"4153000403",4,0,40,6,"4150004","KYEGEGWA","KYAKA","KASULE","KIHAMBA",27,4,2011,1,,1,0,0,2061.63134765625
"4153000407",4,0,40,6,"4150004","KYEGEGWA","KYAKA","KASULE","KIHAMBA",27,4,2011,1,,1,0,0,2118.0595703125
"4153000408",4,0,40,6,"4150004","KYEGEGWA","KYAKA","KASULE","KIHAMBA",27,4,2011,1,,1,0,0,1441.0751953125
"4153000602",4,0,40,6,"4150006","KYENJOJO","MWENGE","NYABUHARWA","KINYANTALE",26,1,2011,1,,1,0,0,7990.6064453125
"4153000605",4,0,40,6,"4150006","KYENJOJO","MWENGE","NYABUHARWA","KINYANTALE",26,1,2011,1,,1,0,0,3712.62719726563
"4153000606",4,0,40,6,"4150006","KYENJOJO","MWENGE","NYABUHARWA","KINYANTALE",26,1,2011,1,,1,0,0,6092.8056640625
"415300060604",4,0,40,6,"4150006","KABAROLE","FORT PORTAL MUNICIPALITY","EASTERN DIVISION","BUKWALI",16,8,2011,1,,1,1,0,7990.6064453125
"4153000607",4,0,40,6,"4150006","KYENJOJO","MWENGE","NYABUHARWA","KINYANTALE",26,7,2011,1,,1,0,0,2923.763671875
"4153000609",4,0,40,6,"4150006","KYENJOJO","MWENGE","NYABUHARWA","KINYANTALE",25,1,2011,1,,1,0,0,3769.8505859375
"4153000610",4,0,40,6,"4150006","KYENJOJO","MWENGE","NYABUHARWA","KINYANTALE",26,1,2011,1,,1,0,0,3769.8505859375
"4153000701",4,0,40,6,"4150007","KYENJOJO","MWENGE","KATOOKE","RWAMUKORA",20,11,2010,1,,1,0,0,7984.57373046875
"4153000702",4,0,40,6,"4150007","KYENJOJO","MWENGE","KATOOKE","RWAMUKORA",20,5,2011,1,,1,0,0,7990.6064453125
"4153000703",4,0,40,6,"4150007","KYENJOJO","MWENGE","KATOOKE","RWAMUKORA",20,11,2010,1,,1,0,0,1884.38647460938
"4153000704",4,0,40,6,"4150007","KYENJOJO","MWENGE","KATOOKE","RWAMUKORA",19,11,2010,1,,1,0,0,1884.38647460938
"4153000705",4,0,40,6,"4150007","KYENJOJO","MWENGE","KATOOKE","RWAMUKORA",20,5,2011,1,,1,0,0,3545.37475585938
"4153000706",4,0,40,6,"4150007","KYENJOJO","MWENGE","KATOOKE","RWAMUKORA",20,5,2011,1,,1,0,0,6066.23046875
"4153000708",4,0,40,6,"4150007","KYENJOJO","MWENGE","KATOOKE","RWAMUKORA",20,5,2011,1,,1,0,0,1855.78295898438
