"sample_id","date","location","type","days_processed","catch_source","local_name","latin_name","nutrient","value","unit"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","mercury",0.033,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","lead",2.2,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","iodine",2000,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","calcium",38000,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","sodium",20000,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","potassium",12000,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","magnesium",3300,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","phosphorus",25000,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","vitamin_d3",110,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","folate",790,"mg_100g"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","vitamin_b12",410,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_a1",34,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_a2",5,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","protein",78,"g_100g"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","vanadium",0.4,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","chromium",0.17,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","manganese",3.4,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","iron",94,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","cobalt",0.034,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","nickel", ,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","copper",3.7,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","zinc",44,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","arsenic",12,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","selenium",2900,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","molybdenum", ,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","silver", ,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","cadmium",0.021,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","mercury",0.061,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","lead",0.061,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","iodine",1400,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","calcium",15000,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","sodium",7300,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","potassium",17000,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","magnesium",1700,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","phosphorus",16000,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_d3",110,"mg_kg"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","folate",250,"mg_100g"
"A_017","02-02-2022","Accra","Smoked","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_b12",260,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_a1",120,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_a2",60,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","protein",70,"g_100g"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","vanadium",0.95,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","chromium",0.73,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","manganese",11,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","iron",680,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","cobalt",0.092,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","nickel", ,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","copper",3.5,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","zinc",62,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","arsenic",8.8,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","selenium",3500,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","molybdenum",0.19,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","silver",0.013,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","cadmium",0.12,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","mercury",0.039,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","lead",0.19,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","iodine",4500,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","calcium",27000,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","sodium",9500,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","potassium",14000,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","magnesium",2100,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","phosphorus",21000,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_d3",90,"mg_kg"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","folate",380,"mg_100g"
"A_018","02-02-2022","Accra","Powder","2","Cape Coast, Accra","Herring","Sardinella sp","vitamin_b12",120,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a1",6100,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a2",43000,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","protein",13.8,"g_100g"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vanadium",0.034,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","chromium",0.012,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","manganese",11,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","iron",9.5,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","cobalt",0.008,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","nickel", ,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","copper",0.34,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","zinc",64,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","arsenic",0.28,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","selenium",280,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","molybdenum", ,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","silver", ,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","cadmium",0.003,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","mercury",0.015,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","lead",0.022,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","iodine",230,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","calcium",3800,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","sodium",520,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","potassium",2800,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","magnesium",300,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","phosphorus",3600,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_d3",30,"mg_kg"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","folate",260,"mg_100g"
"V_001_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_b12",53,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a1",5100,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a2",34000,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","protein",13.2,"g_100g"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vanadium",0.03,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","chromium",0.013,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","manganese",9.6,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","iron",11,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","cobalt",0.008,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","nickel", ,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","copper",0.33,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","zinc",60,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","arsenic",0.3,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","selenium",300,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","molybdenum",0.01,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","silver", ,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","cadmium",0.004,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","mercury",0.014,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","lead",0.014,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","iodine",220,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","calcium",3300,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","sodium",470,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","potassium",2500,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","magnesium",260,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","phosphorus",3000,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_d3",30,"mg_kg"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","folate",270,"mg_100g"
"V_002_W","03-02-2022","Lake Volta","Wet","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_b12",54,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a1",12600,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a2",80000,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","protein",34,"g_100g"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vanadium",0.099,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","chromium",0.069,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","manganese",28,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","iron",34,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","cobalt",0.026,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","nickel", ,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","copper",0.94,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","zinc",190,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","arsenic",0.91,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","selenium",800,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","molybdenum", ,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","silver", ,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","cadmium",0.01,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","mercury",0.042,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","lead",0.048,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","iodine",500,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","calcium",10000,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","sodium",8700,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","potassium",7000,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","magnesium",820,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","phosphorus",9800,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_d3", ,"mg_kg"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","folate",590,"mg_100g"
"V_001","03-02-2022","Lake Volta","Fried","0","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_b12",84,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a1",14700,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a2",89000,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","protein",34,"g_100g"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vanadium",0.094,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","chromium",0.039,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","manganese",30,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","iron",36,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","cobalt",0.028,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","nickel", ,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","copper",1.1,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","zinc",170,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","arsenic",0.76,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","selenium",790,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","molybdenum", ,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","silver", ,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","cadmium",0.013,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","mercury",0.038,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","lead",0.042,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","iodine",1300,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","calcium",12000,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","sodium",6600,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","potassium",6600,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","magnesium",800,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","phosphorus",9700,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_d3", ,"mg_kg"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","folate",490,"mg_100g"
"V_002","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_b12",120,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a1",8600,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_a2",60000,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","protein",37,"g_100g"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vanadium",0.095,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","chromium",0.04,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","manganese",29,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","iron",29,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","cobalt",0.025,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","nickel", ,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","copper",1.1,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","zinc",190,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","arsenic",0.69,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","selenium",770,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","molybdenum", ,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","silver", ,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","cadmium",0.011,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","mercury",0.036,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","lead",0.06,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","iodine",1500,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","calcium",11000,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","sodium",6800,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","potassium",7300,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","magnesium",820,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","phosphorus",10000,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_d3", ,"mg_kg"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","folate",610,"mg_100g"
"V_003","03-02-2022","Lake Volta","Fried","1","Lake Volta","One man thousand","Sierrathrissa leonensis","vitamin_b12",120,"mg_kg"
